pelvis_w,pelvis_x,pelvis_y,pelvis_z,torso_w,torso_x,torso_y,torso_z,head_w,head_x,head_y,head_z,right_upper_arm_w,right_upper_arm_x,right_upper_arm_y,right_upper_arm_z,right_lower_arm_w,right_lower_arm_x,right_lower_arm_y,right_lower_arm_z,right_hand_w,right_hand_x,right_hand_y,right_hand_z,left_upper_arm_w,left_upper_arm_x,left_upper_arm_y,left_upper_arm_z,left_lower_arm_w,left_lower_arm_x,left_lower_arm_y,left_lower_arm_z,left_hand_w,left_hand_x,left_hand_y,left_hand_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z,right_shin_w,right_shin_x,right_shin_y,right_shin_z,right_foot_w,right_foot_x,right_foot_y,right_foot_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,left_shin_w,left_shin_x,left_shin_y,left_shin_z,left_foot_w,left_foot_x,left_foot_y,left_foot_z
0.99755764,-0.041226093,0.042096797,-0.037511412,0.98513037,0.033980127,0.15309285,-0.07018647,0.992132,-0.009099172,-0.124816805,-0.003488917,0.98810893,-0.14678258,0.018027619,-0.04207904,0.71401256,-0.13382195,-0.6832791,0.073535405,0.71401256,-0.13382195,-0.6832791,0.073535405,0.94329065,0.1337625,0.25995567,-0.1572687,0.7703458,-0.046760634,-0.6032757,-0.20109525,0.7703458,-0.046760634,-0.6032757,-0.20109525,0.993865,0.04325335,-0.10047936,-0.016293423,0.9631538,0.04621858,0.2649502,0.0004134616,0.9868848,0.022004038,0.13740641,-0.08181577,0.9826991,0.06968462,-0.1654234,0.045624677,0.6637003,-0.0014669448,0.7433468,0.08327909,0.5259276,-0.08382618,0.84637624,0.0045539113
0.99755764,-0.041226093,0.042096797,-0.037511412,0.98513037,0.033980127,0.15309285,-0.07018647,0.992132,-0.009099172,-0.124816805,-0.003488917,0.98810893,-0.14678258,0.018027619,-0.04207904,0.71401256,-0.13382195,-0.6832791,0.073535405,0.71401256,-0.13382195,-0.6832791,0.073535405,0.94329065,0.1337625,0.25995567,-0.1572687,0.7703458,-0.046760634,-0.6032757,-0.20109525,0.7703458,-0.046760634,-0.6032757,-0.20109525,0.993865,0.04325335,-0.10047936,-0.016293423,0.9631538,0.04621858,0.2649502,0.0004134616,0.9868848,0.022004038,0.13740641,-0.08181577,0.9826991,0.06968462,-0.1654234,0.045624677,0.6637003,-0.0014669448,0.7433468,0.08327909,0.5259276,-0.08382618,0.84637624,0.0045539113
0.9958535,-0.05364536,0.050833333,-0.053047273,0.9881615,0.027694942,0.14632794,-0.036852777,0.9943022,-0.00625205,-0.10641449,-0.00022204823,0.9896089,-0.13683848,-0.03400566,-0.028161982,0.64702034,-0.11359255,-0.74956447,0.08133022,0.64702034,-0.11359255,-0.74956447,0.08133022,0.9367935,0.11545693,0.30552348,-0.12547183,0.80698776,-0.030957252,-0.56541795,-0.16767567,0.80698776,-0.030957252,-0.56541795,-0.16767567,0.9986496,0.047124624,-0.020212168,-0.008354303,0.95224506,0.047311444,0.30156088,0.0072216177,0.97761065,0.02238164,0.19699378,-0.07049861,0.9607897,0.0635821,-0.26700678,0.039343115,0.7394682,0.0007621646,0.6690264,0.07476619,0.64523154,-0.054275285,0.76181024,0.019382719
0.9958535,-0.05364536,0.050833333,-0.053047273,0.9881615,0.027694942,0.14632794,-0.036852777,0.9943022,-0.00625205,-0.10641449,-0.00022204823,0.9896089,-0.13683848,-0.03400566,-0.028161982,0.64702034,-0.11359255,-0.74956447,0.08133022,0.64702034,-0.11359255,-0.74956447,0.08133022,0.9367935,0.11545693,0.30552348,-0.12547183,0.80698776,-0.030957252,-0.56541795,-0.16767567,0.80698776,-0.030957252,-0.56541795,-0.16767567,0.9986496,0.047124624,-0.020212168,-0.008354303,0.95224506,0.047311444,0.30156088,0.0072216177,0.97761065,0.02238164,0.19699378,-0.07049861,0.9607897,0.0635821,-0.26700678,0.039343115,0.7394682,0.0007621646,0.6690264,0.07476619,0.64523154,-0.054275285,0.76181024,0.019382719
0.99584574,-0.05410905,0.062092498,-0.038834155,0.98904973,0.017790006,0.14626984,-0.008333536,0.9949765,-0.0037527382,-0.099289134,0.012225298,0.988555,-0.13347085,-0.07030458,-0.0013826136,0.5985221,-0.0889901,-0.7899082,0.09948438,0.5985221,-0.0889901,-0.7899082,0.09948438,0.930789,0.09903135,0.33887482,-0.09480864,0.83127356,-0.015999444,-0.5386915,-0.13616131,0.83127356,-0.015999444,-0.5386915,-0.13616131,0.9963163,0.044878177,0.07284086,0.005836198,0.9456531,0.041951023,0.32201284,0.016977157,0.95328075,0.033028327,0.2987621,-0.030102659,0.9389524,0.030694041,-0.34236845,0.014496738,0.8332231,0.006573879,0.551894,0.03330261,0.7647291,-0.009200369,0.6438,0.02502773
0.99584574,-0.05410905,0.062092498,-0.038834155,0.98904973,0.017790006,0.14626984,-0.008333536,0.9949765,-0.0037527382,-0.099289134,0.012225298,0.988555,-0.13347085,-0.07030458,-0.0013826136,0.5985221,-0.0889901,-0.7899082,0.09948438,0.5985221,-0.0889901,-0.7899082,0.09948438,0.930789,0.09903135,0.33887482,-0.09480864,0.83127356,-0.015999444,-0.5386915,-0.13616131,0.83127356,-0.015999444,-0.5386915,-0.13616131,0.9963163,0.044878177,0.07284086,0.005836198,0.9456531,0.041951023,0.32201284,0.016977157,0.95328075,0.033028327,0.2987621,-0.030102659,0.9389524,0.030694041,-0.34236845,0.014496738,0.8332231,0.006573879,0.551894,0.03330261,0.7647291,-0.009200369,0.6438,0.02502773
0.9950611,-0.05282554,0.079548925,-0.027108997,0.991549,0.006073526,0.12844077,0.017228073,0.99513924,-0.005184464,-0.09524058,0.024501443,0.9847486,-0.14471914,-0.08650958,0.042926535,0.568574,-0.060458068,-0.80866396,0.13831538,0.568574,-0.060458068,-0.80866396,0.13831538,0.92378163,0.07951059,0.36876422,-0.06571551,0.84745306,-0.005228609,-0.5207522,-0.10302001,0.84745306,-0.005228609,-0.5207522,-0.10302001,0.98601925,0.04323889,0.15856925,0.027428344,0.9439724,0.03786855,0.32602805,0.03446576,0.89236087,0.032089643,0.45010406,-0.008289555,0.9251634,0.014366086,-0.37915224,-0.010479495,0.91122603,0.017485486,0.4115227,0.003234502,0.85455054,0.011853543,0.51912755,0.010469746
0.9950611,-0.05282554,0.079548925,-0.027108997,0.991549,0.006073526,0.12844077,0.017228073,0.99513924,-0.005184464,-0.09524058,0.024501443,0.9847486,-0.14471914,-0.08650958,0.042926535,0.568574,-0.060458068,-0.80866396,0.13831538,0.568574,-0.060458068,-0.80866396,0.13831538,0.92378163,0.07951059,0.36876422,-0.06571551,0.84745306,-0.005228609,-0.5207522,-0.10302001,0.84745306,-0.005228609,-0.5207522,-0.10302001,0.98601925,0.04323889,0.15856925,0.027428344,0.9439724,0.03786855,0.32602805,0.03446576,0.89236087,0.032089643,0.45010406,-0.008289555,0.9251634,0.014366086,-0.37915224,-0.010479495,0.91122603,0.017485486,0.4115227,0.003234502,0.85455054,0.011853543,0.51912755,0.010469746
0.9949698,-0.050839,0.08611023,-0.0059602847,0.9921945,-0.0049257763,0.11959396,0.03497383,0.99549705,-0.005154674,-0.090229,0.028598843,0.9777592,-0.16613257,-0.08997963,0.091053195,0.54038125,-0.03264568,-0.8198156,0.18661451,0.54038125,-0.03264568,-0.8198156,0.18661451,0.91790473,0.059832882,0.39010528,-0.041096047,0.8546655,0.0018555,-0.5140798,-0.07256319,0.8546655,0.0018555,-0.5140798,-0.07256319,0.9653508,0.041010685,0.253207,0.047982,0.9445572,0.03744051,0.322223,0.050816894,0.79963803,0.026246397,0.59904426,-0.032188434,0.92359066,0.008719506,-0.38182822,-0.033337705,0.9663762,0.027113367,0.25481293,-0.021267291,0.92945135,0.01811982,0.36500418,-0.05063412
0.9949698,-0.050839,0.08611023,-0.0059602847,0.9921945,-0.0049257763,0.11959396,0.03497383,0.99549705,-0.005154674,-0.090229,0.028598843,0.9777592,-0.16613257,-0.08997963,0.091053195,0.54038125,-0.03264568,-0.8198156,0.18661451,0.54038125,-0.03264568,-0.8198156,0.18661451,0.91790473,0.059832882,0.39010528,-0.041096047,0.8546655,0.0018555,-0.5140798,-0.07256319,0.8546655,0.0018555,-0.5140798,-0.07256319,0.9653508,0.041010685,0.253207,0.047982,0.9445572,0.03744051,0.322223,0.050816894,0.79963803,0.026246397,0.59904426,-0.032188434,0.92359066,0.008719506,-0.38182822,-0.033337705,0.9663762,0.027113367,0.25481293,-0.021267291,0.92945135,0.01811982,0.36500418,-0.05063412
0.995233,-0.05343773,0.08155478,0.002137393,0.9921322,-0.010596825,0.11555377,0.04699832,0.9949242,-0.008977383,-0.09494306,0.032110836,0.97045046,-0.18361643,-0.08604352,0.13079523,0.523194,-0.008199252,-0.821855,0.22528906,0.523194,-0.008199252,-0.821855,0.22528906,0.91577464,0.046088174,0.39836907,-0.023125611,0.85166234,0.00749862,-0.52154803,-0.05101651,0.85166234,0.00749862,-0.52154803,-0.05101651,0.9557256,0.048787013,0.28306958,0.06387581,0.9209149,0.041845374,0.3813864,0.06862402,0.7587748,0.021385416,0.6508559,0.013784194,0.9329902,0.009285031,-0.3563059,-0.04989186,0.9941116,0.030502452,0.095743455,-0.040558726,0.97096765,0.027450059,0.21335807,-0.10462682
0.995233,-0.05343773,0.08155478,0.002137393,0.9921322,-0.010596825,0.11555377,0.04699832,0.9949242,-0.008977383,-0.09494306,0.032110836,0.97045046,-0.18361643,-0.08604352,0.13079523,0.523194,-0.008199252,-0.821855,0.22528906,0.523194,-0.008199252,-0.821855,0.22528906,0.91577464,0.046088174,0.39836907,-0.023125611,0.85166234,0.00749862,-0.52154803,-0.05101651,0.85166234,0.00749862,-0.52154803,-0.05101651,0.9557256,0.048787013,0.28306958,0.06387581,0.9209149,0.041845374,0.3813864,0.06862402,0.7587748,0.021385416,0.6508559,0.013784194,0.9329902,0.009285031,-0.3563059,-0.04989186,0.9941116,0.030502452,0.095743455,-0.040558726,0.97096765,0.027450059,0.21335807,-0.10462682
0.99560493,-0.071525484,0.060430735,0.0017772913,0.9916087,-0.0108802635,0.1191037,0.04907351,0.9938189,-0.018769477,-0.104332015,0.03296323,0.96702117,-0.19157137,-0.05821386,0.15742174,0.5390793,0.009324692,-0.80493003,0.24777862,0.5390793,0.009324692,-0.80493003,0.24777862,0.9227124,0.03432234,0.38371632,-0.013625457,0.83958817,0.008259561,-0.54196686,-0.03599244,0.83958817,0.008259561,-0.54196686,-0.03599244,0.9614776,0.062449373,0.25850347,0.069548085,0.8736451,0.044329412,0.4775012,0.082290724,0.6991377,0.011036047,0.71424425,0.030658508,0.948463,0.0135147525,-0.31109726,-0.058769964,0.9978203,0.029760733,-0.026798695,-0.052448604,0.9903028,0.0315282,0.101761065,-0.08916816
0.99560493,-0.071525484,0.060430735,0.0017772913,0.9916087,-0.0108802635,0.1191037,0.04907351,0.9938189,-0.018769477,-0.104332015,0.03296323,0.96702117,-0.19157137,-0.05821386,0.15742174,0.5390793,0.009324692,-0.80493003,0.24777862,0.5390793,0.009324692,-0.80493003,0.24777862,0.9227124,0.03432234,0.38371632,-0.013625457,0.83958817,0.008259561,-0.54196686,-0.03599244,0.83958817,0.008259561,-0.54196686,-0.03599244,0.9614776,0.062449373,0.25850347,0.069548085,0.8736451,0.044329412,0.4775012,0.082290724,0.6991377,0.011036047,0.71424425,0.030658508,0.948463,0.0135147525,-0.31109726,-0.058769964,0.9978203,0.029760733,-0.026798695,-0.052448604,0.9903028,0.0315282,0.101761065,-0.08916816
0.9963366,-0.07007547,0.048236877,0.008727372,0.9915622,-0.018624444,0.117414735,0.051685635,0.9928701,-0.016205877,-0.11388546,0.0312483,0.96730185,-0.19163486,-0.019682353,0.16497217,0.58306885,0.0110218,-0.7720693,0.25262275,0.58306885,0.0110218,-0.7720693,0.25262275,0.9355987,0.027929865,0.3515423,-0.017123703,0.81657344,0.0015325509,-0.57631123,-0.03272537,0.81657344,0.0015325509,-0.57631123,-0.03272537,0.9732448,0.061978124,0.2150358,0.052085668,0.81640476,0.037269462,0.5717771,0.07186927,0.59646076,-0.0022448432,0.8026355,0.0024207812,0.96287686,0.0060337824,-0.26721358,-0.037796702,0.9972094,0.013655818,-0.06409698,-0.035756346,0.9985922,0.011104066,0.038080554,-0.035216358
0.9963366,-0.07007547,0.048236877,0.008727372,0.9915622,-0.018624444,0.117414735,0.051685635,0.9928701,-0.016205877,-0.11388546,0.0312483,0.96730185,-0.19163486,-0.019682353,0.16497217,0.58306885,0.0110218,-0.7720693,0.25262275,0.58306885,0.0110218,-0.7720693,0.25262275,0.9355987,0.027929865,0.3515423,-0.017123703,0.81657344,0.0015325509,-0.57631123,-0.03272537,0.81657344,0.0015325509,-0.57631123,-0.03272537,0.9732448,0.061978124,0.2150358,0.052085668,0.81640476,0.037269462,0.5717771,0.07186927,0.59646076,-0.0022448432,0.8026355,0.0024207812,0.96287686,0.0060337824,-0.26721358,-0.037796702,0.9972094,0.013655818,-0.06409698,-0.035756346,0.9985922,0.011104066,0.038080554,-0.035216358
0.99758273,-0.05209323,0.03959481,0.023394017,0.9925082,-0.023042785,0.1110911,0.04533546,0.99313354,-0.015964746,-0.112509,0.027798058,0.9700559,-0.1845219,0.0262118,0.15574415,0.64183867,0.0012899339,-0.7278315,0.24145995,0.64183867,0.0012899339,-0.7278315,0.24145995,0.95202774,0.03203039,0.30305514,-0.027835919,0.77858126,-0.005505778,-0.6261074,-0.04207696,0.77858126,-0.005505778,-0.6261074,-0.04207696,0.98816496,0.05012364,0.14285326,0.024711056,0.7485652,0.02840536,0.66070205,0.048126407,0.5004023,-0.014274309,0.86511165,-0.031235918,0.97327477,-0.00800673,-0.22937852,0.0075903926,0.99885267,-0.009265325,-0.046601847,0.0059896195,0.9971995,-0.017144933,0.07219071,0.009372402
0.99758273,-0.05209323,0.03959481,0.023394017,0.9925082,-0.023042785,0.1110911,0.04533546,0.99313354,-0.015964746,-0.112509,0.027798058,0.9700559,-0.1845219,0.0262118,0.15574415,0.64183867,0.0012899339,-0.7278315,0.24145995,0.64183867,0.0012899339,-0.7278315,0.24145995,0.95202774,0.03203039,0.30305514,-0.027835919,0.77858126,-0.005505778,-0.6261074,-0.04207696,0.77858126,-0.005505778,-0.6261074,-0.04207696,0.98816496,0.05012364,0.14285326,0.024711056,0.7485652,0.02840536,0.66070205,0.048126407,0.5004023,-0.014274309,0.86511165,-0.031235918,0.97327477,-0.00800673,-0.22937852,0.0075903926,0.99885267,-0.009265325,-0.046601847,0.0059896195,0.9971995,-0.017144933,0.07219071,0.009372402
0.99907875,-0.036345527,0.020728946,0.009536713,0.993777,-0.024790121,0.10337656,0.03325826,0.9938551,-0.01838434,-0.106832236,0.022383125,0.9731037,-0.17559247,0.07475422,0.1290285,0.70755744,-0.021888092,-0.6722213,0.21679941,0.70755744,-0.021888092,-0.6722213,0.21679941,0.97076243,0.041228775,0.23122814,-0.04953991,0.7236985,-0.018998023,-0.6871001,-0.061588056,0.7236985,-0.018998023,-0.6871001,-0.061588056,0.99726605,0.01840271,0.07114712,-0.007734153,0.68656164,0.018787142,0.7267976,0.0067468667,0.43959644,-0.025383634,0.8945231,-0.07706665,0.9777446,-0.018687751,-0.20671044,0.030614156,0.99728465,-0.026243849,0.06431859,0.024448285,0.99592555,-0.038355153,0.056912553,-0.058500625
0.99907875,-0.036345527,0.020728946,0.009536713,0.993777,-0.024790121,0.10337656,0.03325826,0.9938551,-0.01838434,-0.106832236,0.022383125,0.9731037,-0.17559247,0.07475422,0.1290285,0.70755744,-0.021888092,-0.6722213,0.21679941,0.70755744,-0.021888092,-0.6722213,0.21679941,0.97076243,0.041228775,0.23122814,-0.04953991,0.7236985,-0.018998023,-0.6871001,-0.061588056,0.7236985,-0.018998023,-0.6871001,-0.061588056,0.99726605,0.01840271,0.07114712,-0.007734153,0.68656164,0.018787142,0.7267976,0.0067468667,0.43959644,-0.025383634,0.8945231,-0.07706665,0.9777446,-0.018687751,-0.20671044,0.030614156,0.99728465,-0.026243849,0.06431859,0.024448285,0.99592555,-0.038355153,0.056912553,-0.058500625
0.9991474,-0.0044775605,0.009621024,0.03989899,0.99296683,-0.025347099,0.11424281,0.017971633,0.9918661,-0.011443946,-0.12604828,0.013510405,0.97398335,-0.16177768,0.13314608,0.08635196,0.77479374,-0.050970122,-0.605034,0.17615539,0.77479374,-0.050970122,-0.605034,0.17615539,0.9863645,0.053266134,0.13517953,-0.077293694,0.6483672,-0.036067862,-0.7555187,-0.086664334,0.6483672,-0.036067862,-0.7555187,-0.086664334,0.99881816,-0.024693843,-0.0253566,-0.033312023,0.6505276,0.010229187,0.75834984,-0.04018508,0.40402356,-0.03496112,0.9041557,-0.13433217,0.9805964,-0.029236104,-0.1920954,0.025987528,0.9859994,-0.036465816,0.16209638,0.0141543485,0.9952543,-0.0539834,0.0734789,-0.033995684
0.9991474,-0.0044775605,0.009621024,0.03989899,0.99296683,-0.025347099,0.11424281,0.017971633,0.9918661,-0.011443946,-0.12604828,0.013510405,0.97398335,-0.16177768,0.13314608,0.08635196,0.77479374,-0.050970122,-0.605034,0.17615539,0.77479374,-0.050970122,-0.605034,0.17615539,0.9863645,0.053266134,0.13517953,-0.077293694,0.6483672,-0.036067862,-0.7555187,-0.086664334,0.6483672,-0.036067862,-0.7555187,-0.086664334,0.99881816,-0.024693843,-0.0253566,-0.033312023,0.6505276,0.010229187,0.75834984,-0.04018508,0.40402356,-0.03496112,0.9041557,-0.13433217,0.9805964,-0.029236104,-0.1920954,0.025987528,0.9859994,-0.036465816,0.16209638,0.0141543485,0.9952543,-0.0539834,0.0734789,-0.033995684
0.99954593,0.027873531,0.008002564,0.008185759,0.99190927,-0.025509551,0.1243032,0.0037542884,0.98981094,-0.008396327,-0.14208895,0.0038167238,0.9683691,-0.15007728,0.19544287,0.03924632,0.83436584,-0.08119598,-0.52893317,0.1321767,0.83436584,-0.08119598,-0.52893317,0.1321767,0.9916773,0.072506525,0.036861748,-0.09980107,0.5684949,-0.044568174,-0.8133856,-0.11502664,0.5684949,-0.044568174,-0.8133856,-0.11502664,0.9862881,-0.049171798,-0.15180548,-0.04210834,0.6729286,0.0078021307,0.7368693,-0.06426589,0.43869516,-0.015972937,0.88746935,-0.14031965,0.9910857,-0.040705677,-0.12674326,-0.0053220713,0.97127634,-0.03614423,0.23438662,-0.01946462,0.99351746,-0.051100545,0.097170554,-0.029493215
0.99954593,0.027873531,0.008002564,0.008185759,0.99190927,-0.025509551,0.1243032,0.0037542884,0.98981094,-0.008396327,-0.14208895,0.0038167238,0.9683691,-0.15007728,0.19544287,0.03924632,0.83436584,-0.08119598,-0.52893317,0.1321767,0.83436584,-0.08119598,-0.52893317,0.1321767,0.9916773,0.072506525,0.036861748,-0.09980107,0.5684949,-0.044568174,-0.8133856,-0.11502664,0.5684949,-0.044568174,-0.8133856,-0.11502664,0.9862881,-0.049171798,-0.15180548,-0.04210834,0.6729286,0.0078021307,0.7368693,-0.06426589,0.43869516,-0.015972937,0.88746935,-0.14031965,0.9910857,-0.040705677,-0.12674326,-0.0053220713,0.97127634,-0.03614423,0.23438662,-0.01946462,0.99351746,-0.051100545,0.097170554,-0.029493215
0.99962354,0.019230112,0.016305014,0.010829419,0.9916182,-0.02339243,0.124101765,-0.027293028,0.99061203,-0.0154329315,-0.13582502,-0.001157492,0.9602341,-0.1409138,0.2410264,-0.00029971913,0.8743335,-0.10481083,-0.46441817,0.09418854,0.8743335,-0.10481083,-0.46441817,0.09418854,0.987448,0.08709812,-0.04087324,-0.1252588,0.49498832,-0.05902462,-0.8554009,-0.14068386,0.49498832,-0.05902462,-0.8554009,-0.14068386,0.96400756,-0.038676422,-0.26011333,-0.0391745,0.7427923,0.011821512,0.6672549,-0.05376578,0.5485444,-0.012290745,0.82482535,-0.13642272,0.9973844,-0.0432022,-0.054025628,-0.020954221,0.9572492,-0.03361356,0.28525162,-0.034287583,0.98618734,-0.04940156,0.15247604,-0.04177436
0.99962354,0.019230112,0.016305014,0.010829419,0.9916182,-0.02339243,0.124101765,-0.027293028,0.99061203,-0.0154329315,-0.13582502,-0.001157492,0.9602341,-0.1409138,0.2410264,-0.00029971913,0.8743335,-0.10481083,-0.46441817,0.09418854,0.8743335,-0.10481083,-0.46441817,0.09418854,0.987448,0.08709812,-0.04087324,-0.1252588,0.49498832,-0.05902462,-0.8554009,-0.14068386,0.49498832,-0.05902462,-0.8554009,-0.14068386,0.96400756,-0.038676422,-0.26011333,-0.0391745,0.7427923,0.011821512,0.6672549,-0.05376578,0.5485444,-0.012290745,0.82482535,-0.13642272,0.9973844,-0.0432022,-0.054025628,-0.020954221,0.9572492,-0.03361356,0.28525162,-0.034287583,0.98618734,-0.04940156,0.15247604,-0.04177436
0.9994328,0.022946564,0.020900218,0.013070179,0.99109286,-0.017318906,0.112267636,-0.06950506,0.9914019,-0.022224398,-0.1281988,-0.013908327,0.95185226,-0.13501817,0.27337104,-0.031869635,0.8987094,-0.12296066,-0.4160239,0.06423595,0.8987094,-0.12296066,-0.4160239,0.06423595,0.98077583,0.09472792,-0.08247515,-0.14934304,0.4351654,-0.079093896,-0.8828105,-0.1581799,0.4351654,-0.079093896,-0.8828105,-0.1581799,0.9431067,-0.020375073,-0.331154,-0.021718752,0.8277664,0.005308657,0.560282,-0.029303003,0.6816445,-0.018731087,0.72065717,-0.12515302,0.99813753,-0.04189405,0.037699614,-0.023348829,0.9477146,-0.033686943,0.31549454,-0.03413897,0.96699,-0.049308978,0.24449895,-0.05214799
0.9994328,0.022946564,0.020900218,0.013070179,0.99109286,-0.017318906,0.112267636,-0.06950506,0.9914019,-0.022224398,-0.1281988,-0.013908327,0.95185226,-0.13501817,0.27337104,-0.031869635,0.8987094,-0.12296066,-0.4160239,0.06423595,0.8987094,-0.12296066,-0.4160239,0.06423595,0.98077583,0.09472792,-0.08247515,-0.14934304,0.4351654,-0.079093896,-0.8828105,-0.1581799,0.4351654,-0.079093896,-0.8828105,-0.1581799,0.9431067,-0.020375073,-0.331154,-0.021718752,0.8277664,0.005308657,0.560282,-0.029303003,0.6816445,-0.018731087,0.72065717,-0.12515302,0.99813753,-0.04189405,0.037699614,-0.023348829,0.9477146,-0.033686943,0.31549454,-0.03413897,0.96699,-0.049308978,0.24449895,-0.05214799
0.9994564,0.017218024,0.0229716,0.016211405,0.9900156,-0.009390028,0.09611406,-0.10267955,0.9917618,-0.02849701,-0.12206074,-0.026415672,0.94281393,-0.12781116,0.30215672,-0.058886964,0.9180213,-0.13591486,-0.37072024,0.036476217,0.9180213,-0.13591486,-0.37072024,0.036476217,0.96992546,0.10470138,-0.1032093,-0.19398464,0.37725717,-0.119460195,-0.8994913,-0.18526113,0.37725717,-0.119460195,-0.8994913,-0.18526113,0.93272316,-0.0012545398,-0.36058486,-0.0021442063,0.90121305,0.0007050097,0.43336934,-0.0023821108,0.80650204,-0.025929017,0.5766394,-0.12794188,0.9914932,-0.033015307,0.122842155,-0.027585307,0.94426066,-0.026555864,0.32637537,-0.03384887,0.9190837,-0.043394204,0.3834022,-0.08003027
0.9994564,0.017218024,0.0229716,0.016211405,0.9900156,-0.009390028,0.09611406,-0.10267955,0.9917618,-0.02849701,-0.12206074,-0.026415672,0.94281393,-0.12781116,0.30215672,-0.058886964,0.9180213,-0.13591486,-0.37072024,0.036476217,0.9180213,-0.13591486,-0.37072024,0.036476217,0.96992546,0.10470138,-0.1032093,-0.19398464,0.37725717,-0.119460195,-0.8994913,-0.18526113,0.37725717,-0.119460195,-0.8994913,-0.18526113,0.93272316,-0.0012545398,-0.36058486,-0.0021442063,0.90121305,0.0007050097,0.43336934,-0.0023821108,0.80650204,-0.025929017,0.5766394,-0.12794188,0.9914932,-0.033015307,0.122842155,-0.027585307,0.94426066,-0.026555864,0.32637537,-0.03384887,0.9190837,-0.043394204,0.3834022,-0.08003027
0.99975586,0.0048173666,0.0200589,0.007924795,0.9901448,-0.002189621,0.06140875,-0.12584706,0.9923446,-0.02779511,-0.112943076,-0.041514438,0.9335731,-0.11937295,0.32770535,-0.08246532,0.9338009,-0.144733,-0.32705593,0.010138706,0.9338009,-0.144733,-0.32705593,0.010138706,0.9583419,0.116254695,-0.113155894,-0.23507756,0.3383925,-0.15571356,-0.9037223,-0.2110211,0.3383925,-0.15571356,-0.9037223,-0.2110211,0.9324669,0.006859607,-0.3605063,0.022217656,0.9574151,-0.00822259,0.28777713,0.021750113,0.90423834,-0.02364092,0.41407686,-0.10165889,0.9701847,-0.026127383,0.23504137,-0.053053055,0.9544758,-0.022923494,0.29236746,-0.054514036,0.840268,-0.013273218,0.5401129,-0.045293096
0.99975586,0.0048173666,0.0200589,0.007924795,0.9901448,-0.002189621,0.06140875,-0.12584706,0.9923446,-0.02779511,-0.112943076,-0.041514438,0.9335731,-0.11937295,0.32770535,-0.08246532,0.9338009,-0.144733,-0.32705593,0.010138706,0.9338009,-0.144733,-0.32705593,0.010138706,0.9583419,0.116254695,-0.113155894,-0.23507756,0.3383925,-0.15571356,-0.9037223,-0.2110211,0.3383925,-0.15571356,-0.9037223,-0.2110211,0.9324669,0.006859607,-0.3605063,0.022217656,0.9574151,-0.00822259,0.28777713,0.021750113,0.90423834,-0.02364092,0.41407686,-0.10165889,0.9701847,-0.026127383,0.23504137,-0.053053055,0.9544758,-0.022923494,0.29236746,-0.054514036,0.840268,-0.013273218,0.5401129,-0.045293096
0.9995261,0.008526742,0.02739316,-0.011161864,0.9880476,0.0043597813,0.07109992,-0.1367029,0.99210346,-0.023921102,-0.11156286,-0.052079,0.92587394,-0.11121334,0.34536305,-0.105420865,0.94287413,-0.15250857,-0.29581472,-0.0149364155,0.9428742,-0.15250859,-0.29581475,-0.014936416,0.9463098,0.12720023,-0.12346608,-0.27032217,0.31414816,-0.18453914,-0.90114206,-0.23494527,0.31414816,-0.18453914,-0.90114206,-0.23494527,0.9386496,-0.00032579756,-0.3426831,0.038795527,0.9902275,-0.018358216,0.1339561,0.034178577,0.9694779,-0.014380008,0.24292992,-0.02984726,0.94991004,-0.026419455,0.3023087,-0.07471505,0.94991004,-0.026419455,0.3023087,-0.07471505,0.7870193,-0.0081908945,0.6138938,-0.060564246
0.9995261,0.008526742,0.02739316,-0.011161864,0.9880476,0.0043597813,0.07109992,-0.1367029,0.99210346,-0.023921102,-0.11156286,-0.052079,0.92587394,-0.11121334,0.34536305,-0.105420865,0.94287413,-0.15250857,-0.29581472,-0.0149364155,0.9428742,-0.15250859,-0.29581475,-0.014936416,0.9463098,0.12720023,-0.12346608,-0.27032217,0.31414816,-0.18453914,-0.90114206,-0.23494527,0.31414816,-0.18453914,-0.90114206,-0.23494527,0.9386496,-0.00032579756,-0.3426831,0.038795527,0.9902275,-0.018358216,0.1339561,0.034178577,0.9694779,-0.014380008,0.24292992,-0.02984726,0.94991004,-0.026419455,0.3023087,-0.07471505,0.94991004,-0.026419455,0.3023087,-0.07471505,0.7870193,-0.0081908945,0.6138938,-0.060564246
0.9991908,0.010957658,0.030620992,-0.023664728,0.9878936,0.0066629034,0.069999225,-0.13828255,0.99079925,-0.016673893,-0.122539185,-0.05498152,0.92093843,-0.104392946,0.35354087,-0.12642603,0.94566464,-0.15980823,-0.28077912,-0.036643643,0.9456647,-0.15980825,-0.28077915,-0.036643647,0.938718,0.13233213,-0.1072429,-0.29965916,0.32088163,-0.20969526,-0.8886662,-0.2516651,0.32088163,-0.20969526,-0.8886662,-0.2516651,0.9498553,-0.0076206843,-0.30382326,0.07354124,0.997172,-0.028745024,-0.013481766,0.06811837,0.994988,-0.021925947,0.09331039,0.028482882,0.94327843,-0.039363563,0.31647226,-0.0923132,0.92694455,-0.0348726,0.36152825,-0.09410164,0.7653429,-0.008109324,0.63931763,-0.073875844
