pelvis_lin_vel_x,pelvis_lin_vel_y,pelvis_lin_vel_z,torso_lin_vel_x,torso_lin_vel_y,torso_lin_vel_z,head_lin_vel_x,head_lin_vel_y,head_lin_vel_z,right_upper_arm_lin_vel_x,right_upper_arm_lin_vel_y,right_upper_arm_lin_vel_z,right_lower_arm_lin_vel_x,right_lower_arm_lin_vel_y,right_lower_arm_lin_vel_z,right_hand_lin_vel_x,right_hand_lin_vel_y,right_hand_lin_vel_z,left_upper_arm_lin_vel_x,left_upper_arm_lin_vel_y,left_upper_arm_lin_vel_z,left_lower_arm_lin_vel_x,left_lower_arm_lin_vel_y,left_lower_arm_lin_vel_z,left_hand_lin_vel_x,left_hand_lin_vel_y,left_hand_lin_vel_z,right_thigh_lin_vel_x,right_thigh_lin_vel_y,right_thigh_lin_vel_z,right_shin_lin_vel_x,right_shin_lin_vel_y,right_shin_lin_vel_z,right_foot_lin_vel_x,right_foot_lin_vel_y,right_foot_lin_vel_z,left_thigh_lin_vel_x,left_thigh_lin_vel_y,left_thigh_lin_vel_z,left_shin_lin_vel_x,left_shin_lin_vel_y,left_shin_lin_vel_z,left_foot_lin_vel_x,left_foot_lin_vel_y,left_foot_lin_vel_z
1.5446783,-0.012768481,0.25437424,1.5125005,0.15655062,0.26258484,1.5479565,0.14127046,0.25982118,1.647689,0.13143514,0.24563974,2.2414076,-0.025777271,-0.11649639,3.0622268,-0.015504786,-0.4275954,1.4554296,0.1223574,0.2780634,0.7608423,0.024440274,-0.08205821,0.5201976,0.06133145,-0.8405256,1.5116354,-0.015089229,0.31920463,0.87226063,0.020553693,-0.077874854,0.03552596,0.12542443,0.0136699155,1.5777212,-0.010447762,0.18954384,3.316823,0.19415535,-0.11347852,2.584738,0.2068768,0.7495466
1.5226034,-0.013726138,0.27223536,1.5035485,0.13790597,0.27748808,1.525934,0.14194429,0.27732316,1.6345079,0.13182372,0.2776051,2.3444002,-0.05377809,-0.112004615,3.2961955,-0.03327494,-0.41680902,1.4224039,0.12455999,0.27851614,0.7276481,-0.010476455,-0.054174487,0.38375995,-0.0016479995,-0.96968555,1.4878913,-0.015115202,0.330683,0.76178014,0.030671218,-0.09339158,0.013124162,0.11956667,0.015654968,1.5573153,-0.0123371435,0.21378776,3.2598937,0.18591624,0.044941686,2.8057346,0.16572726,0.6219451
1.5036551,-0.010488877,0.27812064,1.497386,0.11163054,0.2806867,1.50265,0.12623398,0.2823296,1.6073732,0.11698896,0.29022273,2.431934,-0.08315356,-0.10834417,3.4950602,-0.042772993,-0.37383422,1.3999555,0.110938266,0.27271912,0.70937616,-0.05036065,-0.026766548,0.23923393,-0.07057616,-1.0735216,1.4655674,-0.011007248,0.32613006,0.67612416,0.032338444,-0.104089335,-0.0009387853,0.10535673,0.016705671,1.5417429,-0.009970583,0.23011123,3.207467,0.16916372,0.18111031,3.005357,0.12559883,0.44936284
1.4887908,-0.0050167264,0.27138078,1.4913858,0.0851873,0.27195504,1.481307,0.10451644,0.2746768,1.5702677,0.09706664,0.28615355,2.498925,-0.108250424,-0.10042495,3.6723664,-0.039541215,-0.299909,1.3915302,0.09241418,0.25892338,0.7031823,-0.08687013,-0.005321456,0.085615754,-0.12951946,-1.1475153,1.4466008,-0.004731905,0.3082146,0.61428237,0.02608544,-0.11162944,-0.0053861216,0.08927503,0.017894644,1.5309807,-0.005301518,0.23454693,3.1489258,0.1425288,0.29118162,3.178485,0.08905392,0.24668558
1.4778662,0.00045040622,0.25085366,1.4847679,0.06733878,0.2501975,1.4649073,0.08870034,0.25346273,1.5315768,0.08339555,0.2670803,2.5436764,-0.120235994,-0.08616099,3.8344178,-0.016115988,-0.19703281,1.3954688,0.08062576,0.23431614,0.7030773,-0.11533628,0.0038861115,-0.07870324,-0.1623698,-1.1914926,1.4320674,0.001478136,0.27961957,0.5726015,0.015602315,-0.11838192,-0.003613772,0.07771868,0.019602364,1.5236648,-0.0005771105,0.22208779,3.0764704,0.108838,0.37173888,3.3237653,0.057203792,0.031812858
1.4694154,0.00465968,0.21671577,1.4779546,0.061836407,0.21531278,1.4540328,0.08467016,0.21881904,1.4986196,0.08129848,0.23452704,2.565726,-0.11369947,-0.06653715,3.9702396,0.030030685,-0.06654878,1.4057207,0.080657244,0.19749728,0.70254034,-0.13569582,-0.0019803303,-0.25150627,-0.16160999,-1.2044653,1.4211211,0.006405138,0.24225943,0.54660577,0.0042905826,-0.12662335,-0.0010693037,0.07436963,0.021658713,1.5177097,0.0029145773,0.19117214,2.9907994,0.071694545,0.4212359,3.4479222,0.030665886,-0.17883763
1.4612834,0.007674971,0.17215566,1.4714255,0.06585238,0.17012121,1.4472922,0.091115735,0.17381153,1.4739473,0.089202136,0.19243702,2.565193,-0.09025604,-0.042863593,4.0594835,0.09122875,0.08967103,1.4166663,0.09072081,0.150178,0.6993355,-0.14710651,-0.019488048,-0.42170826,-0.13032065,-1.180505,1.411339,0.010160217,0.198313,0.5318436,-0.0062587643,-0.13693735,0.00031997578,0.079544015,0.02380337,1.5112278,0.0051900772,0.14599831,2.8955734,0.03244069,0.4426992,3.563723,0.0108504435,-0.37416768
1.4524133,0.01048493,0.12382487,1.4660583,0.073238894,0.12103924,1.4442655,0.10299409,0.12503591,1.4568331,0.10214413,0.1482009,2.5453236,-0.05783894,-0.014334336,4.0880575,0.15074804,0.26748106,1.4279611,0.105981514,0.09793054,0.6975156,-0.14642121,-0.03961519,-0.57158965,-0.07791955,-1.1112841,1.4008901,0.013765518,0.1519574,0.5227954,-0.0157626,-0.14726257,0.0029182218,0.0908154,0.026182465,1.5039364,0.0072045377,0.095692344,2.7923212,-0.009306105,0.44336838,3.6845827,0.00011911025,-0.5475356
1.4443978,0.014333704,0.08054671,1.4640642,0.078922644,0.076853365,1.4474531,0.11519265,0.08127285,1.4472166,0.115255386,0.11067807,2.5145988,-0.026934318,0.021896368,4.056755,0.19022971,0.45990783,1.4446913,0.12174916,0.049592298,0.7032994,-0.13300048,-0.05107757,-0.6860545,-0.0153649915,-0.9926511,1.3907112,0.01847888,0.10982448,0.5116566,-0.023971269,-0.15344214,0.008532539,0.10395848,0.029737066,1.4980843,0.010188501,0.051268924,2.680045,-0.05283425,0.43146268,3.8192518,0.00019879075,-0.69215745
1.4406874,0.02003127,0.049968306,1.4678952,0.08098347,0.04535725,1.4600523,0.12414706,0.05011479,1.4464445,0.12515862,0.086235374,2.483538,-0.0057290127,0.068089396,3.9776545,0.19953915,0.6571411,1.4720263,0.1344643,0.014136061,0.71740896,-0.1118191,-0.044441458,-0.75995904,0.045829974,-0.8282289,1.3840154,0.025118914,0.078588545,0.49040562,-0.02986839,-0.15113872,0.014824464,0.11408088,0.036094736,1.4973595,0.014943413,0.021348065,2.556379,-0.09493309,0.41188794,3.9673398,0.009821334,-0.79881924
1.4437579,0.027488634,0.03394656,1.477675,0.07986516,0.028669642,1.4815146,0.12797448,0.033450432,1.4543109,0.12999503,0.07481955,2.458368,0.0031258753,0.12228766,3.8646884,0.18195514,0.84597284,1.5089747,0.14171816,-0.0048367763,0.7313881,-0.09060407,-0.016441599,-0.7966442,0.09253831,-0.62939143,1.3833222,0.033619203,0.060237724,0.45634463,-0.032176003,-0.13888156,0.017639073,0.11703715,0.04622358,1.5041937,0.021357756,0.007655398,2.418512,-0.13094634,0.3828838,4.1175184,0.02336898,-0.85892296
1.4530629,0.03575177,0.0256948,1.4907113,0.07668003,0.02020169,1.5063127,0.12651332,0.02464467,1.467335,0.12949172,0.06854065,2.4386978,0.0021759646,0.17640175,3.7280354,0.1500265,1.0099908,1.5474946,0.14269947,-0.013398601,0.7335502,-0.0753042,0.026588399,-0.79948765,0.11202736,-0.41552135,1.3881938,0.043067697,0.048664127,0.41643482,-0.030766567,-0.12074061,0.01652566,0.11078704,0.05821271,1.5179318,0.028435528,0.0027254762,2.265705,-0.1564002,0.33624622,4.2511215,0.032293264,-0.86934346
1.4657016,0.0435103,0.013036967,1.5042553,0.07260426,0.007675305,1.5279484,0.12163796,0.0116146095,1.4812171,0.12537679,0.05562086,2.4210951,-0.0036787277,0.21915495,3.575309,0.11639151,1.1336912,1.5782509,0.13897523,-0.02475366,0.72059906,-0.06774609,0.070529796,-0.76379895,0.09769639,-0.21245286,1.3958899,0.05220846,0.032596942,0.38409212,-0.02678314,-0.10467218,0.017284403,0.09608424,0.06705467,1.5355132,0.0348119,-0.0065230094,2.103753,-0.16829823,0.26379845,4.3504333,0.029862652,-0.8324943
1.4789155,0.049719222,-0.011995868,1.5185627,0.069486074,-0.017363315,1.5444427,0.11697468,-0.013828087,1.4949005,0.12119055,0.029179407,2.4033227,-0.009658957,0.24366608,3.41468,0.08864244,1.2104748,1.597948,0.13432588,-0.048820533,0.7038634,-0.065056995,0.10287146,-0.67659074,0.053688325,-0.043537892,1.403987,0.06004783,0.0052208817,0.368323,-0.020252025,-0.095037796,0.028224288,0.07608912,0.06871723,1.5538437,0.039390523,-0.029212616,1.9476482,-0.16662648,0.16783796,4.405704,0.016624669,-0.7503769
1.4919242,0.053970076,-0.04557005,1.5369656,0.06997342,-0.051742192,1.5600011,0.11634221,-0.048405483,1.5118811,0.120757684,-0.0064794323,2.385034,-0.012410911,0.2529137,3.2548742,0.07040334,1.2468256,1.611637,0.13295221,-0.08309217,0.70372236,-0.06095414,0.12204687,-0.52703446,-0.005860297,0.08184827,1.4123031,0.06618677,-0.028378267,0.36550486,-0.008183705,-0.08635136,0.052932657,0.0550077,0.06550165,1.5715452,0.04175347,-0.06276182,1.8177253,-0.15496808,0.06582422,4.4133496,0.00050877966,-0.62142897
1.5054874,0.05650068,-0.07576954,1.5625405,0.075896524,-0.08395709,1.5809568,0.12158486,-0.08071057,1.5370566,0.12597466,-0.039716247,2.3657064,-0.011138163,0.25602955,3.1017382,0.06308259,1.2551836,1.6276412,0.13702473,-0.11565955,0.736248,-0.049967557,0.1357353,-0.32151258,-0.06265193,0.17004466,1.422432,0.07075901,-0.05565956,0.36446762,0.0128911715,-0.06734103,0.08606622,0.03633897,0.06646901,1.5885429,0.042242587,-0.09587953,1.729377,-0.13830349,-0.018914694,4.3651786,-0.011130828,-0.44869095
1.5201074,0.05798259,-0.0942988,1.5938976,0.08620391,-0.1054395,1.609186,0.13146713,-0.10231409,1.5714024,0.13564055,-0.062043115,2.342066,-0.007976595,0.25858536,2.9545767,0.06506527,1.2410756,1.649306,0.1454838,-0.13744247,0.8023533,-0.03194861,0.14992134,-0.08946843,-0.101708926,0.23302487,1.435852,0.07414486,-0.06917671,0.36009407,0.041887872,-0.03242371,0.116196506,0.021294551,0.08158431,1.6043626,0.041820634,-0.11942089,1.6839501,-0.11953088,-0.07323337,4.2397184,-0.019679386,-0.25280893
1.5351706,0.059215922,-0.10304229,1.6237723,0.097040825,-0.116976395,1.638808,0.14276883,-0.11402542,1.6091199,0.14653945,-0.073673666,2.3068085,-0.006023786,0.25758272,2.805919,0.070992246,1.1986812,1.6709136,0.15520637,-0.14953876,0.8875986,-0.011880978,0.16184923,0.12929058,-0.11636533,0.27778578,1.4529488,0.07666499,-0.073107444,0.3598843,0.0718545,0.012141815,0.13378873,0.008060757,0.11492467,1.6173922,0.04176718,-0.13297714,1.6694977,-0.09877877,-0.10053904,4.008622,-0.032995805,-0.07303421
1.5499839,0.060645126,-0.109870516,1.6427274,0.10410583,-0.12495115,1.6594986,0.15260437,-0.12211675,1.6404815,0.15579513,-0.079797715,2.250616,-0.006500681,0.24534366,2.646243,0.073664345,1.1186628,1.6813878,0.16339673,-0.15946463,0.9723767,0.0049045207,0.16308732,0.30646244,-0.10797537,0.30436042,1.4738935,0.07821455,-0.077880256,0.3789902,0.093808115,0.05297941,0.13841039,-0.0074064774,0.16314392,1.6260743,0.043075934,-0.14186078,1.6705102,-0.07647632,-0.11286645,3.655357,-0.055648148,0.04838939
1.5654486,0.06176173,-0.120331086,1.6464378,0.1048156,-0.13397498,1.6643312,0.15973438,-0.13103844,1.6590135,0.1622115,-0.08395422,2.1681073,-0.008594219,0.21662784,2.4715075,0.06729127,0.99829626,1.6728846,0.1688789,-0.17309949,1.0445164,0.016595934,0.14677365,0.43688467,-0.08142408,0.31087604,1.5000536,0.07788097,-0.09038365,0.43267393,0.101168916,0.07877287,0.13984454,-0.029134132,0.2202399,1.6308436,0.045642573,-0.15027851,1.6774796,-0.05642353,-0.119335875,3.1903696,-0.08465041,0.086496145
1.5846082,0.06102405,-0.13299282,1.6409072,0.0984661,-0.1429973,1.655905,0.16386019,-0.13962705,1.666949,0.16559274,-0.08485867,2.0633721,-0.012084849,0.17290398,2.2878015,0.049429156,0.844805,1.6477501,0.17138164,-0.19009203,1.1060086,0.024307208,0.11206298,0.5351159,-0.04205531,0.29837444,1.534191,0.07406984,-0.10871938,0.5324541,0.09145023,0.08603899,0.15340868,-0.059195198,0.28373772,1.6350254,0.04797817,-0.15726624,1.6902765,-0.044903513,-0.120347306,2.6530833,-0.11388631,0.045689236
1.6112558,0.056849897,-0.1403423,1.6399337,0.084828615,-0.14599608,1.6451575,0.16388336,-0.14187115,1.6732768,0.16504614,-0.07729575,1.9489055,-0.019141573,0.12232226,2.1084342,0.020483933,0.6717417,1.6183362,0.16990177,-0.20421691,1.1703334,0.02884938,0.06429479,0.62759084,0.0018329984,0.2702418,1.5788436,0.06555649,-0.12393578,0.6837427,0.06603098,0.078947015,0.19405228,-0.09778519,0.3559165,1.6436679,0.04814307,-0.1567488,1.7157824,-0.04580248,-0.10827181,2.1028686,-0.13837694,-0.04108571
1.6470182,0.049017806,-0.1336957,1.6552798,0.06251714,-0.13575062,1.6432282,0.15666424,-0.13072091,1.6857041,0.15773237,-0.05548507,1.8372504,-0.03314447,0.07572264,1.9446694,-0.01816909,0.49272802,1.5990775,0.16154067,-0.20727189,1.2528479,0.028694442,0.011538333,0.7457276,0.03604653,0.22723149,1.6336312,0.05272454,-0.12660277,0.88485867,0.02916996,0.06373013,0.27332756,-0.14423849,0.43890134,1.6604052,0.045310758,-0.14078863,1.7603033,-0.055940177,-0.07348928,1.6025807,-0.15413107,-0.1262661
1.6885563,0.03905716,-0.10940352,1.6868677,0.028738847,-0.10895985,1.652815,0.13765341,-0.10317586,1.7038957,0.1393509,-0.01748512,1.7320976,-0.055740874,0.040028982,1.7974305,-0.0650799,0.3162865,1.59619,0.14198044,-0.19461998,1.3603197,0.02122543,-0.040843733,0.91506064,0.045974158,0.16403697,1.6931819,0.037670467,-0.11397775,1.1300074,-0.013854346,0.041066244,0.39908513,-0.19658478,0.5287986,1.6839308,0.040443536,-0.104829304,1.8185638,-0.065408245,-0.014329653,1.1974506,-0.15839323,-0.17046182
1.7271075,0.029321143,-0.07194117,1.7208999,-0.017866528,-0.06928352,1.6659441,0.10429633,-0.0632233,1.7192657,0.10736296,0.03215199,1.6261779,-0.08388902,0.013853731,1.6562815,-0.11693214,0.14438927,1.6033685,0.108664796,-0.16850337,1.4856882,0.006562315,-0.09252574,1.1411173,0.029019393,0.07369974,1.7473123,0.023145935,-0.092030056,1.412665,-0.058707412,0.0041386015,0.57515645,-0.25014415,0.61532485,1.7069027,0.035496075,-0.051852282,1.8674,-0.06351746,0.055671733,0.8987311,-0.15247516,-0.16170007
1.7516518,0.02182458,-0.030579975,1.7379746,-0.07227792,-0.025046907,1.6699953,0.06058633,-0.019407345,1.7205106,0.06552616,0.08432542,1.5077927,-0.10860859,-0.009747068,1.5065455,-0.16560161,-0.024369447,1.6079055,0.06541577,-0.13556068,1.6112055,-0.00943838,-0.14352003,1.403254,0.0011786596,-0.041242644,1.7840855,0.011574576,-0.06952527,1.7224243,-0.102336235,-0.05260648,0.79893357,-0.29800475,0.6883163,1.7192181,0.032074414,0.008365315,1.8736274,-0.046006475,0.11176359,0.68452305,-0.14268185,-0.1172165
1.7541504,0.017841352,0.0076745856,1.7251246,-0.12194108,0.01672912,1.6568565,0.017269779,0.021247119,1.7003558,0.024233438,0.13062838,1.3707284,-0.11829733,-0.035583626,1.3390962,-0.19915538,-0.18945564,1.6017015,0.02291844,-0.10049539,1.7185615,-0.01734974,-0.18762147,1.6654234,-0.0116562,-0.16197138,1.7944577,0.004854799,-0.049726963,2.0386038,-0.14167832,-0.1217501,1.0589734,-0.33365884,0.74483037,1.7138431,0.030827835,0.065076135,1.8120697,-0.018160978,0.13201155,0.51837623,-0.1365751,-0.067193136
1.7332867,0.018137053,0.04208441,1.6826153,-0.15404685,0.0542853,1.6275517,-0.015695628,0.057215102,1.6591946,-0.006936094,0.16710952,1.2198185,-0.10703952,-0.061680432,1.1558332,-0.20927744,-0.34558955,1.586498,-0.00876126,-0.062307145,1.7999216,-0.011851551,-0.21363106,1.898351,0.0073995516,-0.26156035,1.7759858,0.004386693,-0.028787479,2.332007,-0.17285366,-0.18241026,1.3368449,-0.3530229,0.7887398,1.6905875,0.031887405,0.1129563,1.678754,0.008437849,0.11012054,0.3719427,-0.13782935,-0.034582958
1.694259,0.023007406,0.07602095,1.6219001,-0.16518891,0.089834645,1.5895932,-0.037809778,0.09111094,1.6039639,-0.027885035,0.19372363,1.0687999,-0.080891944,-0.08163384,0.96756506,-0.19812587,-0.48521367,1.5696477,-0.029116714,-0.01657908,1.8620287,0.002437636,-0.21420412,2.0958207,0.05360479,-0.3221019,1.7336352,0.010574765,-0.0016715139,2.5772471,-0.19217153,-0.2124367,1.6147664,-0.35432914,0.82216924,1.6548829,0.035440084,0.1537134,1.4905158,0.0230965,0.057624035,0.23693873,-0.14431903,-0.024961764
1.645316,0.03172699,0.11190967,1.5583593,-0.16212918,0.12523127,1.5508556,-0.057117715,0.1252166,1.5438423,-0.04703181,0.21127322,0.9332081,-0.053749103,-0.090393014,0.78685516,-0.17531557,-0.60411435,1.5564027,-0.046530604,0.038885854,1.9194316,0.014937538,-0.19209638,2.2708735,0.106827155,-0.34347925,1.6775364,0.021989876,0.032200515,2.76476,-0.19806328,-0.20065743,1.8842893,-0.33737358,0.837227,1.6130956,0.041464232,0.19161883,1.275356,0.021923926,-0.00445938,0.12155726,-0.15067153,-0.029940922
1.594132,0.042151023,0.14818692,1.5042392,-0.1529998,0.15905613,1.5154138,-0.080043696,0.15840167,1.4864384,-0.07098701,0.21957202,0.8231548,-0.035507083,-0.0877836,0.6207542,-0.14801936,-0.70453316,1.5459203,-0.06805859,0.10036073,1.9825125,0.019614493,-0.15766308,2.4386804,0.14996807,-0.33732113,1.6192503,0.03528026,0.06892638,2.9016109,-0.19181131,-0.14922,2.147975,-0.3038126,0.8166394,1.5690137,0.04902204,0.22744748,1.0620565,0.008842136,-0.057318944,0.036978386,-0.15252204,-0.037370488
1.5465041,0.051431824,0.18017466,1.4649042,-0.13972756,0.18741591,1.4836638,-0.10362961,0.18679759,1.4369577,-0.0966629,0.21844962,0.73983324,-0.024657972,-0.07757191,0.4679304,-0.116414584,-0.7919435,1.5329951,-0.0914004,0.15934189,2.0511885,0.020367736,-0.121725135,2.6062322,0.18035237,-0.31603965,1.5684152,0.04654858,0.10356919,3.001041,-0.17604382,-0.06799302,2.410579,-0.25810695,0.74407,1.5245931,0.05631538,0.25678015,0.8737486,-0.0080813,-0.091727994,-0.014497321,-0.14861317,-0.039184924
1.5065517,0.057380144,0.20279591,1.4390566,-0.118798904,0.20650819,1.4548181,-0.11783065,0.2063649,1.3989108,-0.11359698,0.20917992,0.6773708,-0.01159947,-0.06441523,0.32149503,-0.077849604,-0.86902714,1.5127014,-0.10688653,0.20669177,2.119164,0.026790207,-0.090969525,2.7778816,0.20517975,-0.28737497,1.530525,0.053201783,0.13248168,3.0704727,-0.15237011,0.03148192,2.6677284,-0.20722318,0.61543757,1.4825786,0.06155876,0.27311012,0.72561836,-0.021646906,-0.10847485,-0.04129951,-0.13957481,-0.033344567
1.4761499,0.05907496,0.21221332,1.4219179,-0.08727181,0.21372518,1.4285176,-0.11437908,0.21415274,1.3734607,-0.11298657,0.1933613,0.62862784,0.012300887,-0.052107833,0.17525737,-0.031923432,-0.9336866,1.4839588,-0.10611603,0.23589784,2.1828916,0.046378173,-0.06826497,2.9649916,0.22941498,-0.2549116,1.5059044,0.05456111,0.1529268,3.1081545,-0.12076573,0.13800816,2.9044814,-0.15830027,0.441299,1.4463953,0.063588895,0.27149987,0.62458354,-0.02838918,-0.114284486,-0.0544697,-0.12565114,-0.02215947
1.4542524,0.056507677,0.20619528,1.4090536,-0.047922987,0.20728044,1.4048715,-0.09427919,0.20812336,1.3582735,-0.09538831,0.17067245,0.5901793,0.047571823,-0.043590568,0.028290017,0.017743366,-0.98203063,1.4500811,-0.08946221,0.2441458,2.2451122,0.07907276,-0.054441527,3.1825583,0.24807228,-0.21850543,1.490783,0.051152736,0.16181296,3.1093292,-0.08165501,0.24010482,3.1054401,-0.11644207,0.23977983,1.4177219,0.06186255,0.2505776,0.5685357,-0.028523348,-0.1168625,-0.059783775,-0.10654972,-0.009881392
1.4385253,0.0503297,0.18486428,1.3984877,-0.010166876,0.1867279,1.3845531,-0.06867199,0.1877447,1.3491646,-0.07171185,0.13940848,0.5625549,0.085299686,-0.040757474,-0.11538374,0.062571965,-1.0110832,1.4169937,-0.067267716,0.2325673,2.3088572,0.115423046,-0.047696654,3.4306288,0.2476339,-0.17175482,1.4808873,0.0441296,0.15597324,3.0739102,-0.03863811,0.3265393,3.2656603,-0.08482694,0.028133146,1.3961633,0.0565297,0.21375532,0.5453227,-0.024513602,-0.12141058,-0.059054542,-0.084000915,-0.00033372635
1.4283955,0.042021178,0.15146285,1.3907084,0.013921101,0.15423937,1.3694838,-0.052683394,0.15520026,1.3440214,-0.05707361,0.099452004,0.5476834,0.111686505,-0.043676253,-0.24938124,0.089724004,-1.0185848,1.3908494,-0.054128762,0.20588017,2.3696182,0.13961188,-0.04242788,3.6802113,0.21410601,-0.101494335,1.4751488,0.035314515,0.1339856,3.0086346,0.0014833397,0.38873532,3.393444,-0.06508307,-0.18127169,1.3816422,0.048727773,0.16894011,0.5355689,-0.019414451,-0.12945847,-0.056304492,-0.063698485,0.004815406
1.4255562,0.03363433,0.11123736,1.387627,0.016792273,0.114213035,1.3626072,-0.05611676,0.114917725,1.3444179,-0.06139655,0.053517148,0.54798734,0.1161376,-0.050626446,-0.36551324,0.08864313,-1.0021778,1.376129,-0.059756003,0.17040631,2.4164119,0.1383674,-0.031794634,3.8844678,0.14235511,0.0049507194,1.4757533,0.02691401,0.09764323,2.9232862,0.032639913,0.42286345,3.5052183,-0.05491321,-0.38093653,1.3753588,0.04035456,0.1248315,0.52183914,-0.01510711,-0.13980141,-0.05718582,-0.052905843,0.006110824
1.4309447,0.026646262,0.06927463,1.3911085,0.0009247077,0.07151023,1.3660059,-0.07723034,0.07179479,1.3530189,-0.08306662,0.005923646,0.56579685,0.098252304,-0.058698837,-0.45439166,0.06007138,-0.959505,1.3743824,-0.08256619,0.13166349,2.4407835,0.110807404,-0.012378118,4.0074916,0.041825395,0.14981806,1.4844128,0.02034478,0.052331306,2.8258114,0.054110378,0.4306436,3.6184878,-0.046321522,-0.56557995,1.3774766,0.032947585,0.08621795,0.4980369,-0.011011001,-0.15003328,-0.062037565,-0.054959193,0.0052832705
1.4418733,0.020768713,0.029983072,1.4013002,-0.022411443,0.030905304,1.3789431,-0.10425213,0.030669872,1.3701173,-0.11037759,-0.03815505,0.59941554,0.068821885,-0.063476734,-0.5103756,0.017650103,-0.8882638,1.3837014,-0.110932,0.09398374,2.442714,0.07035649,0.015005139,4.041789,-0.06473208,0.3233661,1.4990268,0.015076424,0.0066300607,2.7204757,0.07083429,0.41929567,3.746642,-0.03027192,-0.72784024,1.38472,0.026460795,0.053336084,0.46950558,-0.0045695775,-0.15720238,-0.06423973,-0.06605678,0.0047230585
1.453003,0.014019513,-0.00220743,1.4160892,-0.040735397,-0.0025472145,1.3983064,-0.12348048,-0.003313735,1.393579,-0.12965256,-0.07266271,0.64010113,0.043749057,-0.058811717,-0.53641135,-0.020551743,-0.786561,1.3998303,-0.13120285,0.061408315,2.4287148,0.036156293,0.04854214,4.0025487,-0.15053414,0.51118606,1.5144839,0.00884957,-0.029765086,2.6088712,0.08859081,0.39882654,3.8948436,-0.0047335513,-0.8555557,1.3915222,0.019189272,0.025350224,0.44367144,0.00630758,-0.15789013,-0.057638418,-0.077427015,0.0075080604
1.4606843,0.0043763537,-0.023874924,1.4330195,-0.048168816,-0.024991808,1.4217744,-0.12771799,-0.02621408,1.4223557,-0.13375296,-0.09258474,0.67776394,0.034925383,-0.039277196,-0.5401679,-0.04261566,-0.6552503,1.4192127,-0.13623522,0.036853634,2.4074087,0.020854019,0.087014265,3.912696,-0.19841565,0.70015985,1.5270033,-0.0004849248,-0.05057621,2.4910903,0.10855137,0.375622,4.0559835,0.023596238,-0.9344535,1.3943653,0.009237512,0.0028263615,0.42139947,0.020619215,-0.14897178,-0.043545328,-0.08095491,0.016543834
1.4660852,-0.00833518,-0.03501906,1.4519296,-0.0475219,-0.03649091,1.4502053,-0.119245864,-0.038038302,1.4585826,-0.12507741,-0.0974402,0.7109714,0.044493403,-0.0043723714,-0.5250305,-0.047191173,-0.50112414,1.4416248,-0.12842461,0.020048413,2.3867717,0.024135862,0.12810381,3.7930493,-0.20946026,0.87855136,1.537247,-0.012993653,-0.05680753,2.3673143,0.12616204,0.34804058,4.2114687,0.045901924,-0.9539753,1.3949234,-0.0036767544,-0.013230592,0.39557892,0.033774428,-0.12867957,-0.029225964,-0.07426633,0.032702286
1.4733245,-0.02213565,-0.03930229,1.4748862,-0.045765635,-0.04117994,1.4855771,-0.106149115,-0.04291383,1.5040447,-0.11180003,-0.092281565,0.7478865,0.066220604,0.039915305,-0.48834664,-0.040463943,-0.3371071,1.469222,-0.11591655,0.007767923,2.3716505,0.03608843,0.167563,3.6582327,-0.19877079,1.0353804,1.5484382,-0.026452122,-0.0553976,2.2412872,0.13518436,0.31085303,4.340458,0.05810694,-0.9103036,1.3982108,-0.017819144,-0.023206973,0.35475197,0.03998174,-0.09629436,-0.02051129,-0.062057525,0.05383657
1.4847642,-0.034270506,-0.041349538,1.5031078,-0.047408257,-0.044133004,1.5263194,-0.0957533,-0.04595068,1.5545307,-0.10121402,-0.08470782,0.7959726,0.091275685,0.08427074,-0.42795342,-0.029631678,-0.17821863,1.502554,-0.10592004,-0.0032107516,2.360998,0.046316255,0.2012048,3.5148382,-0.18247548,1.1623087,1.5619657,-0.037921954,-0.053586435,2.1227522,0.13282244,0.2642432,4.428476,0.06195545,-0.80570316,1.4075626,-0.030618923,-0.029112637,0.2874182,0.03552545,-0.050556887,-0.017161703,-0.052401226,0.076277845
1.4991422,-0.042738605,-0.044331692,1.534346,-0.051623687,-0.04852486,1.5659059,-0.090537675,-0.050382227,1.599921,-0.09569404,-0.08093145,0.8530634,0.11248962,0.121050514,-0.34570715,-0.017967338,-0.036522172,1.5378935,-0.10072887,-0.014063411,2.3477776,0.050664343,0.22677176,3.3621695,-0.16855475,1.2550057,1.5762526,-0.04540438,-0.05496046,2.0240402,0.12093326,0.21565863,4.463775,0.0620436,-0.6485762,1.4220318,-0.04007263,-0.033702925,0.18741064,0.020243358,0.0104563,-0.015473405,-0.05006646,0.09806489
1.5139639,-0.046868753,-0.050067928,1.5635164,-0.05478002,-0.055700764,1.5968052,-0.08899132,-0.05761702,1.6309589,-0.093696885,-0.08424854,0.90984786,0.12513553,0.14643165,-0.24365884,-0.004490059,0.08065412,1.568978,-0.098825015,-0.024847627,2.323186,0.050940853,0.24323273,3.1966941,-0.15749449,1.3115163,1.5895338,-0.048378125,-0.06031782,1.9529471,0.10301699,0.17271177,4.4282336,0.06302511,-0.45603096,1.4383941,-0.045359164,-0.039818037,0.064416625,-0.0027943694,0.08557764,-0.012850789,-0.0523695,0.12133436
