pelvis_x,pelvis_y,pelvis_z,torso_x,torso_y,torso_z,head_x,head_y,head_z,right_upper_arm_x,right_upper_arm_y,right_upper_arm_z,right_lower_arm_x,right_lower_arm_y,right_lower_arm_z,right_hand_x,right_hand_y,right_hand_z,left_upper_arm_x,left_upper_arm_y,left_upper_arm_z,left_lower_arm_x,left_lower_arm_y,left_lower_arm_z,left_hand_x,left_hand_y,left_hand_z,right_thigh_x,right_thigh_y,right_thigh_z,right_shin_x,right_shin_y,right_shin_z,right_foot_x,right_foot_y,right_foot_z,left_thigh_x,left_thigh_y,left_thigh_z,left_shin_x,left_shin_y,left_shin_z,left_foot_x,left_foot_y,left_foot_z
-0.8951059,0.5003829,0.805814,-0.87173957,0.5027795,1.040794,-0.8630394,0.47627833,1.2629439,-0.8746603,0.29093152,1.2610481,-0.9791771,0.29623246,1.0069681,-1.0243561,0.26740536,0.75362754,-0.89786166,0.65373474,1.305237,-0.82905626,0.7324201,1.0511054,-0.6002708,0.75290734,0.9315603,-0.896094,0.4155071,0.80677795,-0.7113712,0.44897825,0.42934155,-0.8015039,0.49371102,0.032014787,-0.8941178,0.58525866,0.8048501,-0.8597913,0.6023079,0.38505006,-1.2136441,0.59336454,0.17840642
-0.8463664,0.50066286,0.81488466,-0.822882,0.50336903,1.0498495,-0.8151343,0.47784436,1.2721488,-0.8260201,0.29244685,1.2709873,-0.8928776,0.29016992,1.0044664,-0.8910655,0.2647402,0.7467775,-0.850852,0.65533996,1.3135207,-0.8043574,0.729819,1.0531371,-0.6030971,0.74389356,0.89081097,-0.84913933,0.41583043,0.81613886,-0.6933702,0.44909912,0.4258438,-0.7997349,0.49539033,0.032731682,-0.8435935,0.5854953,0.81363046,-0.75885725,0.60467434,0.40113443,-1.0997032,0.5947238,0.17371751
-0.8463664,0.50066286,0.81488466,-0.822882,0.50336903,1.0498495,-0.8151343,0.47784436,1.2721488,-0.8260201,0.29244685,1.2709873,-0.8928776,0.29016992,1.0044664,-0.8910655,0.2647402,0.7467775,-0.850852,0.65533996,1.3135207,-0.8043574,0.729819,1.0531371,-0.6030971,0.74389356,0.89081097,-0.84913933,0.41583043,0.81613886,-0.6933702,0.44909912,0.4258438,-0.7997349,0.49539033,0.032731682,-0.8435935,0.5854953,0.81363046,-0.75885725,0.60467434,0.40113443,-1.0997032,0.5947238,0.17371751
-0.79707396,0.5009429,0.82003605,-0.7733405,0.506285,1.0549307,-0.7662832,0.4811952,1.2773025,-0.77655816,0.29576123,1.2764466,-0.8049271,0.28729242,1.0032581,-0.7481812,0.26965508,0.7512216,-0.80272543,0.6586486,1.318221,-0.7812348,0.7220685,1.0517168,-0.62351644,0.74003744,0.84713036,-0.8014012,0.41619924,0.82240057,-0.6767123,0.44873187,0.42103374,-0.8010627,0.49775684,0.03357151,-0.7927467,0.58568656,0.81767154,-0.66308784,0.60600626,0.41707608,-0.9800205,0.59397405,0.1574564
-0.79707396,0.5009429,0.82003605,-0.7733405,0.506285,1.0549307,-0.7662832,0.4811952,1.2773025,-0.77655816,0.29576123,1.2764466,-0.8049271,0.28729242,1.0032581,-0.7481812,0.26965508,0.7512216,-0.80272543,0.6586486,1.318221,-0.7812348,0.7220685,1.0517168,-0.62351644,0.74003744,0.84713036,-0.8014012,0.41619924,0.82240057,-0.6767123,0.44873187,0.42103374,-0.8010627,0.49775684,0.03357151,-0.7927467,0.58568656,0.81767154,-0.66308784,0.60600626,0.41707608,-0.9800205,0.59397405,0.1574564
-0.74997693,0.5012228,0.8203794,-0.72585833,0.50922245,1.0551593,-0.7198443,0.4854958,1.2777114,-0.7300165,0.3000543,1.2779403,-0.7237167,0.28866762,1.0034606,-0.61263156,0.28090543,0.76967996,-0.7565747,0.6631755,1.3173709,-0.7600786,0.7184171,1.0482156,-0.6512626,0.7400879,0.8142434,-0.7561121,0.4166307,0.82389194,-0.65815485,0.44776678,0.41506925,-0.80044186,0.5019271,0.034524232,-0.74384177,0.5858149,0.8168668,-0.57532954,0.60296875,0.43084812,-0.85252094,0.59302264,0.12908763
-0.74997693,0.5012228,0.8203794,-0.72585833,0.50922245,1.0551593,-0.7198443,0.4854958,1.2777114,-0.7300165,0.3000543,1.2779403,-0.7237167,0.28866762,1.0034606,-0.61263156,0.28090543,0.76967996,-0.7565747,0.6631755,1.3173709,-0.7600786,0.7184171,1.0482156,-0.6512626,0.7400879,0.8142434,-0.7561121,0.4166307,0.82389194,-0.65815485,0.44776678,0.41506925,-0.80044186,0.5019271,0.034524232,-0.74384177,0.5858149,0.8168668,-0.57532954,0.60296875,0.43084812,-0.85252094,0.59302264,0.12908763
-0.7022254,0.502284,0.8200718,-0.67606807,0.51182956,1.0545754,-0.66965014,0.49039593,1.2773488,-0.68125117,0.30505133,1.2795551,-0.6417308,0.28895873,1.0081004,-0.48420304,0.28525448,0.80261356,-0.7049048,0.66876125,1.3152301,-0.7320393,0.7162054,1.0459325,-0.6787634,0.74723524,0.7944322,-0.7103875,0.4179021,0.82441705,-0.6423076,0.44585794,0.40934518,-0.7985035,0.50675344,0.035329133,-0.69406325,0.58666587,0.8157266,-0.49524724,0.5974199,0.44416556,-0.7103189,0.59475607,0.09526646
-0.7022254,0.502284,0.8200718,-0.67606807,0.51182956,1.0545754,-0.66965014,0.49039593,1.2773488,-0.68125117,0.30505133,1.2795551,-0.6417308,0.28895873,1.0081004,-0.48420304,0.28525448,0.80261356,-0.7049048,0.66876125,1.3152301,-0.7320393,0.7162054,1.0459325,-0.6787634,0.74723524,0.7944322,-0.7103875,0.4179021,0.82441705,-0.6423076,0.44585794,0.40934518,-0.7985035,0.50675344,0.035329133,-0.69406325,0.58666587,0.8157266,-0.49524724,0.5974199,0.44416556,-0.7103189,0.59475607,0.09526646
-0.6526224,0.5040657,0.824209,-0.6254357,0.51441985,1.0585612,-0.6171415,0.4941765,1.2813839,-0.6309646,0.30900228,1.2847757,-0.5613152,0.28878635,1.019731,-0.3673281,0.2887133,0.848201,-0.64986867,0.67317,1.3185638,-0.7082228,0.715024,1.0533252,-0.707406,0.752402,0.7970913,-0.66317284,0.4199818,0.82914793,-0.63467205,0.44604927,0.40937507,-0.8000982,0.50986,0.03984049,-0.64207196,0.58814955,0.81927,-0.427994,0.5900374,0.4561335,-0.5594584,0.5979446,0.06799945
-0.6526224,0.5040657,0.824209,-0.6254357,0.51441985,1.0585612,-0.6171415,0.4941765,1.2813839,-0.6309646,0.30900228,1.2847757,-0.5613152,0.28878635,1.019731,-0.3673281,0.2887133,0.848201,-0.64986867,0.67317,1.3185638,-0.7082228,0.715024,1.0533252,-0.707406,0.752402,0.7970913,-0.66317284,0.4199818,0.82914793,-0.63467205,0.44604927,0.40937507,-0.8000982,0.50986,0.03984049,-0.64207196,0.58814955,0.81927,-0.427994,0.5900374,0.4561335,-0.5594584,0.5979446,0.06799945
-0.6031379,0.5060149,0.8188356,-0.575192,0.51566905,1.0531285,-0.5665756,0.497157,1.2760894,-0.5818166,0.31212825,1.281004,-0.48221916,0.28735813,1.0261016,-0.26296985,0.28930876,0.88833547,-0.5978438,0.67669123,1.3118923,-0.68970704,0.7109986,1.0551968,-0.7293835,0.7495848,0.80223346,-0.6165282,0.4223426,0.82388055,-0.6188136,0.44379145,0.40288678,-0.7985169,0.5108612,0.040668935,-0.5897476,0.58968717,0.8137907,-0.37526387,0.58591425,0.45090842,-0.41216385,0.594141,0.042785704
-0.6031379,0.5060149,0.8188356,-0.575192,0.51566905,1.0531285,-0.5665756,0.497157,1.2760894,-0.5818166,0.31212825,1.281004,-0.48221916,0.28735813,1.0261016,-0.26296985,0.28930876,0.88833547,-0.5978438,0.67669123,1.3118923,-0.68970704,0.7109986,1.0551968,-0.7293835,0.7495848,0.80223346,-0.6165282,0.4223426,0.82388055,-0.6188136,0.44379145,0.40288678,-0.7985169,0.5108612,0.040668935,-0.5897476,0.58968717,0.8137907,-0.37526387,0.58591425,0.45090842,-0.41216385,0.594141,0.042785704
-0.55206174,0.5079735,0.8156352,-0.5213598,0.5192525,1.0495101,-0.5125354,0.5021649,1.2725767,-0.52919054,0.31729597,1.2787527,-0.4041522,0.28824502,1.035792,-0.1665919,0.2916515,0.9328015,-0.5423662,0.68216974,1.3072244,-0.66168964,0.7112647,1.0614117,-0.72165495,0.74308145,0.8115209,-0.56850946,0.42492366,0.8217996,-0.6087908,0.4466377,0.40274468,-0.79149675,0.51102453,0.041543454,-0.535614,0.5910233,0.80947083,-0.31980824,0.5815803,0.44747669,-0.26211688,0.59678453,0.0419721
-0.55206174,0.5079735,0.8156352,-0.5213598,0.5192525,1.0495101,-0.5125354,0.5021649,1.2725767,-0.52919054,0.31729597,1.2787527,-0.4041522,0.28824502,1.035792,-0.1665919,0.2916515,0.9328015,-0.5423662,0.68216974,1.3072244,-0.66168964,0.7112647,1.0614117,-0.72165495,0.74308145,0.8115209,-0.56850946,0.42492366,0.8217996,-0.6087908,0.4466377,0.40274468,-0.79149675,0.51102453,0.041543454,-0.535614,0.5910233,0.80947083,-0.31980824,0.5815803,0.44747669,-0.26211688,0.59678453,0.0419721
-0.49997517,0.50982904,0.81285536,-0.46350938,0.5233368,1.0457826,-0.454058,0.5075327,1.268918,-0.4712739,0.32275665,1.2762326,-0.32653415,0.28736722,1.0453507,-0.07838625,0.29531285,0.9717771,-0.48321834,0.68783116,1.3025959,-0.6250556,0.71200037,1.0684879,-0.70655733,0.73996806,0.82429767,-0.51920134,0.42751518,0.8206388,-0.59783477,0.45123827,0.4071716,-0.7873472,0.51162875,0.048798203,-0.480749,0.59214294,0.80507195,-0.26383734,0.5793515,0.4438424,-0.1389936,0.5931228,0.053691387
-0.49997517,0.50982904,0.81285536,-0.46350938,0.5233368,1.0457826,-0.454058,0.5075327,1.268918,-0.4712739,0.32275665,1.2762326,-0.32653415,0.28736722,1.0453507,-0.07838625,0.29531285,0.9717771,-0.48321834,0.68783116,1.3025959,-0.6250556,0.71200037,1.0684879,-0.70655733,0.73996806,0.82429767,-0.51920134,0.42751518,0.8206388,-0.59783477,0.45123827,0.4071716,-0.7873472,0.51162875,0.048798203,-0.480749,0.59214294,0.80507195,-0.26383734,0.5793515,0.4438424,-0.1389936,0.5931228,0.053691387
-0.4477025,0.5124721,0.80762017,-0.41079006,0.52681416,1.0404271,-0.40010333,0.5131386,1.2636473,-0.41707698,0.32842246,1.2728086,-0.2603436,0.28741956,1.0508585,-0.0071085095,0.2971009,0.9976435,-0.42927653,0.69371814,1.2957724,-0.5885141,0.712659,1.0726287,-0.6861894,0.7370867,0.83405715,-0.4685819,0.4306181,0.8159733,-0.5832593,0.4553645,0.411081,-0.7845504,0.5091532,0.058119148,-0.4268231,0.5943261,0.79926705,-0.20783365,0.58018357,0.43934393,-0.06061043,0.58949083,0.056940883
-0.4477025,0.5124721,0.80762017,-0.41079006,0.52681416,1.0404271,-0.40010333,0.5131386,1.2636473,-0.41707698,0.32842246,1.2728086,-0.2603436,0.28741956,1.0508585,-0.0071085095,0.2971009,0.9976435,-0.42927653,0.69371814,1.2957724,-0.5885141,0.712659,1.0726287,-0.6861894,0.7370867,0.83405715,-0.4685819,0.4306181,0.8159733,-0.5832593,0.4553645,0.411081,-0.7845504,0.5091532,0.058119148,-0.4268231,0.5943261,0.79926705,-0.20783365,0.58018357,0.43934393,-0.06061043,0.58949083,0.056940883
-0.3930647,0.51391566,0.80071425,-0.35783616,0.52906543,1.0337309,-0.34740245,0.5190683,1.257158,-0.3614914,0.33427462,1.2691945,-0.20272392,0.2868909,1.0499774,0.052916825,0.2962411,1.0098034,-0.3794758,0.6996487,1.2863828,-0.5485877,0.7145565,1.0703102,-0.6665485,0.74358296,0.8416264,-0.4137412,0.43202013,0.8091647,-0.55093956,0.45538488,0.41125542,-0.7769639,0.50461245,0.072902024,-0.3723882,0.5958112,0.7922638,-0.15232942,0.57721627,0.43319637,-0.02757506,0.5820738,0.042804033
-0.3930647,0.51391566,0.80071425,-0.35783616,0.52906543,1.0337309,-0.34740245,0.5190683,1.257158,-0.3614914,0.33427462,1.2691945,-0.20272392,0.2868909,1.0499774,0.052916825,0.2962411,1.0098034,-0.3794758,0.6996487,1.2863828,-0.5485877,0.7145565,1.0703102,-0.6665485,0.74358296,0.8416264,-0.4137412,0.43202013,0.8091647,-0.55093956,0.45538488,0.41125542,-0.7769639,0.50461245,0.072902024,-0.3723882,0.5958112,0.7922638,-0.15232942,0.57721627,0.43319637,-0.02757506,0.5820738,0.042804033
-0.33286145,0.51445895,0.8004072,-0.29620036,0.52980226,1.03319,-0.2890604,0.5240323,1.2568958,-0.30178365,0.33937812,1.2721616,-0.14748833,0.28388783,1.0516572,0.10833961,0.29222953,1.0124645,-0.32308084,0.7048387,1.2822676,-0.49571115,0.71520483,1.0687265,-0.6268505,0.74476045,0.8474066,-0.35254756,0.4323263,0.8089211,-0.50318336,0.45283735,0.41574278,-0.7587465,0.49419513,0.097984314,-0.31317535,0.5965916,0.79189324,-0.082333565,0.57294375,0.4399644,-0.00548923,0.5775852,0.03738913
-0.33286145,0.51445895,0.8004072,-0.29620036,0.52980226,1.03319,-0.2890604,0.5240323,1.2568958,-0.30178365,0.33937812,1.2721616,-0.14748833,0.28388783,1.0516572,0.10833961,0.29222953,1.0124645,-0.32308084,0.7048387,1.2822676,-0.49571115,0.71520483,1.0687265,-0.6268505,0.74476045,0.8474066,-0.35254756,0.4323263,0.8089211,-0.50318336,0.45283735,0.41574278,-0.7587465,0.49419513,0.097984314,-0.31317535,0.5965916,0.79189324,-0.082333565,0.57294375,0.4399644,-0.00548923,0.5775852,0.03738913
-0.2724833,0.5147975,0.80139375,-0.23696718,0.520467,1.0347899,-0.2331931,0.5200579,1.2586517,-0.24385329,0.33566684,1.2781034,-0.10322587,0.27566203,1.0497794,0.1513765,0.28049967,1.002792,-0.2698438,0.7009617,1.279209,-0.4328048,0.71103036,1.058187,-0.5595548,0.7374977,0.83393836,-0.2902114,0.43191612,0.8061047,-0.42553133,0.4467319,0.40714347,-0.7189851,0.48146826,0.12311581,-0.25475517,0.5976789,0.7966828,-0.017949387,0.5741474,0.44873112,0.011389494,0.5743593,0.03991258
-0.2724833,0.5147975,0.80139375,-0.23696718,0.520467,1.0347899,-0.2331931,0.5200579,1.2586517,-0.24385329,0.33566684,1.2781034,-0.10322587,0.27566203,1.0497794,0.1513765,0.28049967,1.002792,-0.2698438,0.7009617,1.279209,-0.4328048,0.71103036,1.058187,-0.5595548,0.7374977,0.83393836,-0.2902114,0.43191612,0.8061047,-0.42553133,0.4467319,0.40714347,-0.7189851,0.48146826,0.12311581,-0.25475517,0.5976789,0.7966828,-0.017949387,0.5741474,0.44873112,0.011389494,0.5743593,0.03991258
-0.21701016,0.51513624,0.8036295,-0.18500546,0.51604223,1.0375999,-0.18183388,0.52068746,1.2614232,-0.19210581,0.33675602,1.2849983,-0.072471656,0.27630216,1.0451204,0.17855564,0.27641502,0.9815684,-0.21897204,0.7019183,1.2778004,-0.37207317,0.71434176,1.0499537,-0.48891053,0.7439357,0.82076645,-0.23300357,0.4318073,0.80613995,-0.33041167,0.43873698,0.39606106,-0.65784055,0.4684677,0.1513167,-0.20101674,0.59846514,0.8011191,0.028413266,0.5768633,0.44813707,0.014372136,0.56854206,0.03859213
-0.21701016,0.51513624,0.8036295,-0.18500546,0.51604223,1.0375999,-0.18183388,0.52068746,1.2614232,-0.19210581,0.33675602,1.2849983,-0.072471656,0.27630216,1.0451204,0.17855564,0.27641502,0.9815684,-0.21897204,0.7019183,1.2778004,-0.37207317,0.71434176,1.0499537,-0.48891053,0.7439357,0.82076645,-0.23300357,0.4318073,0.80613995,-0.33041167,0.43873698,0.39606106,-0.65784055,0.4684677,0.1513167,-0.20101674,0.59846514,0.8011191,0.028413266,0.5768633,0.44813707,0.014372136,0.56854206,0.03859213
-0.16474861,0.51723593,0.8101375,-0.13729939,0.5107395,1.0445979,-0.1316605,0.5175179,1.2683182,-0.14362764,0.33394396,1.2938031,-0.04903376,0.27553537,1.0425087,0.19547623,0.2702131,0.95742,-0.16669498,0.6992863,1.2833152,-0.30514425,0.7143607,1.0464333,-0.4040019,0.74992526,0.8097565,-0.18101358,0.4339227,0.8097333,-0.23194666,0.432491,0.39127794,-0.58493054,0.45791742,0.184519,-0.14848363,0.60054916,0.81054175,0.0574203,0.57617694,0.44351226,0.010816868,0.5631435,0.036508948
-0.16474861,0.51723593,0.8101375,-0.13729939,0.5107395,1.0445979,-0.1316605,0.5175179,1.2683182,-0.14362764,0.33394396,1.2938031,-0.04903376,0.27553537,1.0425087,0.19547623,0.2702131,0.95742,-0.16669498,0.6992863,1.2833152,-0.30514425,0.7143607,1.0464333,-0.4040019,0.74992526,0.8097565,-0.18101358,0.4339227,0.8097333,-0.23194666,0.432491,0.39127794,-0.58493054,0.45791742,0.184519,-0.14848363,0.60054916,0.81054175,0.0574203,0.57617694,0.44351226,0.010816868,0.5631435,0.036508948
-0.116630115,0.519364,0.81787586,-0.08959274,0.505722,1.0520769,-0.084080875,0.510694,1.2758478,-0.09939706,0.32717827,1.2999195,-0.026768804,0.2734109,1.0404148,0.20521002,0.26855138,0.925455,-0.11583627,0.69294757,1.2921972,-0.231374,0.71399426,1.0437691,-0.30819505,0.75570315,0.80002236,-0.13195546,0.4359291,0.81478506,-0.12560877,0.427142,0.39337838,-0.48829404,0.45306534,0.20422019,-0.10130477,0.60279894,0.82096666,0.075891495,0.5747062,0.43950453,0.011078551,0.5587121,0.035107613
-0.116630115,0.519364,0.81787586,-0.08959274,0.505722,1.0520769,-0.084080875,0.510694,1.2758478,-0.09939706,0.32717827,1.2999195,-0.026768804,0.2734109,1.0404148,0.20521002,0.26855138,0.925455,-0.11583627,0.69294757,1.2921972,-0.231374,0.71399426,1.0437691,-0.30819505,0.75570315,0.80002236,-0.13195546,0.4359291,0.81478506,-0.12560877,0.427142,0.39337838,-0.48829404,0.45306534,0.20422019,-0.10130477,0.60279894,0.82096666,0.075891495,0.5747062,0.43950453,0.011078551,0.5587121,0.035107613
-0.0678738,0.5216048,0.8262634,-0.042934783,0.505,1.0605061,-0.03749368,0.50805235,1.2843132,-0.053553205,0.3244018,1.3068218,-0.009416517,0.27556768,1.0400343,0.20237386,0.26899275,0.89118814,-0.068526775,0.6902863,1.3021959,-0.15838255,0.7162538,1.0438162,-0.20662536,0.76652676,0.7944193,-0.08167854,0.43796656,0.8218043,-0.019170396,0.4243679,0.40514028,-0.37798643,0.4497338,0.20866887,-0.054069057,0.60524297,0.8307226,0.09115778,0.57350445,0.43625727,0.006104149,0.554312,0.035768896
-0.0678738,0.5216048,0.8262634,-0.042934783,0.505,1.0605061,-0.03749368,0.50805235,1.2843132,-0.053553205,0.3244018,1.3068218,-0.009416517,0.27556768,1.0400343,0.20237386,0.26899275,0.89118814,-0.068526775,0.6902863,1.3021959,-0.15838255,0.7162538,1.0438162,-0.20662536,0.76652676,0.7944193,-0.08167854,0.43796656,0.8218043,-0.019170396,0.4243679,0.40514028,-0.37798643,0.4497338,0.20866887,-0.054069057,0.60524297,0.8307226,0.09115778,0.57350445,0.43625727,0.006104149,0.554312,0.035768896
-0.021505032,0.522647,0.83023715,0.003060434,0.50903875,1.0647124,0.0070898053,0.50975144,1.2885691,-0.009596549,0.32592106,1.3090639,0.008879684,0.28292614,1.03829,0.19192234,0.27718547,0.85521626,-0.023575306,0.6918731,1.3081504,-0.07487704,0.72574496,1.0403272,-0.0692622,0.77690434,0.7865463,-0.033673644,0.43871376,0.8266408,0.079917975,0.42709064,0.42085403,-0.26320395,0.45021224,0.19786039,-0.0093364185,0.6065803,0.8338335,0.11251226,0.573493,0.43164057,0.007401958,0.5545336,0.03593135
-0.021505032,0.522647,0.83023715,0.003060434,0.50903875,1.0647124,0.0070898053,0.50975144,1.2885691,-0.009596549,0.32592106,1.3090639,0.008879684,0.28292614,1.03829,0.19192234,0.27718547,0.85521626,-0.023575306,0.6918731,1.3081504,-0.07487704,0.72574496,1.0403272,-0.0692622,0.77690434,0.7865463,-0.033673644,0.43871376,0.8266408,0.079917975,0.42709064,0.42085403,-0.26320395,0.45021224,0.19786039,-0.0093364185,0.6065803,0.8338335,0.11251226,0.573493,0.43164057,0.007401958,0.5545336,0.03593135
0.025766851,0.5231261,0.832224,0.048517592,0.5079991,1.0667893,0.051713344,0.5059527,1.2906511,0.034672584,0.32191044,1.3088207,0.024662498,0.28606796,1.0365644,0.1703955,0.2779444,0.82267314,0.02125101,0.68786734,1.3123578,0.007483974,0.72865754,1.040963,0.070743576,0.77627295,0.7944178,0.015354934,0.43899587,0.8278084,0.17322996,0.42877278,0.43707576,-0.14199868,0.44558358,0.17565325,0.036178768,0.60725635,0.83663964,0.127184,0.57272446,0.42648524,0.0031373426,0.5530842,0.036331266
0.025766851,0.5231261,0.832224,0.048517592,0.5079991,1.0667893,0.051713344,0.5059527,1.2906511,0.034672584,0.32191044,1.3088207,0.024662498,0.28606796,1.0365644,0.1703955,0.2779444,0.82267314,0.02125101,0.68786734,1.3123578,0.007483974,0.72865754,1.040963,0.070743576,0.77627295,0.7944178,0.015354934,0.43899587,0.8278084,0.17322996,0.42877278,0.43707576,-0.14199868,0.44558358,0.17565325,0.036178768,0.60725635,0.83663964,0.127184,0.57272446,0.42648524,0.0031373426,0.5530842,0.036331266
0.075894736,0.52419734,0.8298888,0.0967767,0.5045483,1.0642927,0.09955773,0.4993704,1.2881095,0.082509875,0.31508994,1.3036709,0.05053726,0.28418708,1.0325046,0.15408486,0.27427793,0.79536897,0.06902895,0.68095994,1.3123026,0.08874384,0.72597283,1.0419443,0.20561981,0.7639315,0.8140129,0.06758825,0.43995458,0.8235671,0.25805405,0.4311437,0.44760668,-0.01247105,0.4472756,0.14011785,0.084201224,0.6084401,0.83621055,0.14111775,0.5724665,0.42007658,0.00077825785,0.5487704,0.03571117
0.075894736,0.52419734,0.8298888,0.0967767,0.5045483,1.0642927,0.09955773,0.4993704,1.2881095,0.082509875,0.31508994,1.3036709,0.05053726,0.28418708,1.0325046,0.15408486,0.27427793,0.79536897,0.06902895,0.68095994,1.3123026,0.08874384,0.72597283,1.0419443,0.20561981,0.7639315,0.8140129,0.06758825,0.43995458,0.8235671,0.25805405,0.4311437,0.44760668,-0.01247105,0.4472756,0.14011785,0.084201224,0.6084401,0.83621055,0.14111775,0.5724665,0.42007658,0.00077825785,0.5487704,0.03571117
0.12339238,0.5234786,0.8288342,0.14456506,0.50430477,1.0632513,0.14661111,0.49645722,1.2869984,0.12921461,0.312033,1.300308,0.07210558,0.2862804,1.0327564,0.13313907,0.27278605,0.78146696,0.11629788,0.6777961,1.3132546,0.16645004,0.727914,1.0477712,0.329471,0.7582526,0.84888107,0.11753749,0.4390343,0.822456,0.33651483,0.43750694,0.46225098,0.13650274,0.44997773,0.10471344,0.12924728,0.6079229,0.83521235,0.15548638,0.5751413,0.41576284,0.0021146536,0.54601693,0.03678748
0.12339238,0.5234786,0.8288342,0.14456506,0.50430477,1.0632513,0.14661111,0.49645722,1.2869984,0.12921461,0.312033,1.300308,0.07210558,0.2862804,1.0327564,0.13313907,0.27278605,0.78146696,0.11629788,0.6777961,1.3132546,0.16645004,0.727914,1.0477712,0.329471,0.7582526,0.84888107,0.11753749,0.4390343,0.822456,0.33651483,0.43750694,0.46225098,0.13650274,0.44997773,0.10471344,0.12924728,0.6079229,0.83521235,0.15548638,0.5751413,0.41576284,0.0021146536,0.54601693,0.03678748
0.17357111,0.5218023,0.82751644,0.1948932,0.50260526,1.061918,0.19899997,0.4939779,1.285608,0.18383405,0.30931953,1.2983884,0.09876202,0.28990132,1.0378233,0.12016328,0.27252302,0.78034794,0.16684504,0.6748613,1.3127986,0.24560861,0.7304359,1.0554734,0.4448815,0.7526479,0.8916122,0.17075215,0.43722475,0.8208461,0.4018047,0.441867,0.46829218,0.28461462,0.4519321,0.07566178,0.17639007,0.60637987,0.8341868,0.16629538,0.57664454,0.41381195,-0.0002785325,0.5466096,0.04052317
0.17357111,0.5218023,0.82751644,0.1948932,0.50260526,1.061918,0.19899997,0.4939779,1.285608,0.18383405,0.30931953,1.2983884,0.09876202,0.28990132,1.0378233,0.12016328,0.27252302,0.78034794,0.16684504,0.6748613,1.3127986,0.24560861,0.7304359,1.0554734,0.4448815,0.7526479,0.8916122,0.17075215,0.43722475,0.8208461,0.4018047,0.441867,0.46829218,0.28461462,0.4519321,0.07566178,0.17639007,0.60637987,0.8341868,0.16629538,0.57664454,0.41381195,-0.0002785325,0.5466096,0.04052317
0.22426349,0.5199133,0.82589376,0.24873026,0.49985144,1.0599155,0.2542637,0.4903859,1.283541,0.24010256,0.30560577,1.2956996,0.13288154,0.2955711,1.0428926,0.111943156,0.27136838,0.78593075,0.22137162,0.67099935,1.3116293,0.32481623,0.73111874,1.0642564,0.55059636,0.7472343,0.9384899,0.22353962,0.4353332,0.8187187,0.46487296,0.44502863,0.4732258,0.44281125,0.45376232,0.064043105,0.22498736,0.60449344,0.83306885,0.16958895,0.57666504,0.4161064,0.0013239086,0.5428469,0.043901324
0.22426349,0.5199133,0.82589376,0.24873026,0.49985144,1.0599155,0.2542637,0.4903859,1.283541,0.24010256,0.30560577,1.2956996,0.13288154,0.2955711,1.0428926,0.111943156,0.27136838,0.78593075,0.22137162,0.67099935,1.3116293,0.32481623,0.73111874,1.0642564,0.55059636,0.7472343,0.9384899,0.22353962,0.4353332,0.8187187,0.46487296,0.44502863,0.4732258,0.44281125,0.45376232,0.064043105,0.22498736,0.60449344,0.83306885,0.16958895,0.57666504,0.4161064,0.0013239086,0.5428469,0.043901324
0.27571785,0.5185342,0.8241439,0.30223128,0.49912718,1.057998,0.30771056,0.48836717,1.2815661,0.2942181,0.30346835,1.2926325,0.1640044,0.2993609,1.0506904,0.11321512,0.27376595,0.7980664,0.27414936,0.6686914,1.310702,0.39723462,0.73395586,1.0738497,0.6401459,0.7433353,0.98463255,0.27770975,0.43398017,0.8169011,0.52606696,0.44734055,0.4765465,0.57668686,0.4556841,0.06989986,0.27372596,0.6030882,0.8313867,0.145753,0.5726684,0.43088874,-0.0020357072,0.54169714,0.049847126
0.27571785,0.5185342,0.8241439,0.30223128,0.49912718,1.057998,0.30771056,0.48836717,1.2815661,0.2942181,0.30346835,1.2926325,0.1640044,0.2993609,1.0506904,0.11321512,0.27376595,0.7980664,0.27414936,0.6686914,1.310702,0.39723462,0.73395586,1.0738497,0.6401459,0.7433353,0.98463255,0.27770975,0.43398017,0.8169011,0.52606696,0.44734055,0.4765465,0.57668686,0.4556841,0.06989986,0.27372596,0.6030882,0.8313867,0.145753,0.5726684,0.43088874,-0.0020357072,0.54169714,0.049847126
0.3285212,0.5173065,0.8183048,0.3563173,0.49684265,1.0519197,0.36290023,0.48430488,1.2753655,0.34967542,0.29930764,1.28502,0.20410293,0.30194664,1.0519747,0.1309103,0.27634814,0.8049096,0.32927343,0.66435057,1.306104,0.46723536,0.7346479,1.0790946,0.71996987,0.7389443,1.0228775,0.33260462,0.43288484,0.81042385,0.5909878,0.44451606,0.47755167,0.6900136,0.46140873,0.08018285,0.32443777,0.6017282,0.8261857,0.1616621,0.5713232,0.43852517,0.003395006,0.5417604,0.061602056
0.3285212,0.5173065,0.8183048,0.3563173,0.49684265,1.0519197,0.36290023,0.48430488,1.2753655,0.34967542,0.29930764,1.28502,0.20410293,0.30194664,1.0519747,0.1309103,0.27634814,0.8049096,0.32927343,0.66435057,1.306104,0.46723536,0.7346479,1.0790946,0.71996987,0.7389443,1.0228775,0.33260462,0.43288484,0.81042385,0.5909878,0.44451606,0.47755167,0.6900136,0.46140873,0.08018285,0.32443777,0.6017282,0.8261857,0.1616621,0.5713232,0.43852517,0.003395006,0.5417604,0.061602056
