pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,torso_ang_vel_x,torso_ang_vel_y,torso_ang_vel_z,head_ang_vel_x,head_ang_vel_y,head_ang_vel_z,right_upper_arm_ang_vel_x,right_upper_arm_ang_vel_y,right_upper_arm_ang_vel_z,right_lower_arm_ang_vel_x,right_lower_arm_ang_vel_y,right_lower_arm_ang_vel_z,right_hand_ang_vel_x,right_hand_ang_vel_y,right_hand_ang_vel_z,left_upper_arm_ang_vel_x,left_upper_arm_ang_vel_y,left_upper_arm_ang_vel_z,left_lower_arm_ang_vel_x,left_lower_arm_ang_vel_y,left_lower_arm_ang_vel_z,left_hand_ang_vel_x,left_hand_ang_vel_y,left_hand_ang_vel_z,right_thigh_ang_vel_x,right_thigh_ang_vel_y,right_thigh_ang_vel_z,right_shin_ang_vel_x,right_shin_ang_vel_y,right_shin_ang_vel_z,right_foot_ang_vel_x,right_foot_ang_vel_y,right_foot_ang_vel_z,left_thigh_ang_vel_x,left_thigh_ang_vel_y,left_thigh_ang_vel_z,left_shin_ang_vel_x,left_shin_ang_vel_y,left_shin_ang_vel_z,left_foot_ang_vel_x,left_foot_ang_vel_y,left_foot_ang_vel_z
-0.7837656,-0.14986666,-0.3926584,0.14185865,0.11976501,0.5013484,0.17506133,0.054779124,0.26611888,1.6122344,-2.5496235,3.5621579,1.4822212,-2.6954515,3.6338556,1.4822212,-2.6954515,3.6338556,-0.59287,2.8172112,0.39888582,-0.5621686,2.6918066,0.32009187,-0.5621686,2.6918066,0.32009187,0.26986486,1.6949344,-0.26232973,0.26005745,2.2033088,-0.22335167,0.3875933,1.1607407,0.47407955,0.4567493,-4.3210835,-0.032955814,0.23202169,3.2747834,0.040887386,1.2745376,3.4950428,0.90655243
-0.7394812,-0.10377177,-0.39840227,0.036702137,0.06722418,0.5799933,0.20276608,0.13646789,0.24581753,1.7986115,-2.995169,4.305945,1.6529284,-3.162217,4.3880544,1.6529284,-3.162217,4.3880544,-0.59493846,2.892186,0.054508343,-0.5346225,3.4301853,0.22317165,-0.5346225,3.4301853,0.22317165,0.23851089,1.9365976,-0.1607037,0.22752154,1.9664112,-0.16404258,0.37265345,0.7764168,0.4060146,0.47367245,-4.1711683,0.089402616,0.28197217,2.3011284,0.18341507,0.56738853,1.2089597,0.29438254
-0.6344775,-0.048092168,-0.42784578,-0.026840238,-0.009065445,0.5950388,0.16750963,0.2401731,0.27263388,1.6892865,-3.3772454,4.646636,1.561991,-3.550325,4.7160225,1.561991,-3.550325,4.7160225,-0.5747014,2.9387105,-0.31208163,-0.4620337,4.144183,0.0920317,-0.4620337,4.144183,0.0920317,0.1942609,2.1047144,-0.095130995,0.17853205,1.7764064,-0.13180624,0.34568405,0.5354015,0.33005774,0.45540196,-4.0549636,0.17210348,0.28773203,1.3162013,0.27711916,-0.17290579,-0.8767313,-0.29016072
-0.49462324,-0.0033390243,-0.47444373,-0.05911689,-0.08094135,0.5362233,0.09473514,0.3440148,0.31852812,1.4259768,-3.6881483,4.8394527,1.3165061,-3.918373,4.890299,1.3165061,-3.918373,4.890299,-0.53840846,2.9746408,-0.66036665,-0.3450568,4.803423,-0.051936038,-0.3450568,4.803423,-0.051936038,0.15280671,2.2091942,-0.09349593,0.13011669,1.6294667,-0.15475655,0.32278076,0.41013902,0.265034,0.39450768,-3.9492457,0.19782346,0.24835548,0.34314242,0.30152285,-0.6371482,-2.6260712,-0.65435
-0.37187067,0.02062023,-0.5222797,-0.07579393,-0.1254924,0.42295393,0.016803002,0.42746702,0.34580782,1.1538476,-3.9155273,5.109355,1.0293931,-4.3230443,5.1538982,1.0293931,-4.3230443,5.1538982,-0.521768,3.0010645,-0.9078803,-0.21839485,5.3855605,-0.13639331,-0.21839485,5.3855605,-0.13639331,0.12292603,2.2661028,-0.14933792,0.09229886,1.5203127,-0.22743145,0.31292778,0.36630392,0.20857096,0.30403936,-3.8200133,0.1794478,0.18327811,-0.5922797,0.26981837,-0.6751518,-4.010886,-0.72362095
-0.30477214,0.027825475,-0.5585024,-0.087050796,-0.13895552,0.29442546,-0.041148912,0.4834509,0.34069327,0.92332137,-4.043931,5.447588,0.7521983,-4.772371,5.502414,0.7521983,-4.772371,5.502414,-0.5680685,3.0041795,-0.9608324,-0.13226983,5.8753915,-0.069723316,-0.13226983,5.8753915,-0.069723316,0.10691833,2.290601,-0.24553722,0.06837823,1.4520993,-0.33316094,0.31921482,0.3712608,0.15218887,0.20507091,-3.660943,0.13865903,0.11567168,-1.45659,0.20729037,-0.3855274,-5.0223784,-0.56808686
-0.2956601,0.029615289,-0.5811372,-0.098679855,-0.13264082,0.18418105,-0.072648585,0.5110262,0.3128449,0.70455825,-4.067307,5.6492662,0.48652476,-5.225438,5.7229066,0.48652476,-5.225438,5.7229066,-0.6804546,2.9698908,-0.7840645,-0.107265905,6.2523313,0.18120319,-0.107265905,6.2523313,0.18120319,0.10222095,2.2907622,-0.37091836,0.056319922,1.425611,-0.46112478,0.34140342,0.39820188,0.09326049,0.11305512,-3.4828603,0.0822399,0.0599127,-2.2349973,0.12562409,0.005379702,-5.6974254,-0.33642906
-0.31814915,0.036302987,-0.59842014,-0.116533324,-0.117384724,0.10098012,-0.08777996,0.5037412,0.27489734,0.46208024,-4.002258,5.5081477,0.23084174,-5.6270576,5.600099,0.23084174,-5.6270576,5.600099,-0.8049389,2.8980906,-0.421723,-0.11337464,6.4926972,0.5672338,-0.11337464,6.4926972,0.5672338,0.10321281,2.2719584,-0.5224623,0.0495022,1.4278321,-0.61000276,0.3756248,0.43233496,0.034885157,0.03466738,-3.292539,-0.0036033844,0.020517334,-2.945238,0.014983377,0.3237902,-6.1588507,-0.16344906
-0.33984986,0.053445086,-0.6205305,-0.14466158,-0.09386866,0.0324482,-0.09621786,0.4527502,0.23288675,0.19643411,-3.8847184,4.965438,-0.00042431863,-5.9315886,5.0722384,-0.00042431863,-5.9315886,5.0722384,-0.87227124,2.799715,0.064234346,-0.10211699,6.588304,1.0264157,-0.10211699,6.588304,1.0264157,0.10308624,2.2484083,-0.69718486,0.03765232,1.4330585,-0.78068936,0.41157493,0.4740034,-0.021575544,-0.026526034,-3.082276,-0.13728005,-0.0019700301,-3.6209998,-0.14078732,0.510266,-6.5486574,-0.11746018
-0.3411928,0.080532186,-0.65290296,-0.17977732,-0.055733994,-0.036959507,-0.096033685,0.36023474,0.19079402,-0.06506635,-3.7545924,4.1263256,-0.18943405,-6.1117973,4.246532,-0.18943405,-6.1117973,4.246532,-0.8482643,2.6944792,0.6546318,-0.05111329,6.5565763,1.5501132,-0.051113293,6.5565763,1.5501132,0.09581797,2.247942,-0.88287354,0.009240905,1.4175464,-0.9658426,0.43391004,0.5408268,-0.073034145,-0.06457212,-2.8345528,-0.32361418,-0.0069950493,-4.2844796,-0.3456601,0.5782476,-6.9270554,-0.19496337
-0.31928432,0.10974746,-0.6954388,-0.21136042,-0.0002916212,-0.11194546,-0.082350716,0.24546535,0.15364426,-0.29093787,-3.6372726,3.1831937,-0.32727945,-6.1584463,3.318025,-0.32727945,-6.1584463,3.318025,-0.7377624,2.6136696,1.3470116,0.029011233,6.418071,2.1497488,0.029011212,6.418071,2.1497488,0.07763013,2.2946165,-1.0548675,-0.04377701,1.3713117,-1.143717,0.4305858,0.6584923,-0.10030989,-0.07321287,-2.5288165,-0.54726803,0.0036068032,-4.930415,-0.5845071,0.5675281,-7.2651787,-0.34237134
-0.28148165,0.12926397,-0.74643236,-0.22915979,0.06356711,-0.18426879,-0.061478008,0.13415834,0.12399471,-0.45994645,-3.540385,2.3189826,-0.41554335,-6.0806255,2.4700632,-0.41554335,-6.0806255,2.4700632,-0.56218296,2.5958786,2.0919297,0.11556717,6.1731005,2.7834642,0.115567066,6.173101,2.7834642,0.047042176,2.385722,-1.186999,-0.1215994,1.303545,-1.28642,0.40139145,0.8396961,-0.07063803,-0.050709635,-2.1529295,-0.7784001,0.022096924,-5.5296426,-0.8288068,0.5205164,-7.513296,-0.49374464
-0.2376373,0.1330194,-0.8043306,-0.2313843,0.11720526,-0.23995394,-0.04999533,0.04050659,0.09778329,-0.56834847,-3.4611816,1.6389613,-0.4651664,-5.8989463,1.8056962,-0.46516636,-5.8989463,1.8056962,-0.35406378,2.659976,2.7698512,0.18636166,5.8059325,3.3345404,0.18636125,5.805934,3.33454,0.0043968335,2.4853268,-1.2680547,-0.21594256,1.235352,-1.3766054,0.35611475,1.0615078,0.030239627,0.0002600606,-1.7149776,-0.98528504,0.037962757,-6.0420976,-1.0491866,0.46097836,-7.649322,-0.61326057
-0.1986102,0.12869014,-0.86720467,-0.22529508,0.14340614,-0.2688338,-0.060058996,-0.03851441,0.06575745,-0.6286764,-3.3946764,1.1591591,-0.49277508,-5.6422668,1.3383404,-0.49277502,-5.6422668,1.3383404,-0.16866983,2.7878354,3.2083464,0.21321693,5.3139663,3.636074,0.21321565,5.313969,3.6360724,-0.045458447,2.5514326,-1.302975,-0.3146566,1.1803099,-1.4127896,0.3006264,1.2716475,0.17511357,0.08297637,-1.2530122,-1.1610543,0.050356146,-6.430729,-1.2420655,0.39190432,-7.682074,-0.71429265
-0.17756887,0.13454309,-0.9306941,-0.21913284,0.1385529,-0.27070957,-0.08758723,-0.110222846,0.020787966,-0.66174316,-3.3282542,0.83970284,-0.5146157,-5.3430653,1.0277926,-0.5146154,-5.343064,1.0277923,-0.076503195,2.9351587,3.2278378,0.16045171,4.727004,3.5186975,0.16044864,4.7270117,3.5186937,-0.08930081,2.572979,-1.2938373,-0.40780568,1.1246382,-1.3954602,0.22429985,1.4273862,0.31381488,0.21485661,-0.8282364,-1.3458055,0.07749871,-6.6655746,-1.4512774,0.3221446,-7.6303883,-0.83537734
-0.18641262,0.167583,-0.987247,-0.21524638,0.115103796,-0.2533785,-0.11450721,-0.17364956,-0.034415513,-0.6893018,-3.238969,0.6338977,-0.5437596,-5.0299788,0.8297167,-0.54375863,-5.0299754,0.8297159,-0.119491905,3.0563905,2.7503722,0.011457637,4.108962,2.9168358,0.011451908,4.1089764,2.9168289,-0.10900083,2.579173,-1.228476,-0.4892031,1.0385494,-1.3164468,0.10821372,1.53305,0.4101074,0.41491562,-0.5012703,-1.6010903,0.1453378,-6.717337,-1.7411187,0.2784049,-7.5028634,-0.99838394
-0.22516859,0.23087396,-1.0259653,-0.21178643,0.09163241,-0.22489436,-0.12289687,-0.22358106,-0.086761706,-0.7308683,-3.1004257,0.5127528,-0.5920378,-4.710915,0.71732694,-0.5920354,-4.710907,0.71732503,-0.26212808,3.1131918,1.92737,-0.1931123,3.536656,1.993989,-0.19312066,3.5366764,1.9939787,-0.094442606,2.6029224,-1.0953913,-0.5520194,0.916467,-1.1688255,-0.04769199,1.6357448,0.45672786,0.67016375,-0.29981866,-1.9330064,0.25674155,-6.5471306,-2.116651,0.2759135,-7.275508,-1.1861186
-0.27626196,0.30587155,-1.0331962,-0.20919791,0.080183946,-0.18740448,-0.108326375,-0.26047575,-0.12200049,-0.79601204,-2.8961802,0.4582733,-0.6652106,-4.369521,0.672278,-0.6652056,-4.3695045,0.6722742,-0.39646927,3.0770757,1.1161904,-0.3572293,3.070181,1.1168898,-0.35723886,3.070204,1.1168782,-0.051878806,2.6442935,-0.89973277,-0.585222,0.7998247,-0.958525,-0.2114578,1.7897477,0.4673552,0.9137828,-0.20715201,-2.2402365,0.3724776,-6.108729,-2.468544,0.29205096,-6.8731833,-1.3537672
-0.31304777,0.35563657,-0.99380153,-0.21266297,0.08146007,-0.13808075,-0.08104281,-0.28989404,-0.13706188,-0.8719768,-2.6220765,0.43896958,-0.7497445,-3.9804215,0.6610987,-0.7497359,-3.9803936,0.6610925,-0.4108031,2.9359963,0.6535713,-0.3865395,2.7243345,0.6243035,-0.3865482,2.7243547,0.6242928,0.0028705844,2.6707299,-0.65533006,-0.57609177,0.74747145,-0.69786817,-0.3403621,2.018993,0.46413094,1.0448142,-0.17959514,-2.3550105,0.42872858,-5.3693566,-2.6135006,0.2867873,-6.169618,-1.4521083
-0.31595242,0.3443048,-0.89505094,-0.22942032,0.08664571,-0.072975,-0.055128746,-0.3142425,-0.14149961,-0.9264514,-2.2811615,0.40736404,-0.8131426,-3.53355,0.6358363,-0.8131306,-3.5335112,0.635828,-0.24296358,2.6978178,0.66336167,-0.23215008,2.4720175,0.6344421,-0.23215681,2.4720309,0.6344335,0.058528688,2.6425452,-0.36605966,-0.51321,0.79503924,-0.3912865,-0.4119127,2.307269,0.46836072,0.9762277,-0.17692967,-2.1426196,0.37449104,-4.3346214,-2.3986635,0.23791273,-5.0274477,-1.4270701
-0.2819834,0.26489964,-0.7332937,-0.2639897,0.08118483,0.009861162,-0.035744376,-0.3298424,-0.14464113,-0.93382186,-1.8779601,0.32578224,-0.82884705,-3.0392504,0.5608757,-0.82883304,-3.0392053,0.5608666,0.12756945,2.3780684,1.0863556,0.11839703,2.2726028,1.0803578,0.118391685,2.272609,1.0803502,0.11465576,2.5288532,-0.024946617,-0.38718697,0.94556195,-0.035552785,-0.43252212,2.6177444,0.49163598,0.6804456,-0.1783848,-1.5820782,0.1998149,-3.060125,-1.7920089,0.14574146,-3.3794048,-1.2088419
-0.22028682,0.15032497,-0.5199272,-0.31553653,0.049603757,0.10611033,-0.01589645,-0.3323305,-0.14416158,-0.89867955,-1.4204754,0.19387835,-0.8005003,-2.516415,0.43779927,-0.80048686,-2.516372,0.43779096,0.68593675,1.989361,1.7962086,0.6454863,2.0947552,1.8307667,0.6454809,2.0947556,1.830758,0.17746477,2.312486,0.37033996,-0.19436434,1.1850255,0.36737183,-0.4290278,2.9387321,0.52962077,0.20980561,-0.1858303,-0.784152,-0.05601013,-1.6478755,-0.9085193,0.02175038,-1.312243,-0.7521418
-0.13789983,0.051762033,-0.28087655,-0.37802923,-0.016857184,0.2006613,0.014736914,-0.32344803,-0.13093342,-0.8477158,-0.92443264,0.04286024,-0.75523734,-1.974713,0.29569548,-0.7552268,-1.9746794,0.29568925,1.3380777,1.5447472,2.6088877,1.2541887,1.9047135,2.6964355,1.2541822,1.9047105,2.6964245,0.25038856,1.9918462,0.80165094,0.05268599,1.4892609,0.7976658,-0.4403876,3.3159602,0.5622354,-0.3170482,-0.21644245,0.054574758,-0.31658748,-0.23153557,0.03543706,-0.11111765,0.91150314,-0.12516257
-0.026723305,0.0012927915,-0.04684789,-0.44367003,-0.112794876,0.2722329,0.058707103,-0.31186026,-0.104085386,-0.7986073,-0.4116066,-0.09493984,-0.7123997,-1.4131529,0.16131945,-0.7123931,-1.413132,0.16131571,1.8922069,1.0621434,3.2556112,1.7580884,1.653244,3.3986752,1.7580814,1.6532397,3.3986633,0.32469547,1.5733835,1.2230382,0.31914327,1.8303008,1.2111634,-0.5107218,3.8379152,0.55698836,-0.76537085,-0.28216448,0.7432828,-0.50467736,1.0462309,0.8215175,-0.22147343,2.9320047,0.4712543
0.13296548,-0.009390317,0.16015837,-0.5063555,-0.21688387,0.30816677,0.107262075,-0.30675116,-0.07876196,-0.73797345,0.100137204,-0.21087655,-0.65967464,-0.8325372,0.039760724,-0.6596716,-0.832528,0.039759263,2.1454816,0.5578874,3.4683242,1.9652796,1.2914513,3.6560693,1.9652736,1.2914474,3.6560588,0.3760464,1.0554004,1.5657798,0.556407,2.187601,1.5429124,-0.67217004,4.5627956,0.47746494,-1.0485522,-0.36124063,1.187464,-0.5879442,2.0664449,1.3313544,-0.29286715,4.44199,0.8225342
0.34709993,-0.018423023,0.3304801,-0.5619992,-0.29822704,0.31114516,0.14299455,-0.31062317,-0.077714525,-0.6309617,0.60216475,-0.318678,-0.5614873,-0.24640386,-0.08087933,-0.561487,-0.2464046,-0.080878586,2.0201674,0.047333963,3.1461055,1.8114818,0.80665046,3.3558967,1.8114778,0.8066477,3.3558896,0.37289536,0.42810777,1.7597557,0.7192229,2.5512998,1.7264179,-0.9264199,5.4525733,0.30075696,-1.1598791,-0.39188984,1.4110942,-0.5940116,2.7638178,1.5777358,-0.34029147,5.2927227,0.8376488
0.58035743,-0.06138457,0.45695943,-0.6046066,-0.32884288,0.28787372,0.14507195,-0.3173705,-0.11265227,-0.4547672,1.0879359,-0.4327073,-0.3937411,0.32518002,-0.21150893,-0.3937433,0.32516918,-0.21150543,1.6234913,-0.44060245,2.4372737,1.4160179,0.237561,2.6392276,1.4160157,0.23755953,2.6392238,0.29567134,-0.29760548,1.7670931,0.78015757,2.9019716,1.7261363,-1.244437,6.3635087,0.03440106,-1.1470159,-0.30521086,1.4917485,-0.5752871,3.1421611,1.6423753,-0.39161006,5.491475,0.57055837
0.7674555,-0.14560898,0.5252751,-0.6228734,-0.2957009,0.23610021,0.09764853,-0.31595868,-0.17167144,-0.22273813,1.5425057,-0.5494616,-0.16974162,0.8669459,-0.34889317,-0.16974638,0.86692345,-0.34888604,1.1754236,-0.8644066,1.6506325,1.0048488,-0.34788796,1.8137648,1.004848,-0.34788856,1.8137633,0.15164554,-1.0673953,1.6042229,0.73698705,3.194919,1.5590366,-1.5958776,7.0821633,-0.29260224,-1.0624888,-0.06677647,1.4774389,-0.5618827,3.2580893,1.5886171,-0.45573,5.1356344,0.15144023
0.86592466,-0.24968965,0.5209875,-0.60207057,-0.20692638,0.14903426,0.0011493498,-0.29638058,-0.22473545,0.023554893,1.9421157,-0.6477348,0.06744676,1.3722827,-0.47608846,0.06743975,1.3722496,-0.47607788,0.86062425,-1.2030927,1.0547127,0.7572297,-0.8946755,1.1554826,0.7572294,-0.8946757,1.1554822,-0.02705951,-1.7996495,1.333603,0.6133933,3.3708622,1.2862092,-1.9700601,7.368254,-0.65258676,-0.93746334,0.30724376,1.3656209,-0.5490582,3.1848643,1.432471,-0.5147361,4.37336,-0.27634874
0.890467,-0.33965853,0.44939908,-0.53079236,-0.090687364,0.029151633,-0.12273497,-0.25561062,-0.24369244,0.24004546,2.2632828,-0.69835114,0.27150688,1.8432624,-0.56925493,0.27149895,1.8432249,-0.5692428,0.731234,-1.4818293,0.7342689,0.70736307,-1.3840854,0.76538223,0.707363,-1.3840854,0.7653821,-0.19993475,-2.4278805,1.0303079,0.4499452,3.3775754,0.9801622,-2.3262036,6.994857,-0.99625254,-0.7868819,0.7623222,1.1424108,-0.5186052,2.9803724,1.1743813,-0.5429324,3.3915195,-0.59449023
0.8848843,-0.38605583,0.34825552,-0.40864298,0.013845823,-0.105593786,-0.23883261,-0.2002137,-0.2210894,0.39887783,2.4938416,-0.674301,0.41226625,2.292304,-0.6054779,0.41225928,2.292271,-0.60546714,0.7306778,-1.7513312,0.6109141,0.77556515,-1.8208755,0.5842603,0.77556515,-1.8208755,0.5842603,-0.33564225,-2.9282973,0.7490399,0.2874416,3.179093,0.69371706,-2.5137417,5.815725,-1.1989615,-0.6256838,1.2263995,0.82991815,-0.4637392,2.686214,0.8431051,-0.529298,2.395127,-0.7414525
0.8705884,-0.3775528,0.27339345,-0.25054568,0.073552415,-0.22654326,-0.31315756,-0.14070548,-0.17254645,0.4938723,2.6421824,-0.56687963,0.4819626,2.7384393,-0.5761261,0.4819578,2.7384167,-0.5761187,0.7756865,-2.0438042,0.55111307,0.8649717,-2.2137284,0.4898351,0.8649717,-2.2137284,0.4898351,-0.41973305,-3.3127298,0.5139962,0.15288442,2.758085,0.45151445,-2.3260365,3.8669734,-1.1010054,-0.47463295,1.6324708,0.49278042,-0.39551526,2.3456655,0.5025827,-0.48373806,1.5545987,-0.7244676
0.83198094,-0.3287066,0.2628723,-0.08419576,0.078804485,-0.30439526,-0.32518545,-0.079327635,-0.12121186,0.53855675,2.7379038,-0.40392908,0.49443188,3.1916707,-0.5014801,0.49442935,3.1916585,-0.5014761,0.80218005,-2.3515966,0.42932072,0.9188806,-2.5746286,0.35201594,0.9188806,-2.5746286,0.35201594,-0.45083377,-3.5985808,0.33284584,0.057607014,2.126549,0.26391768,-1.7131104,1.4416419,-0.669914,-0.35268304,1.9369543,0.20340002,-0.33132157,2.015635,0.21981838,-0.42588022,0.9524079,-0.5936272
0.741129,-0.27121884,0.31350604,0.060743384,0.04557147,-0.32183686,-0.2751163,-0.0026002063,-0.080697425,0.55750984,2.8163922,-0.2419148,0.47614473,3.642981,-0.42432192,0.47614366,3.642976,-0.42432025,0.7606564,-2.64233,0.1017905,0.9121667,-2.9281328,0.009850448,0.9121667,-2.9281328,0.009850448,-0.43284866,-3.7888854,0.21286805,0.0034597076,1.3326281,0.14154558,-0.8980823,-0.98586714,-0.08493175,-0.26619965,2.1256835,0.0018684468,-0.28023392,1.754126,0.02802446,-0.37076345,0.57333314,-0.4097557
0.58835423,-0.22964874,0.3928406,0.16676496,-0.0017218984,-0.2843009,-0.18501338,0.10980284,-0.051562708,0.5726691,2.8926697,-0.12654954,0.4506078,4.0704784,-0.37900826,0.45060748,4.0704765,-0.37900773,0.60944456,-2.8868883,-0.6114143,0.8240801,-3.3035305,-0.732657,0.8240801,-3.3035305,-0.732657,-0.37219292,-3.8788676,0.15994646,-0.0127734775,0.4500886,0.092408985,-0.2110485,-2.9922366,0.39992824,-0.20695306,2.2049804,-0.11423885,-0.23867524,1.591071,-0.08068564,-0.3242066,0.35103625,-0.23491389
0.3983707,-0.20707585,0.46906298,0.23497465,-0.047397397,-0.2178993,-0.08866116,0.26301995,-0.028872887,0.59403753,2.9542613,-0.06866127,0.428094,4.4554186,-0.373517,0.42809394,4.4554186,-0.3735169,0.34451556,-3.073723,-1.8136547,0.64920735,-3.7165663,-1.9823103,0.64920735,-3.7165663,-1.9823103,-0.2812481,-3.8728096,0.16884138,-0.0007504081,-0.4464916,0.111141175,0.1691713,-4.41129,0.6583378,-0.16136175,2.1975389,-0.170553,-0.19868736,1.5144291,-0.13391101,-0.28820333,0.22836167,-0.12583508
0.22610359,-0.19611454,0.5277692,0.27843872,-0.08485419,-0.15215482,-0.011778198,0.4300645,-0.009206827,0.6211577,2.9816267,-0.06308311,0.4089726,4.787108,-0.40498,0.4089726,4.787109,-0.40498006,0.03793828,-3.200288,-3.339488,0.43555388,-4.1562705,-3.5654793,0.43555385,-4.1562705,-3.5654793,-0.1814712,-3.7866883,0.21876158,0.021117473,-1.3014469,0.17473446,0.28551397,-5.336051,0.73424286,-0.121721715,2.1474261,-0.19129834,-0.15891731,1.4853617,-0.15406835,-0.26685387,0.17640668,-0.1087609
0.13037373,-0.19487257,0.57067084,0.31020758,-0.109148994,-0.10274317,0.042911932,0.5606586,0.008383061,0.64765114,2.9693468,-0.11109775,0.38992408,5.059552,-0.47584763,0.38992414,5.059554,-0.47584787,-0.18042238,-3.263473,-4.7433887,0.28110388,-4.5908847,-5.0261583,0.28110388,-4.5908847,-5.0261583,-0.09638303,-3.6385992,0.2794841,0.032291677,-2.08826,0.24965535,0.27606466,-5.965719,0.7274145,-0.09030691,2.11292,-0.18377055,-0.1273141,1.4676307,-0.14454071,-0.26652548,0.17957178,-0.158687
0.13528791,-0.2045626,0.6065517,0.33688483,-0.116501406,-0.06975791,0.09127081,0.6145624,0.024201062,0.6621009,2.9210508,-0.20890118,0.36404425,5.2643223,-0.58177984,0.36404443,5.2643275,-0.5817804,-0.21403994,-3.2629962,-5.580745,0.25915703,-4.98273,-5.913965,0.25915697,-4.9827294,-5.9139647,-0.0368724,-3.44082,0.32183614,0.023920067,-2.8083653,0.303566,0.23001556,-6.4569707,0.67829126,-0.072065376,2.1335275,-0.13798097,-0.11187219,1.440698,-0.092413,-0.28952244,0.2160954,-0.21620907
0.21015635,-0.21806784,0.64465314,0.3585056,-0.10862367,-0.046814263,0.14833248,0.5876082,0.03648103,0.6503024,2.8426354,-0.3395446,0.32194144,5.391083,-0.706187,0.32194167,5.391092,-0.7061881,-0.07012228,-3.212787,-5.6988983,0.356508,-5.305437,-6.076205,0.3565078,-5.305435,-6.076204,0.005322513,-3.2032576,0.33339024,0.005454493,-3.483399,0.32169586,0.14963192,-6.870907,0.55809134,-0.0647677,2.204778,-0.03580896,-0.10948836,1.3984845,0.020398779,-0.32810226,0.26657847,-0.23014994
0.28877202,-0.22003673,0.69067246,0.3708105,-0.09143154,-0.027969282,0.21140322,0.50597906,0.038337685,0.6035205,2.7505183,-0.49845946,0.2605336,5.4303417,-0.84576976,0.26053396,5.4303555,-0.8457713,0.16607744,-3.1395087,-5.245222,0.49884227,-5.548019,-5.662961,0.49884173,-5.5480146,-5.662959,0.045933705,-2.9382417,0.32921284,-0.0062638964,-4.1377373,0.3176698,0.01236544,-7.2025924,0.34594885,-0.056325544,2.2903252,0.13206087,-0.10451739,1.3421754,0.20075952,-0.36485797,0.33354688,-0.18934111
0.3149948,-0.19882214,0.74591863,0.36742654,-0.06789639,-0.0071240533,0.2621427,0.40161195,0.02190779,0.5231948,2.6781294,-0.7192174,0.18768035,5.3807573,-1.0351982,0.18768072,5.380773,-1.0352,0.40805644,-3.070778,-4.478043,0.6210657,-5.7111206,-4.9349647,0.6210646,-5.7111115,-4.9349604,0.09091854,-2.6570642,0.342037,-0.0030597318,-4.7774186,0.32350245,-0.16225824,-7.4267592,0.09125468,-0.032558613,2.360663,0.34913537,-0.07888552,1.2763507,0.42967436,-0.38086265,0.4388693,-0.12346453
0.27784052,-0.15500012,0.80690676,0.3432241,-0.03413796,0.023921438,0.2858849,0.29591054,-0.009804395,0.4138325,2.6526814,-1.0529056,0.11206165,5.252094,-1.328078,0.11206197,5.252107,-1.3280796,0.6086993,-3.020478,-3.6206238,0.6993951,-5.7962575,-4.115815,0.6993933,-5.796242,-4.1158085,0.13174792,-2.3582203,0.39127913,0.009792219,-5.3755994,0.35884547,-0.3103373,-7.5188093,-0.10677536,0.011714103,2.417466,0.56833977,-0.024874473,1.2031993,0.65945464,-0.36526224,0.58761233,-0.075466
0.2101695,-0.09736493,0.86498517,0.29883653,0.014725185,0.07037285,0.28624576,0.1988202,-0.039968625,0.27237186,2.6683173,-1.531035,0.02942237,5.067261,-1.7622101,0.029422583,5.0672703,-1.7622112,0.75278866,-2.9853227,-2.8204494,0.7368079,-5.804235,-3.3519,0.73680514,-5.804213,-3.351891,0.15400489,-2.0336385,0.46442568,0.021189768,-5.8832593,0.4127628,-0.37339804,-7.4608746,-0.16660446,0.067832805,2.4931798,0.73564315,0.050524846,1.1140083,0.83800435,-0.31759143,0.7491239,-0.06525263
0.15394966,-0.03216216,0.90708494,0.24357513,0.07321044,0.124905705,0.27908057,0.114283286,-0.052416533,0.08980135,2.6866221,-2.1427994,-0.07603327,4.853967,-2.3354023,-0.07603316,4.8539724,-2.335403,0.8379511,-2.949629,-2.1484048,0.74069226,-5.738055,-2.7129366,0.74068886,-5.7380285,-2.7129261,0.14898157,-1.6927638,0.53226405,0.023950348,-6.2566433,0.4591793,-0.3397776,-7.251846,-0.06676442,0.1185543,2.6297796,0.8270881,0.13247307,0.9816445,0.9449919,-0.24075735,0.885564,-0.070396535
0.12741888,0.039102618,0.92301375,0.19295125,0.12293849,0.16779405,0.27570006,0.042622548,-0.045892116,-0.13208471,2.6705585,-2.8156219,-0.21339415,4.629519,-2.9809172,-0.2133941,4.629521,-2.9809175,0.8694262,-2.8954039,-1.6118947,0.7181188,-5.607447,-2.206161,0.7181151,-5.6074176,-2.2061503,0.11989458,-1.3742181,0.57342243,0.019726846,-6.4686823,0.48093465,-0.24611142,-6.9141054,0.16079132,0.14595951,2.8588288,0.8513784,0.20671457,0.7687652,0.9925981,-0.13426897,0.9896183,-0.043690726
