pelvis_w,pelvis_x,pelvis_y,pelvis_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,right_shin_w,right_shin_x,right_shin_y,right_shin_z,left_shin_w,left_shin_x,left_shin_y,left_shin_z,right_foot_w,right_foot_x,right_foot_y,right_foot_z,left_foot_w,left_foot_x,left_foot_y,left_foot_z
0.99862736,-0.017619062,0.02901253,0.03989045,0.9950939,0.05473845,0.06573587,0.049706068,0.98357904,0.00506336,-0.17620794,0.038694892,0.8038364,0.01944719,0.5902373,0.071335815,0.9974212,-0.0041859034,0.06023282,0.038799617,0.553602,-0.011573721,0.83261055,0.012269721,0.9997146,-0.00061127404,-0.0006061258,0.023870578
0.9981323,-0.0035494408,0.030389842,0.052874178,0.9960965,0.0602805,0.036380872,0.053239707,0.98589456,0.007500552,-0.16036871,0.047300424,0.782394,0.017209345,0.61756885,0.078562364,0.99470925,-0.0045476262,0.09088299,0.047675014,0.53916264,-0.019404223,0.8418494,0.0147175845,0.9997563,-0.0038541758,0.0017550918,0.021665927
0.99740475,0.018978804,0.02779969,0.063644856,0.9978678,0.052921996,0.002993645,0.0380779,0.9887521,0.00851913,-0.13834523,0.05618882,0.76228184,0.016044566,0.64395314,0.06319208,0.99145496,-0.0060370024,0.11741945,0.056509413,0.51685995,-0.022295577,0.8556738,-0.013457327,0.9999659,0.0008691132,-0.00013238114,0.008204783
0.99685293,0.029247014,0.025634497,0.06907638,0.9972043,0.054747354,-0.038063858,0.033725075,0.9917152,0.010516469,-0.11407933,0.058105905,0.7465516,0.016215518,0.66221297,0.06222309,0.9884794,-0.0044564293,0.13936096,0.058881506,0.50207704,-0.030011248,0.8641226,-0.017603436,0.9999541,-0.0040575946,-0.00011037326,0.008667453
0.9956733,0.050904218,0.022669835,0.074360184,0.9951702,0.045932792,-0.08523525,0.016167091,0.9943761,0.01022948,-0.0861348,0.060764305,0.73459363,0.019074101,0.67675763,0.044803783,0.9857245,-0.004755836,0.15668471,0.061435528,0.48075834,-0.027561681,0.8755601,-0.038810145,0.99996984,-0.0015341919,0.00025903832,0.0075994385
0.99535877,0.06163425,0.021263957,0.0707805,0.9893602,0.045770433,-0.13795541,0.006290558,0.996846,0.010688949,-0.055716522,0.055491284,0.7302847,0.023941703,0.68157876,0.03951335,0.98336554,-0.0022210889,0.17262305,0.056467712,0.46551597,-0.02561187,0.8836965,-0.041465994,0.9999712,-0.0036918218,-0.00028927546,0.006624661
0.99466854,0.076736495,0.023868768,0.064623386,0.97942597,0.040608075,-0.19746143,-0.0091979215,0.99823135,0.010447038,-0.022716342,0.053934246,0.7331742,0.031218184,0.67876494,0.027550874,0.9811711,-0.0009857431,0.18516251,0.054927874,0.4628074,-0.009330832,0.88529354,-0.044468306,0.9999689,-0.0025484269,-0.00021224204,0.0074556028
0.99423283,0.08767451,0.026878083,0.055603392,0.9648644,0.03632794,-0.25928813,-0.022060007,0.9989332,0.00884409,0.012943285,0.043435212,0.74436563,0.038325597,0.66641825,0.01837176,0.9795442,0.0007119038,0.19628578,0.04432074,0.4692682,0.0060510444,0.88180655,-0.04655939,0.9999705,-0.0022312214,6.722834e-07,0.007338742
0.99367756,0.09614981,0.030822521,0.049093,0.9455588,0.028736467,-0.322334,-0.034548268,0.9979722,0.007279579,0.052119438,0.0358043,0.76332647,0.04441449,0.64444804,0.0068360097,0.9781343,0.0016955417,0.20473942,0.036497463,0.4891328,0.02413324,0.87054557,-0.048135635,0.99996984,-0.0012639455,-0.00013392726,0.0076498496
0.99338126,0.10089282,0.034506682,0.042703565,0.9220369,0.01991607,-0.38380176,-0.046339918,0.9949896,0.004944062,0.09652851,0.025563592,0.78809875,0.05013928,0.6134789,-0.005486549,0.97722375,0.001963593,0.21060811,0.025963144,0.5238301,0.042856198,0.84938437,-0.04807817,0.99992853,0.006567756,0.0012152699,0.009909111
0.9934104,0.10024803,0.03829584,0.040241722,0.8982118,0.011900736,-0.4362849,-0.052243672,0.98980516,0.0053143566,0.14037518,0.023498774,0.81566244,0.051498767,0.57604134,-0.014795791,0.975418,0.003419092,0.2190418,0.02384836,0.5703203,0.052777838,0.8182679,-0.048855405,0.99969107,0.012894238,0.016321309,0.013599943
0.9936241,0.09554937,0.04325083,0.041361835,0.87832326,0.0013267988,-0.47540247,-0.05038656,0.98259825,0.008350221,0.18257117,0.033145156,0.84285945,0.044658415,0.5357681,-0.023370905,0.97266227,0.006743797,0.22969493,0.03350893,0.6360749,0.048949264,0.76792943,-0.057420466,0.9983372,0.024004785,0.051074658,0.011738796
0.9940188,0.09003898,0.04467783,0.042701647,0.8658963,-0.011528952,-0.49819472,-0.043503724,0.9743865,0.012241612,0.22046047,0.042639438,0.8676681,0.03170183,0.4951026,-0.031945083,0.96917516,0.0112783555,0.24234581,0.042904276,0.69941556,0.029501857,0.70918745,-0.08366929,0.9923811,0.023303924,0.12012873,0.014337895
0.9947276,0.08246457,0.04812997,0.03741755,0.86216325,-0.020985961,-0.50542,-0.028012684,0.96714264,0.014101478,0.25101432,0.03778831,0.8904003,0.0122856395,0.45383042,-0.032774728,0.96593297,0.013920862,0.25563,0.037855215,0.75458735,0.0004888214,0.64759916,-0.10589095,0.9764204,0.014130813,0.21488889,0.015041855
0.9963332,0.06300103,0.048677113,0.03132905,0.87176174,-0.019583942,-0.48946258,-0.008614746,0.9638645,0.01374199,0.2655423,0.016236208,0.90985423,-0.0046150284,0.4143759,-0.020891218,0.9613057,0.013587562,0.2746613,0.016365653,0.80407524,-0.01863327,0.58638424,-0.096277475,0.9430602,0.0059701903,0.33223876,0.014803878
0.99704516,0.050882436,0.053741567,0.020585878,0.8860972,-0.016554149,-0.46319884,0.0021285731,0.9644966,0.010838965,0.2638697,0.0012668732,0.9277304,-0.012370659,0.37287745,-0.011204196,0.95345366,0.010781212,0.30134204,0.0016892729,0.85214734,-0.017562734,0.51892567,-0.06521107,0.87550795,0.002852216,0.48206243,0.03306753
0.99713147,0.04499941,0.059679195,0.0119230645,0.90171415,-0.013724368,-0.4320609,0.0068310644,0.9684463,0.0043616933,0.24887234,-0.01245672,0.9452682,-0.014566287,0.3259338,-0.004779316,0.9398341,0.005546099,0.34137598,-0.011976453,0.8825514,-0.015176899,0.467206,-0.050903354,0.8306341,0.0019269253,0.5558323,0.033069395
0.99716103,0.042585324,0.062099062,0.00015754168,0.91750485,-0.011325069,-0.39703932,0.02040022,0.972421,-0.003331638,0.23197383,-0.02396506,0.96061105,-0.021711867,0.27691498,0.00854505,0.9231473,0.00052242697,0.38368416,-0.02418991,0.9190322,-0.023580527,0.39246887,-0.028139163,0.78040385,0.0041953125,0.6243125,0.034439612
0.99723744,0.038140647,0.06350352,-0.0054746163,0.9338415,-0.008681601,-0.35621795,0.031197939,0.9767475,-0.012386438,0.21120672,-0.03467828,0.9741872,-0.024567883,0.22340676,0.021097345,0.9026337,-0.0041336967,0.42883116,-0.036591258,0.94877386,-0.025673259,0.31438178,-0.018250803,0.73716074,0.0051913066,0.67533684,0.022069167
0.99726516,0.035538733,0.064147,-0.009181575,0.9495118,-0.007039795,-0.31140235,0.03750029,0.9803223,-0.023317236,0.19101198,-0.044031378,0.98540354,-0.023672052,0.16590357,0.029924272,0.8799119,-0.009245162,0.47251734,-0.048959006,0.97633016,-0.023072543,0.21288845,-0.030421622,0.68760616,0.004540349,0.72606593,-0.0023092078
0.9976766,0.02490603,0.06280431,-0.008755203,0.96634793,-0.003527719,-0.2539666,0.040745094,0.9846436,-0.03221427,0.16564786,-0.044722218,0.9944827,-0.017427063,0.09659971,0.036998697,0.8527706,-0.013308159,0.5193692,-0.05348578,0.9939905,-0.008439376,0.09245184,-0.05800214,0.6198872,-0.001326791,0.7839974,-0.03295368
0.99741256,0.010384506,0.06955058,-0.014936222,0.9784309,6.703066e-05,-0.20370625,0.034300625,0.9854746,-0.041467972,0.15708207,-0.04945049,0.9989458,-0.007947955,0.030507343,0.033367153,0.8262741,-0.016630096,0.5595589,-0.06235691,0.9962121,0.01596081,-0.02484438,-0.081788965,0.54431045,-0.005061125,0.83674884,-0.059595887
0.9968692,-0.02219688,0.06988082,-0.02959005,0.98066366,0.006513934,-0.19240028,0.035191126,0.98702174,-0.042136922,0.14735284,-0.047954507,0.9971331,-0.002769573,0.066669285,0.035681594,0.803516,-0.014817675,0.59185046,-0.062093418,0.99629956,0.010487463,0.0015989273,-0.085290484,0.44441286,-0.000110218825,0.8936962,-0.061677784
0.99597114,-0.053556696,0.061328318,-0.037574537,0.98474425,0.010423085,-0.17120582,0.029300839,0.9922094,-0.03897151,0.11181029,-0.03873066,0.9950049,0.0023173895,0.094857566,0.031013057,0.77819896,-0.012182536,0.62560964,-0.053576376,0.99672544,0.000363397,0.0028276988,-0.08080924,0.39990905,-0.0037744653,0.91453797,-0.06065296
0.9956653,-0.06334882,0.049975872,-0.04625876,0.9887907,0.008110565,-0.14876671,0.009775606,0.99539024,-0.048354335,0.0704513,-0.043551948,0.9927994,0.0052239043,0.11911298,0.011578209,0.7557581,-0.012720146,0.6516093,-0.06382093,0.997206,-0.0034926385,0.0031700998,-0.07455151,0.37948376,0.0012604618,0.92277074,-0.06696669
0.99432987,-0.078563966,0.03717498,-0.061267905,0.9927264,0.0059232893,-0.119594105,-0.012511808,0.9979716,-0.04566968,0.028278748,-0.03416518,0.99065727,0.0088984,0.13567074,-0.010604238,0.7345018,-0.0120426165,0.6762057,-0.05574902,0.9973149,0.0005424056,0.00043965896,-0.073228665,0.3794578,0.0031047515,0.9240225,-0.04673869
0.99279195,-0.09364003,0.028761122,-0.06905312,0.9956587,0.0056370143,-0.09081682,-0.019602543,0.99850655,-0.042961325,-0.018941361,-0.027930507,0.98820126,0.010194796,0.1517961,-0.017666424,0.7165614,-0.010420007,0.6956392,-0.050171807,0.9972879,0.000642669,0.00013324371,-0.073595874,0.39091897,-0.0017483911,0.91926575,-0.046148855
0.9911853,-0.10690372,0.024137001,-0.074434966,0.9979323,0.0066323923,-0.05878564,-0.025127182,0.9966944,-0.034660466,-0.071591236,-0.016537124,0.9862294,0.012024277,0.16332825,-0.023038698,0.70567584,-0.010140802,0.7074932,-0.03704033,0.99716437,0.00021435681,-2.3780762e-05,-0.075253,0.39386994,-0.012046727,0.9179212,-0.046281386
0.98961294,-0.121597305,0.022619566,-0.07327055,0.9993025,0.007481657,-0.022331407,-0.028977549,0.9910653,-0.025148235,-0.13092972,-0.0037942245,0.98486364,0.0129274875,0.17072761,-0.026991755,0.7024127,-0.012148529,0.7113153,-0.022343677,0.99723893,0.0013208385,-0.0012107207,-0.07423826,0.4040236,-0.026961727,0.9131042,-0.047736228
0.98948777,-0.123989716,0.01850763,-0.072096735,0.9993112,0.007813594,0.01659951,-0.032254994,0.98095286,-0.012715305,-0.19348675,0.011511688,0.98368734,0.012890013,0.1767984,-0.03058244,0.7107001,-0.016663967,0.7032859,-0.0040627816,0.9972743,0.0030275632,-0.0016234687,-0.073703334,0.4305732,-0.04289655,0.90062785,-0.04044785
0.9898674,-0.12407983,0.014216324,-0.06756199,0.9975889,0.009695423,0.06093865,-0.031762533,0.96517724,0.005014943,-0.26007128,0.027761051,0.9832512,0.013405839,0.17920417,-0.030383289,0.7276996,-0.021004584,0.6853156,0.0188316,0.99722195,0.0019041128,-0.0006021398,-0.07446022,0.47936323,-0.059159994,0.87513816,-0.029050514
0.9903952,-0.123607576,0.013033199,-0.060567915,0.9937786,0.013180807,0.1083497,-0.022151148,0.9436777,0.023118133,-0.32735005,0.04218621,0.98329085,0.014754105,0.18020731,-0.021135848,0.751293,-0.02522788,0.65821326,0.040959444,0.99725014,0.0054586753,0.0013663307,-0.07389526,0.5416398,-0.070245236,0.8375667,-0.013193219
0.9908244,-0.1237005,0.016885247,-0.051768713,0.9878289,0.015814232,0.15406556,-0.014407273,0.919132,0.038251456,-0.38852862,0.052713998,0.9825602,0.016254613,0.18470971,-0.013908537,0.77971786,-0.028102104,0.6227343,0.058755506,0.99691564,0.0069784974,0.018841142,-0.075864136,0.6058063,-0.0753566,0.7920163,0.0054865335
0.9910604,-0.12376969,0.024097253,-0.04358476,0.98100185,0.016624574,0.19287258,-0.012611737,0.8972424,0.050727468,-0.43493488,0.056695584,0.98037565,0.016665097,0.19603066,-0.012558142,0.8097526,-0.025694117,0.5818187,0.07160641,0.9951662,0.0080488715,0.06128763,-0.076310664,0.6600445,-0.070468776,0.74747145,0.025723895
0.9910386,-0.124169275,0.033632774,-0.035961904,0.9749532,0.015318705,0.22127037,-0.016463386,0.8816525,0.061246946,-0.46473047,0.054436073,0.9755351,0.015275093,0.21869025,-0.016503861,0.8384848,-0.017240386,0.53872883,0.08010773,0.98743516,0.008939696,0.13384989,-0.0835223,0.70533675,-0.050974447,0.7052334,0.050473638
0.9910925,-0.12272258,0.045349058,-0.024865558,0.97001755,0.01332712,0.24145438,-0.024247421,0.87405527,0.067606516,-0.47878426,0.047142725,0.9706454,0.013263691,0.23891799,-0.024282183,0.86479026,-0.0048934575,0.49532273,0.08227478,0.9694404,0.01968974,0.2257101,-0.09408735,0.7509219,-0.02533034,0.65608793,0.07087423
0.9919321,-0.110758014,0.059924964,-0.014567378,0.96944374,0.010074223,0.24407572,-0.02245417,0.88024205,0.061466847,-0.46943316,0.03206732,0.9636419,0.010582306,0.26606122,-0.022219246,0.88773084,0.008731411,0.4551125,0.06877686,0.93573934,0.026223918,0.3365251,-0.10224984,0.8077558,-0.0049017933,0.58641684,0.060181532
0.9938568,-0.08620953,0.06888012,-0.008493989,0.97239083,0.011100925,0.23305449,0.0042916522,0.8960857,0.045953438,-0.44132787,0.012186504,0.9547409,0.010790976,0.29720053,0.005020331,0.90778106,0.019540189,0.41674134,0.04334072,0.86739236,0.025086282,0.49056947,-0.07964143,0.866895,0.0022249545,0.49801782,0.021594016
0.9932781,-0.09083628,0.07174484,0.00028439178,0.97784853,0.021624062,0.20647189,0.026718602,0.910662,0.040282793,-0.41100806,0.012017946,0.9403839,0.017763402,0.33837324,0.029426945,0.9264777,0.019159392,0.37399453,0.037417352,0.8019733,0.016966378,0.59570956,-0.041001562,0.90646905,-0.0030074625,0.42225984,-0.0012130154
0.9943353,-0.08677237,0.060841188,0.0081365425,0.97881097,0.03502608,0.19425994,0.05445402,0.9231161,0.035479512,-0.38245255,0.01810706,0.9252912,0.024237087,0.37368983,0.060038574,0.9432578,0.014400521,0.32966343,0.037138812,0.77621865,0.002418374,0.63044703,0.0039176955,0.9343225,-0.0044879583,0.35638282,-0.0035356327
0.99432343,-0.08896584,0.05599792,0.016432235,0.9812657,0.03929367,0.18023801,0.055567443,0.93536574,0.031509753,-0.3520519,0.012551291,0.90955037,0.024843268,0.4099832,0.06336043,0.9587719,0.01759956,0.2821454,0.028994124,0.74101216,0.0022005255,0.67143786,0.008195576,0.9535863,0.0023854284,0.3011066,0.0015181158
0.9950483,-0.084278,0.04882746,0.019798165,0.9842835,0.04500759,0.16119619,0.056355648,0.9492492,0.025434291,-0.3132938,0.011228446,0.89038724,0.02599782,0.449454,0.067273736,0.97280014,0.015793264,0.22997148,0.022881368,0.689797,0.0026034103,0.72386,0.01413753,0.97490895,0.002485872,0.22202751,0.01581673
0.9961858,-0.07218413,0.044820882,0.019857472,0.9879643,0.04955491,0.13732745,0.051108245,0.96371716,0.017529903,-0.26609904,0.011540977,0.8668047,0.027096828,0.49353996,0.06582935,0.985443,0.010963156,0.16870537,0.017896999,0.64358467,0.0023060774,0.7652854,0.011476669,0.9904299,-0.0025184609,0.13500881,0.028545812
0.9974033,-0.05492423,0.04263333,0.018766433,0.99125,0.054247744,0.11215264,0.043617215,0.97758013,0.008765805,-0.20976038,0.016149836,0.83902633,0.029315766,0.53961974,0.06313372,0.9951094,0.0034468235,0.09705418,0.018049272,0.5939562,0.0033448418,0.8044412,0.008889985,0.99859715,-0.0077674957,0.033990644,0.03984836
0.9983462,-0.03359189,0.04044883,0.023243273,0.9924859,0.05782263,0.1004856,0.03912653,0.98570734,0.0015947594,-0.16742627,0.018626569,0.8103212,0.030625377,0.58181196,0.06274098,0.99751943,-0.0028078267,0.06786284,0.018482644,0.5455637,0.0069075236,0.8379635,0.011377777,0.9994356,-0.0030142402,-0.012562848,0.031006578
0.9989329,-0.0049173753,0.03175251,0.03317682,0.99387616,0.06363722,0.07962039,0.042672694,0.9856737,0.0028611426,-0.16431904,0.03792392,0.7877583,0.029850569,0.6112005,0.07056628,0.99413973,-0.00723205,0.10119082,0.03733774,0.5204709,-0.009056171,0.8537588,0.011131549,0.9998281,-0.0017663164,0.0038197206,0.018056283
0.998231,0.012201379,0.032990366,0.047933795,0.9957786,0.067423545,0.045289963,0.042751066,0.98794645,0.0042642388,-0.14877759,0.0425305,0.76405525,0.027655099,0.64019203,0.074891835,0.9904178,-0.0077097155,0.13132212,0.042042676,0.51260936,-0.017862024,0.85839534,0.0083581265,0.9998147,-0.0046580117,0.0019944834,0.018567616
0.9972223,0.031179491,0.029957118,0.060647435,0.99768853,0.06145246,0.0074593453,0.0280281,0.99093556,0.0056148097,-0.12340314,0.052788917,0.7428517,0.027506055,0.66603994,0.061687928,0.9866393,-0.0091273775,0.1540279,0.05229614,0.48486546,-0.021017808,0.8741648,-0.017304365,0.9999839,0.00057248713,-0.0005089998,0.005612666
0.9964638,0.042477086,0.027602877,0.06703432,0.9970649,0.062463272,-0.038282808,0.022233307,0.99393046,0.007626949,-0.09542001,0.054212768,0.72641885,0.027946258,0.68404657,0.060124807,0.9835506,-0.007053663,0.17213647,0.05429033,0.47412726,-0.028224276,0.8797019,-0.02304882,0.9999829,-0.0040233275,-0.00060878065,0.00420238
0.9953854,0.059859447,0.025172168,0.07064656,0.9940988,0.055204563,-0.093208104,0.0056708804,0.99626434,0.0077987686,-0.062438607,0.059143227,0.71692324,0.031568784,0.69493973,0.045641232,0.98118865,-0.006932213,0.18360281,0.059251036,0.45929363,-0.024978153,0.8870546,-0.039489586,0.9999813,-0.0028386856,-0.00033333927,0.0054115267
0.9949421,0.070428565,0.025083829,0.06708746,0.9863304,0.053685613,-0.1556674,-0.006151963,0.99819326,0.007418515,-0.025516376,0.053887825,0.71698236,0.037169743,0.6949936,0.03922258,0.979934,-0.0044550207,0.1917563,0.054213323,0.45388746,-0.017344302,0.88999695,-0.039883923,0.99998045,-0.002992715,-0.00086124294,0.0054060677
0.9944081,0.08335218,0.026843484,0.059027642,0.97315615,0.046224162,-0.22438563,-0.021941183,0.99856085,0.0068756538,0.014906376,0.05105555,0.7264942,0.043896228,0.6852649,0.026291084,0.97906226,-0.002559568,0.19693407,0.051452808,0.4593242,0.0012433707,0.88721716,-0.043189164,0.9999807,-0.004487733,-0.0002455768,0.004283654
0.9940578,0.09265858,0.029204462,0.049098108,0.9539853,0.036512163,-0.2956002,-0.034633886,0.9974502,0.0035574094,0.05994813,0.038558193,0.7452721,0.048503507,0.6648584,0.013418856,0.97919226,-0.001883856,0.19920588,0.038676083,0.47513786,0.018685067,0.87837374,-0.048522927,0.99998164,-0.0033129037,0.00011777557,0.005065821
0.99358386,0.09840818,0.031827886,0.04575887,0.92985964,0.024012428,-0.36436942,-0.044935346,0.99358577,0.00286904,0.10697603,0.036538973,0.77089095,0.050941065,0.63492626,-0.00089557964,0.97909373,-0.0005850816,0.20008025,0.03664676,0.50710124,0.03615884,0.8595782,-0.051634338,0.9998161,0.0060316157,-0.00032796524,0.018196851
0.9935023,0.09795456,0.03509995,0.046108205,0.9046921,0.014542731,-0.42296422,-0.049212236,0.9876957,0.0044496255,0.15090661,0.040797792,0.79995656,0.05024873,0.5978597,-0.010412079,0.97776383,0.002171666,0.20565413,0.04098222,0.557193,0.04680558,0.82742465,-0.05209149,0.9993044,0.015569065,0.013525135,0.031068789
0.9936243,0.09394613,0.038962904,0.04864689,0.88355935,0.0035362684,-0.46617684,-0.044602677,0.98028505,0.0077600605,0.19079836,0.050763614,0.8289114,0.04096222,0.55758744,-0.018000215,0.97468996,0.006366434,0.21758254,0.050957147,0.6234203,0.04138743,0.7785734,-0.058800448,0.9978642,0.025145536,0.04993709,0.03377641
0.9940186,0.087811254,0.04001351,0.05113657,0.8702779,-0.00928192,-0.49116507,-0.035874832,0.97241515,0.0121966945,0.22520947,0.059503045,0.85517365,0.026696187,0.51701534,-0.025699694,0.9704413,0.011684242,0.2335684,0.059605785,0.68810016,0.020721817,0.7206365,-0.082290895,0.9918294,0.022512717,0.121068954,0.033313066
0.9947304,0.08022137,0.043139275,0.047062226,0.86563975,-0.019083885,-0.4999466,-0.018891374,0.96613103,0.014634625,0.2519821,0.05368066,0.8789685,0.0061144894,0.47612318,-0.02614747,0.9666536,0.014746352,0.24997012,0.053650066,0.7439049,-0.009467707,0.66003686,-0.104245216,0.975441,0.013184518,0.21736057,0.03309659
0.9963627,0.059610043,0.044054884,0.042036302,0.87397176,-0.017206736,-0.48567048,0.0011457229,0.96396965,0.015218918,0.26367873,0.031693198,0.89921874,-0.010810596,0.43715924,-0.013435468,0.9618665,0.014969239,0.2712504,0.031811878,0.7926151,-0.028588844,0.60185575,-0.09334633,0.94137126,0.004592724,0.33580866,0.032119326
0.99710035,0.047156718,0.05026535,0.032254625,0.8861758,-0.014417646,-0.46301737,0.009964162,0.96480477,0.01289938,0.26220867,0.015226526,0.9176648,-0.016818617,0.39696854,-0.004927813,0.95456696,0.012333737,0.29732746,0.015688209,0.84052455,-0.023508288,0.53766686,-0.06228995,0.8731601,0.0013135961,0.48502418,0.048384182
0.9972888,0.04153665,0.05633693,0.02270983,0.899267,-0.012240377,-0.43706515,0.011951995,0.9681818,0.0066608437,0.25015387,-0.0016039793,0.9357241,-0.017094685,0.3523175,-0.00066746114,0.9422361,0.006776695,0.33487925,-0.001008047,0.8705206,-0.019392887,0.48912767,-0.05071469,0.8289174,0.0006351484,0.55764425,0.043913994
0.99748784,0.038226865,0.058824115,0.009819284,0.91322565,-0.009942621,-0.4066228,0.024042,0.9718976,-4.1175124e-05,0.23497133,-0.014267475,0.95165366,-0.023442622,0.30606908,0.011283321,0.9266238,0.0020631796,0.37571892,-0.014117586,0.90701133,-0.025709093,0.41943365,-0.027293649,0.7772619,0.0035242494,0.62755257,0.045046948
0.99766254,0.033570103,0.059480164,0.0020989815,0.92824,-0.007419054,-0.37039104,0.03355412,0.97628576,-0.008891444,0.2145446,-0.027524201,0.966103,-0.025956651,0.2558595,0.022520453,0.9066917,-0.0027222119,0.420801,-0.028796349,0.93585765,-0.026663452,0.35107988,-0.014223234,0.7363798,0.004754772,0.6757764,0.03237789
0.9977158,0.031141,0.059713773,-0.005263378,0.94257015,-0.005946154,-0.33146045,0.04074431,0.9797549,-0.020160042,0.19499342,-0.040637728,0.97838956,-0.026123498,0.20262845,0.031827908,0.88452494,-0.0078359265,0.46428198,-0.044681665,0.96444416,-0.02683998,0.26232976,-0.01761062,0.69253397,0.0063780383,0.72130054,0.009034121
0.99796605,0.024077587,0.058632795,-0.0067901853,0.95837253,-0.003317083,-0.28177503,0.045976896,0.9841346,-0.029875584,0.1690057,-0.04498299,0.9890023,-0.022064477,0.14053285,0.04047264,0.8580669,-0.011756739,0.51069087,-0.052704833,0.98718673,-0.019305272,0.15398699,-0.037116867,0.63415307,0.0021643336,0.77294576,-0.019999314
0.998212,0.0100808935,0.0582669,-0.008718473,0.97355783,0.0002612974,-0.22441989,0.042671204,0.9875226,-0.04008389,0.14488246,-0.046917588,0.99670523,-0.012182852,0.068976946,0.040895928,0.82832867,-0.015913965,0.5568335,-0.059621505,0.9970989,0.004269754,0.03455785,-0.067685135,0.5661229,-0.0057253703,0.82266635,-0.051886085
0.99759936,-0.008284808,0.06719411,-0.014548361,0.9805528,0.004148831,-0.19071637,0.046110228,0.9882348,-0.044691157,0.13883682,-0.046030764,0.9978351,-0.0068791346,0.046708796,0.04578256,0.8005649,-0.017138204,0.5958017,-0.061825667,0.99821645,0.0012408855,-0.0048455256,-0.059487477,0.48136935,-0.004138187,0.87451035,-0.059144456
0.9960117,-0.0544117,0.06442304,-0.029149188,0.9807571,0.011102964,-0.18530685,0.060443327,0.99129444,-0.041409947,0.11698724,-0.043982778,0.99453217,-0.005509268,0.08443343,0.061207186,0.7770115,-0.011652969,0.6265811,-0.059274588,0.99784994,0.00874434,0.0036985425,-0.06484814,0.39851424,-0.00091172155,0.914995,-0.06300573
0.9954697,-0.06686399,0.054809585,-0.039561782,0.98608994,0.013072769,-0.1600735,0.04280319,0.99502677,-0.04420261,0.079702966,-0.040189676,0.99260026,0.0009960444,0.112878665,0.044743918,0.75586736,-0.01193281,0.65199345,-0.058537927,0.9983845,0.0010985953,-0.0004684307,-0.056806453,0.36747262,-0.0044252556,0.9276835,-0.065935776
0.99487954,-0.07543684,0.04498405,-0.050004307,0.9906999,0.010887449,-0.13452919,0.017233986,0.9977059,-0.043988198,0.03854709,-0.03408892,0.99098855,0.005939696,0.1323861,0.019500442,0.73752123,-0.011623904,0.673027,-0.05442334,0.99850893,8.138973e-05,0.00082011503,-0.05458139,0.37309843,-0.0038502081,0.9260939,-0.055971168
0.99371517,-0.08697459,0.03833149,-0.059128053,0.994124,0.009525454,-0.10774404,0.0042161313,0.9986927,-0.041742045,-0.0037084366,-0.029267311,0.9885348,0.008126823,0.15063344,0.006516545,0.7208933,-0.009689881,0.69116837,-0.050050765,0.99852437,0.0017884573,0.0004816301,-0.054273445,0.38694432,-0.0050371345,0.9206875,-0.050823335
0.991899,-0.10299726,0.03145892,-0.067366526,0.997067,0.010087549,-0.07579998,-0.0031709794,0.9978798,-0.035314392,-0.050722647,-0.020395176,0.9865876,0.010551864,0.16288933,-0.0006874876,0.7091889,-0.008686955,0.70383805,-0.039844755,0.99847555,7.6454955e-05,-0.0001029771,-0.055194397,0.39464805,-0.01262061,0.9173576,-0.05048344
0.99029917,-0.11759606,0.027969465,-0.0685302,0.9991151,0.010236101,-0.039770145,-0.009074825,0.99396026,-0.02944447,-0.10522438,-0.010190538,0.9852023,0.011913031,0.17084831,-0.0067238915,0.70528984,-0.010527293,0.7082339,-0.029325707,0.99853575,0.00054227735,-0.00049460994,-0.054091044,0.4035682,-0.026394527,0.9130309,-0.053014517
0.99009615,-0.12112202,0.022775937,-0.06723242,0.9998437,0.009599694,-9.208402e-05,-0.014845411,0.9860873,-0.0188057,-0.1650005,0.0072732405,0.9843034,0.012058913,0.17559639,-0.012927635,0.7128129,-0.016933357,0.7010642,-0.010945847,0.99853456,0.0034552638,-0.0014599238,-0.05398785,0.42827365,-0.043985713,0.9014283,-0.045540884
0.9906881,-0.12054336,0.019484492,-0.060222905,0.99887913,0.011243238,0.043260787,-0.015574623,0.9729695,-0.0029344251,-0.22946163,0.025864702,0.98369944,0.013258145,0.17879151,-0.013899697,0.72852314,-0.023184935,0.6845263,0.011834168,0.99853414,0.0015080252,-0.0005348806,-0.05410061,0.47435063,-0.06079208,0.8775504,-0.03465507
0.9910842,-0.12077236,0.016673848,-0.053739708,0.9959328,0.013658549,0.088578925,-0.009219503,0.95474213,0.014972739,-0.29415342,0.041435126,0.98334783,0.014458126,0.18098433,-0.007906847,0.74977934,-0.027499596,0.66021943,0.03442122,0.99851555,0.005148378,0.00014894336,-0.054223634,0.5326791,-0.07341615,0.84285635,-0.021358581
0.9914444,-0.120793164,0.018616999,-0.045829665,0.99085975,0.01633707,0.13389567,-0.0013970687,0.93243396,0.031244272,-0.35595238,0.053744264,0.9826373,0.016387383,0.18481095,-0.00055280206,0.7763057,-0.030764911,0.6272837,0.054020077,0.9983624,0.008568097,0.00921636,-0.055803657,0.59627146,-0.078677304,0.79891604,-0.0018098397
