right_hip_x_vel,right_hip_y_vel,right_hip_z_vel,left_hip_x_vel,left_hip_y_vel,left_hip_z_vel,right_knee_vel,left_knee_vel,right_ankle_x_vel,right_ankle_y_vel,right_ankle_z_vel,left_ankle_x_vel,left_ankle_y_vel,left_ankle_z_vel
0.032438383,3.097753,-0.99328524,0.17819054,-4.6937447,-0.44711834,-1.1581124,-2.5234191,-0.3291575,5.5321074,-0.6902155,-0.4866629,-1.9515496,1.2389582
-0.039369132,1.5477456,-1.5131695,-0.5756437,-3.0155642,-0.94699526,-0.28273967,-4.78169,-0.4330373,8.284207,-0.82212985,-0.32954293,-1.4810964,2.508409
-0.01700404,0.4605071,-0.80476636,-1.8968351,-1.3275704,-0.88379455,0.46690148,-6.5687146,-0.37881726,11.350593,-1.4426438,0.09057966,-3.433312,1.5650407
-0.48473743,-2.631003,0.23507513,-4.0560093,3.3667045,-0.9066869,7.037271,-9.982233,0.7314596,14.294834,-1.3355346,0.29912254,-5.53964,-1.1454824
0.24640036,-2.6072414,2.1290438,-2.8259835,3.5927427,-0.2551223,7.0087934,-10.413652,-0.5780617,14.378543,0.5583097,0.1855455,-5.284737,-1.6081693
-0.0810236,-1.9512455,1.8624979,-1.4786452,4.4556766,0.2559858,7.13008,-10.760656,-0.8577254,4.2601476,1.6081268,0.3893357,-3.564604,-1.0021539
-0.019645736,-1.3129692,0.62378466,-1.4460531,5.139478,-0.9608724,6.864587,-11.288461,-0.114887245,2.528037,0.79196924,-0.5071961,-1.2367471,1.82931
0.052078348,-1.520798,-0.48171082,-1.724649,6.30568,-0.6149609,7.924825,-12.879174,-0.068942726,2.667652,0.5280695,-0.6782292,-2.6040466,2.7948077
0.023555,-1.9307425,-0.8650372,-1.7730229,7.1829243,1.0023791,8.795981,-14.939152,0.070806086,2.2698061,0.41003832,-0.3068455,-3.4664984,2.3868961
-0.8621338,-1.5858938,-1.0188408,-2.104344,7.4632525,2.038011,8.27096,-16.169844,0.33178705,1.4418905,0.51286966,0.26802358,-4.0861225,1.0383356
-1.9182049,0.32425275,-1.3688221,-2.2756753,3.9970682,1.226747,5.6916013,-3.7646003,0.32865474,0.55906695,0.63174003,-3.4425757,-7.9565945,-2.558569
-4.115169,-1.6321284,-1.9888875,-3.0082176,4.0158415,1.9481398,7.7553124,1.0345197,0.7333699,0.6635065,-1.4615086,1.1712377,-7.078082,-2.4589667
0.22452544,-3.1284773,-0.41685885,-0.7799715,3.2901416,0.54979396,7.7234693,0.86872923,-0.2689358,-1.0483178,-0.52624434,1.3738184,-3.3870654,-2.6360261
-4.5411816,-4.472466,-3.545196,-2.6970515,4.0486298,-0.4618649,9.010321,-1.2904222,1.3703965,-1.8134644,-1.4049976,1.3717706,-2.871505,-1.9383032
-0.561597,-4.0188737,-0.21261294,-0.9971955,4.0964775,-0.20338327,7.584322,-0.41088027,-0.47203174,1.5291979,-0.7509525,0.74716264,-1.8902769,-0.64529884
-4.1785903,-5.4423933,-1.9169405,-1.6995926,4.1895843,0.6147983,8.270656,-1.544007,0.41453645,-0.3843451,-0.327361,-0.025857925,-2.1812124,-0.84993833
-1.068215,-6.037916,0.11152866,-1.0322683,4.304231,-0.4389723,7.0326586,-2.0495265,-0.3107182,0.78577566,-0.7963711,0.37650657,-0.99205714,0.4062662
-2.2612355,-7.273252,0.033252843,-1.0405753,4.257737,0.65859365,6.7132196,-2.6355984,-0.32624218,0.39210847,0.92374057,-0.020127535,-1.4474728,0.20740052
-1.2308382,-7.533592,0.6778185,-1.114901,4.1792583,-0.4143282,5.4204326,-2.557657,-0.20927003,0.83466387,0.36593986,1.0458937,-1.2388453,1.1892931
-1.2237315,-7.998959,0.33333164,-0.66140306,4.370503,-0.23622051,4.210376,-3.2496064,-0.43143457,0.5558592,0.91502774,0.6713384,-1.1267363,0.76396775
-0.8368446,-8.037076,-0.0370714,-0.5537151,5.007904,-0.61007637,2.925244,-4.2862515,-0.49956316,-0.10204338,0.983425,1.2024462,-0.70646185,1.2822121
-0.42359963,-7.3877063,-0.25829074,0.110337704,4.6026726,-0.5288858,1.1276321,-3.8923614,-0.49646416,-0.5533728,0.7665475,0.3577074,0.9434728,0.7982174
-0.43147957,-5.7663193,0.0948284,0.95283306,4.192923,0.68497795,-0.951857,-3.3524325,-0.41885337,-2.7811809,0.4364267,0.20520923,3.359888,0.024311721
-0.650007,-3.800362,0.28606817,1.4925448,4.0988674,1.2111521,-2.8530967,-3.4496105,0.29591483,-4.910737,-1.1310272,-0.983358,6.9226656,-0.9426642
-0.058368668,-1.5130359,1.4254708,0.9051476,2.4383354,0.8985629,-4.979976,-1.1733922,0.49837354,-4.401443,-2.1846447,-0.17538331,9.831478,-0.08343758
2.325265,1.2181377,0.9101146,1.760567,1.1237974,-0.4854206,-7.342766,0.34237224,0.07153048,-3.8179576,-0.96178687,-0.6661944,12.591113,1.4906131
2.8993716,2.6693678,-0.4262284,1.1080068,-0.8831505,-0.020196278,-9.24626,2.9437063,-0.5958445,-4.177983,2.3340464,-1.050936,14.934325,2.7969193
1.7137127,2.7707622,0.8137656,-0.5674109,-2.4620082,-0.4941245,-9.991846,5.5499797,-0.00671278,-2.359065,1.2650821,-1.3546859,8.516978,1.8321358
1.7825284,3.6932,1.3943437,-0.58838993,-2.910015,-0.39627033,-10.917038,6.9930005,-0.23709989,-2.6951094,1.2040282,-0.95700264,4.92803,1.5064961
1.6480563,4.3854012,1.3648641,-0.76030564,-2.8243916,-0.7269196,-11.746905,7.5000935,-0.08494927,-2.9342837,0.046707854,-0.44227743,2.5893743,0.26051745
1.0859001,5.0437665,0.940292,-0.80959487,-2.6280186,-0.72065526,-12.553564,7.4853487,0.5168345,-4.8401866,-1.8263116,0.33846876,2.7475157,-0.8054072
0.92884487,6.076555,-0.2271288,-0.78092843,-3.3172188,-0.779052,-14.740828,8.758669,1.0434031,-5.9598327,-3.8212295,1.3934151,3.8112504,-2.1792233
1.7081325,5.7031126,-1.3031098,0.21855141,-1.6015497,-0.12632114,-14.549595,6.2318277,1.1743717,-6.4435077,-3.5315967,1.6437235,4.8568015,-2.6207855
3.2447126,0.6791661,0.11642714,2.4946477,0.14198226,1.6933643,3.0347924,3.1477137,-1.418366,3.1220684,0.15275002,0.7932188,7.66682,-0.8253796
3.0339608,5.040383,-0.7519655,3.8049626,-4.5558724,3.2964795,-2.2379756,11.463046,-0.347461,-2.249751,1.1774575,1.9889461,-0.17179823,-1.976374
1.097755,3.7252545,0.6417005,-0.7083126,-4.2302375,-0.9743227,-0.022549827,9.467646,-0.49466756,-2.1692793,3.897522,-0.44379205,0.116855375,0.936002
2.0417678,4.6789546,-1.6191347,2.2024863,-4.1528363,3.181899,-1.6882613,9.749012,0.111535594,-1.9415829,3.5000882,-0.9769918,-3.422813,1.2253132
1.532811,4.3441567,-0.66188604,1.6034043,-4.222406,0.97928447,-1.0787468,8.919489,-0.1298411,-2.2865763,1.6416392,-0.3494354,-3.9215775,0.11299103
1.8017287,4.7976456,-0.13062522,2.4582973,-5.423366,1.7889454,-2.8995888,8.767182,-0.1073174,-1.0267472,0.6484745,0.60873955,-2.428639,-0.29553312
1.9022635,4.796996,-0.67306954,2.921744,-6.54104,0.665993,-3.8458736,8.379484,-0.09397048,-0.46618474,0.39686307,0.68025357,-2.0434186,-0.98555404
0.26690376,5.136552,-1.0142568,1.5583596,-7.292188,1.1542932,-4.6016226,7.1505527,1.0339884,-0.7435272,1.0033808,1.1220031,-1.6826224,-1.1701783
-0.32047194,5.5604644,-0.7200397,1.4048495,-7.8281155,1.1094925,-5.540939,5.8451624,-0.30184397,0.5895479,-0.056371406,0.33351594,-2.463802,-0.62554705
-0.04531801,5.988167,-0.3026117,2.01468,-8.699697,0.91019934,-6.9486923,5.188065,0.033084624,0.6766994,-0.49299416,0.71203077,-4.278295,-0.5639451
0.100603476,4.7890263,0.42340332,1.5986614,-8.001611,0.14641008,-4.8633184,3.2829762,-0.062281072,1.9568301,-0.6934659,0.31016612,-4.77517,-0.1954424
0.07579212,3.0458355,0.26020047,1.1925992,-6.1067915,0.089128375,-0.39864802,0.7199018,-0.26063812,2.4749622,-0.55540925,-0.20140003,-3.630028,0.23988214
0.00053319894,2.3652775,-1.5397282,0.13336036,-4.9603047,-0.1761943,0.27765128,-1.6501894,0.15108266,5.400169,-0.711202,-0.5996422,-1.8890562,1.6711323
-0.029080596,0.98117816,-2.110022,-0.4188962,-3.7722104,-0.6965269,0.21110126,-3.809692,0.019533217,8.560004,-0.41345322,-0.29969072,-1.5329064,2.614562
-0.021318395,0.027902376,-1.6588999,-1.8830583,-2.0511153,-0.6626267,0.75713885,-5.656976,-0.38816366,11.774019,-1.0161195,0.1300264,-3.5839179,1.2422143
-2.6118844,-2.675798,-0.033664823,-4.6409335,2.8299084,-0.22767663,5.652081,-9.156643,0.18500403,12.976907,-1.4614955,0.2947068,-5.956122,-1.4543332
0.38279673,-2.5400903,2.4501371,-2.9934387,3.4968307,0.0654006,6.964228,-9.737317,-1.0932183,14.497498,-0.016469644,-0.055160787,-5.7307,-1.3339322
1.2176551,-1.2916238,2.309731,-0.5234646,3.1507623,0.24751467,5.4186516,-8.987246,-1.4253396,1.5053623,1.6426528,0.4297158,-3.7468922,-1.3054289
-0.00070883706,-0.9809835,0.10056751,-1.647935,4.8041887,-1.1711898,6.1942368,-10.133351,-0.18047802,2.3011956,0.21947834,-0.15967089,-1.3084613,0.6355912
0.009101385,-1.0814866,0.16384001,-1.0737925,5.072593,-0.24173993,6.2771835,-10.720334,0.17873172,2.754982,0.74245507,-0.57224953,-2.4758666,2.5842338
0.052947003,-1.9876255,-1.0251849,-1.606049,6.39402,-0.16319121,8.459722,-12.981357,0.07451656,1.5331004,0.3718452,-0.30896598,-2.4089015,2.1107464
-0.71823794,-2.230826,-0.95544356,-2.097958,7.096132,1.6431932,8.963943,-14.867447,0.18865138,1.2911081,0.27986443,0.110254064,-3.7245476,1.6373403
-1.7750868,-1.5928516,-1.0682908,-2.8592527,6.172754,1.5942149,7.3404875,-14.553498,0.3438706,0.66068596,0.3791659,0.8171703,-3.6174989,-0.7003577
-2.499497,0.011915505,-1.2746043,-1.6025256,4.9516363,-0.41980183,6.2309594,-2.6422758,0.21822797,-0.6045933,0.8204027,-1.734308,-11.790034,-7.5918164
-3.1546829,-3.7166233,-0.54648,-2.6735764,5.6348567,1.4463779,10.221558,-2.2557719,0.36434227,-0.5524958,-2.3702006,0.9203863,-2.6003866,0.08001861
-2.279753,-4.1963844,-1.4868053,-1.3180959,3.7522,1.4046695,8.911219,-0.31307998,0.6762335,-0.40535772,-0.60151494,0.53921473,-2.8734927,-2.199937
-2.0828142,-4.9916377,-1.8711935,-1.1580855,4.217707,0.55313736,8.980342,-1.2516997,0.6543353,-2.1064696,-1.1611054,-0.2242648,-2.1406708,-1.3149735
-2.31948,-5.7879863,-1.8976393,-1.1811638,4.735409,-0.031598553,8.659802,-2.340219,0.51179326,-0.6984394,-1.106141,-0.10170919,-1.339742,-0.69465977
-2.1924691,-6.7577915,-1.3358806,-1.0742193,5.267828,-0.1337812,8.126244,-3.5492024,-0.15746124,-0.26489356,-0.38011986,-0.23377247,-0.6834729,-0.13194636
-2.0040905,-8.129768,-0.6279581,-1.050583,5.3143716,0.04890053,7.3812594,-4.5638485,-0.47096238,0.20749809,0.54805666,-0.069436595,-0.24472094,0.50165296
-1.6192032,-8.869659,0.19207278,-1.0635401,5.4850197,-0.19440596,6.1924324,-5.1634827,-0.448064,0.83255416,0.91384053,0.2913158,0.12561955,1.203469
-1.538047,-9.145287,0.35790628,-0.6090273,5.6706114,0.10872274,4.78549,-5.839608,-0.45040125,0.38486362,1.1387436,0.9331303,0.19235969,2.5948706
-1.1423026,-8.24791,0.22621287,0.14167368,4.9672375,0.15721172,2.6234784,-4.622049,-0.5513475,-0.6801468,1.2373804,0.0387249,1.345307,1.6489464
-0.55664027,-6.333965,0.32905588,1.1464504,3.7981746,0.798293,-0.1176486,-2.70863,-0.58402216,-3.1031628,0.69614226,-0.039008915,3.5253017,-0.21599326
-0.7931688,-3.9046478,0.6798725,1.4336753,3.2109883,1.0132562,-2.4588177,-1.5464001,0.18859485,-4.327833,-1.0508848,-1.1118242,6.798137,-1.2021785
0.31751874,-1.9462624,1.6341339,1.0922978,1.5643477,0.5117009,-4.7190175,0.15615219,0.3789948,-3.841837,-2.1084466,-0.35431203,9.745012,0.10507491
2.8613787,0.86113584,0.56722856,2.0713773,0.40813172,-0.87271374,-7.194512,1.4527766,-0.23355263,-3.0409606,-0.49950278,-0.76279247,12.662188,2.0512996
2.8197181,1.7803069,-0.35470825,0.8491279,-1.5621096,-0.45052597,-8.708123,4.1288695,-0.5777005,-3.8376975,2.917342,-1.1368004,15.531799,3.25447
1.5570235,2.23741,0.4963151,-0.54703325,-2.8517652,-1.1107435,-9.483011,6.7469873,0.09159373,-1.146914,0.9506222,-1.3350124,6.670359,1.5007925
1.8949459,3.3155177,1.6848,-0.57531697,-2.8585837,-0.5457341,-10.164115,7.6482453,-0.35522485,-2.7143567,1.3119534,-0.9373884,4.933928,1.611155
1.7447237,4.0165668,1.3079712,-0.8613522,-2.8809748,-0.9422523,-11.056803,8.354942,0.10328157,-2.278176,-0.051696524,-0.46509415,1.9258782,0.18966174
1.226508,4.4731965,1.0927136,-1.0284357,-2.525245,-0.9524094,-11.534055,7.92598,0.46845773,-4.3262086,-1.9569379,0.3204313,2.219153,-0.82831997
0.993437,5.6434364,-0.018714324,-0.8964716,-3.7830794,-0.5073755,-14.074892,9.8256,0.8383928,-5.0358663,-3.8628983,1.2825612,3.2210708,-2.2224658
1.6955867,6.1355066,-1.1701044,-0.19745186,-2.7680423,-0.23593663,-15.164625,8.749077,1.0318046,-5.172691,-3.7639065,1.5051501,3.9684968,-2.5973654
2.5298958,2.9576647,-0.17028998,1.1560838,1.3928006,-0.0038120747,-2.326345,4.1103835,-1.6911244,-2.23744,0.6272964,0.6607687,6.1354585,-0.5525776
4.2540283,3.8574576,-0.97034776,3.846558,-4.0751414,2.2302332,-0.34414673,9.986006,1.2834578,-5.8191156,-0.5385954,1.4997038,5.622033,-1.1203178
1.3743595,4.3237944,-1.0082974,0.2791711,-4.351958,1.3724988,-1.142637,9.348238,0.084243625,-2.1254742,5.760533,-1.1079545,0.030502167,0.95636266
1.4639906,3.849747,-2.2347925,1.5501437,-3.4182954,1.9017844,0.4267608,8.428074,0.33892915,-3.3024373,3.0807047,-1.3875785,-4.17208,0.9868061
1.3938715,3.169987,-0.09544796,1.6213433,-3.7393425,1.604606,1.099085,7.697809,0.34610814,-2.5884423,1.0243759,0.009573815,-4.332136,-0.15931375
1.5404305,3.3187888,0.67036635,2.0254145,-5.47052,2.0634196,-1.0045965,7.538228,0.035788268,-2.0746963,0.43161592,0.81266123,-2.3859887,-0.9082924
1.8068119,3.4355354,-0.12123233,2.9602673,-6.359132,0.6639547,-1.9625967,7.084355,0.27741957,-1.5810276,0.12515238,1.017731,-1.5338815,-1.15549
0.33232003,3.851662,-0.8200409,1.7655984,-7.0595603,0.9619285,-2.8387299,5.9212914,0.062315017,-1.3554252,1.34169,1.4454191,-0.81547606,-1.5601784
-0.29072446,4.61976,-0.5186979,1.3089877,-7.291548,0.835351,-3.7019448,4.600243,-0.09725395,-0.3688909,0.27055353,0.81390435,-1.3458836,-0.8852598
-0.1269435,5.365076,-0.73612976,1.6710204,-7.72477,0.77724504,-4.7922955,3.8436882,-0.13567734,-0.28883058,0.07665388,0.6350576,-3.033906,-0.7291606
-0.09669112,5.5638103,-0.19504634,1.6031218,-7.9937453,0.8190476,-5.206376,2.796361,0.6581323,-0.321908,-1.0425392,0.24666242,-3.8397124,-0.47000477
0.018613324,4.6819744,-0.21379861,1.042434,-7.29331,0.5579609,-3.9519598,0.87967587,-0.32283393,1.7079766,-1.0561444,-0.14295334,-3.852452,0.1274498
0.05773128,3.5703251,-0.7299941,0.38689715,-5.1964946,-0.14479902,-1.8791497,-1.7643191,-0.27176404,4.338589,-0.21394525,-0.39979967,-2.7291324,0.64706683
0.008497089,1.7620405,-1.5413673,-0.12045854,-3.4914486,-0.82221997,0.7992857,-4.1553836,0.037881136,7.0571337,-1.0612811,-0.55150837,-1.4331212,2.1687727
-0.033073395,0.50440514,-1.4432051,-1.3738016,-2.0963988,-0.8458714,0.41280794,-6.1074753,-0.25990406,10.496113,-0.88102925,-0.09139019,-2.5333037,2.298123
0.03294175,-2.344024,-0.6425699,-3.4549177,1.9596133,-0.82088494,5.655502,-9.340458,0.06601602,13.838084,-2.1690464,0.29473343,-4.988928,-0.22140175
-1.3799351,-2.4509518,1.6801294,-4.0926056,3.487338,-0.23195411,6.262762,-10.369997,0.4455605,16.48991,-0.373503,0.24396786,-6.2798824,-1.7671691
0.35224247,-4.11175,1.1979576,-2.0380795,5.1735992,0.5407929,10.878048,-12.20668,-0.4367555,6.468816,1.5544171,0.39771846,-3.5088422,-1.3087158
-0.14912218,-1.6913431,1.5709312,-1.5046082,5.1081815,-0.13191625,7.455712,-11.392033,-0.5801375,2.515329,1.1537118,-0.28948498,-1.9042754,1.720268
0.06111463,-1.8488489,-0.6969859,-1.4287288,6.232115,-0.8042538,8.435854,-12.806773,0.08946397,1.375215,0.6126482,-0.7268731,-2.3175824,2.300843
-0.6942257,-2.2112734,-1.2023118,-1.8130392,7.270741,0.5723833,9.264201,-14.9437275,0.12643264,2.0946429,0.2053547,-0.27033025,-3.612633,2.2194192
-1.5980415,-2.0735304,-0.98527116,-2.3511133,7.4497194,1.7512145,8.890268,-16.35596,0.32022962,1.8462381,0.3571326,0.29152244,-3.926169,1.1679977
-2.1178148,-0.49740937,-1.0751431,-2.903931,2.9146013,0.42664218,6.535189,-0.22113562,0.08097579,0.7803114,0.89012915,1.6567712,6.770193,-1.5880817
-3.9402952,-2.6950006,-2.017395,-2.6208482,3.2719262,2.0600116,8.30307,1.2117884,0.6023838,-1.0569245,-1.3061601,1.202953,-5.1932507,-0.5511569
-0.6147566,-3.3133073,-0.76386726,-0.9627906,2.8678274,1.6837678,7.69454,1.553704,0.12720275,0.31456676,-1.0461086,0.051234722,-4.0421524,-1.5483606
-3.2230744,-3.738137,-2.09388,-2.2639537,3.461833,-0.4229414,8.011039,0.03421977,1.2874479,-1.3022221,-1.4144561,0.8317065,-2.6690135,-2.898831
-1.7706716,-4.4195,-1.0287045,-1.7013006,4.1730976,-0.27163953,7.621782,-1.19609,-0.14974232,-0.10958762,-0.91426545,0.55921364,-1.8006939,-0.25404298
-3.0726883,-5.111402,-1.1375127,-1.5775769,4.4753327,0.56760967,7.379501,-1.7641839,0.118923984,0.6413746,-0.6628425,0.091181576,-1.8401742,-0.30300504
-1.6956179,-6.082738,0.15901627,-1.4141389,4.4046426,-0.16844389,6.5949645,-2.2796168,-0.31964505,1.1247396,-0.38018566,0.89333206,-1.3458552,0.5789053
-1.755369,-6.9331617,0.24453218,-1.0456055,4.366724,0.52799755,5.8026676,-2.74775,-0.30674878,1.2069597,0.7042351,0.4541754,-1.3022065,0.13437766
-1.0169369,-7.419787,0.4640187,-0.8227607,4.5244503,-0.20443238,4.654932,-3.2692113,-0.20053741,0.8512397,0.67739046,0.6150316,-0.93698955,0.93340266
-0.93340737,-7.8005724,-0.068446375,-0.6191562,5.050564,-0.13720354,3.5017433,-4.2264485,-0.3982947,0.48901778,0.9456804,0.8523832,-0.73514646,0.879727
-0.65883523,-7.809871,-0.38014242,-0.375315,5.2158904,-0.50572765,2.187601,-4.882278,-0.49192548,0.025300162,0.9813949,0.4941733,0.55808514,1.7639403
-0.5170023,-6.748469,-0.42658085,0.56671184,4.6755996,0.42612702,0.32420257,-4.1877484,-0.5644254,-1.2796661,0.78702694,-0.046803147,2.1691782,1.0325346
-0.47131678,-5.054706,0.11794771,1.3508674,4.0188293,1.0699967,-1.7822417,-3.328517,-0.15014087,-3.919921,0.051575392,-0.056067735,4.7822995,-0.5839375
-0.56198496,-2.5493767,0.832643,1.3004872,3.383182,1.2306046,-3.78689,-1.9054636,0.47015253,-4.4904537,-1.8364053,-1.1960291,8.121021,-0.8236958
0.907866,-0.5697042,1.493324,1.2383834,1.7796628,0.19948164,-5.8566833,-0.45360368,0.37661174,-4.136203,-1.9659442,-0.9046599,11.128699,0.28733855
2.9297507,2.601783,0.07379718,1.812563,-0.4874156,-0.67980266,-8.67873,2.7126641,-0.17399515,-3.8372362,0.35450476,-0.41956896,12.954983,2.4743807
2.7855084,3.119269,0.37892967,0.29081246,-2.1152,0.3895401,-9.780082,5.4274893,-0.44341215,-3.9897525,2.4931033,-1.8818322,14.811422,3.2184443
1.6841598,3.5226483,0.47344086,-0.5039016,-3.745323,-0.4757789,-10.886379,8.364077,-0.036334302,-0.8701229,0.99342674,-1.0927763,4.1995716,0.9897116
1.9260092,4.369838,2.2202284,-0.51569974,-3.1169448,-0.25859997,-11.203059,8.103932,-0.5204056,-3.7012444,1.1081296,-0.70651567,3.76432,1.1538669
1.5737922,4.6180573,1.2924947,-0.7601142,-3.4845858,-0.79224217,-12.236935,8.652921,0.17074226,-3.5044358,-0.38496223,-0.30761945,1.8209692,-0.058101468
0.8887561,5.397768,0.76886886,-0.87801677,-3.1429892,-0.99255735,-13.14938,8.437522,0.7231207,-5.217775,-2.4921868,0.46285155,2.3475742,-1.2722094
1.4572603,6.9959674,-0.75195783,-0.24017355,-3.814245,-0.23365954,-16.383375,9.974613,1.1421694,-5.847805,-4.178652,1.4571111,3.5076435,-2.679204
2.0937858,4.854857,-1.0849748,0.7854589,0.06781787,-0.013357863,-12.062801,4.809672,0.82801896,-6.2571087,-2.2099302,1.0777627,4.5794716,-1.8434293
3.1723094,2.755279,-0.74730766,2.5685816,-1.1385245,2.013132,1.934545,6.037768,-0.09422302,-8.187175,0.48105818,0.38999483,8.128104,-0.2662121
2.5152218,4.7609377,-1.7973654,3.2104,-4.710121,2.3785121,-2.9171388,9.985922,1.5092747,-1.3982375,4.060728,0.6510939,1.3705554,-0.07628408
0.7008019,3.762532,0.006251216,0.37845597,-3.3792114,-0.047268987,0.72605115,8.050434,-1.0082777,-3.2561333,6.7023973,-0.22002602,-1.8903354,1.1754261
1.5249921,4.3604083,-1.4873455,1.4562001,-3.5143466,2.5214267,-0.87281543,7.9246583,-0.35561764,-2.26566,2.7746255,-1.5513252,-2.6376593,1.0096341
1.43115,4.110798,-0.19371155,2.6235945,-4.2935905,1.5815187,-0.83013743,7.824282,0.36632448,-2.3478687,0.6687433,0.5581287,-4.6588745,-0.56865025
1.1601264,3.7553303,0.22194092,2.2982836,-5.999676,1.4262556,-1.8447518,7.3118396,0.03821504,-1.8735275,0.06690906,1.0048255,-1.8133669,-1.0288588
0.91989255,3.8500228,-0.42935872,2.078146,-6.9538045,0.96722007,-2.7444348,6.7525654,0.78599477,-1.147771,0.6584343,1.2705158,-1.5084356,-1.4514773
-0.22381121,4.616335,-0.64264405,1.6059523,-7.346709,1.2276918,-3.7244008,5.3477416,0.22990233,-0.34676626,0.3754741,0.77494395,-1.1369284,-1.2564005
-0.185616,5.174283,-0.45185176,1.5876864,-7.7315545,0.90891635,-4.5752754,4.4692507,-0.33652425,-0.3190543,-0.40607375,0.60366684,-2.6586103,-0.77392375
-0.051935926,5.4605284,-0.085859016,1.3857169,-8.102271,0.74571127,-5.1914954,3.476884,0.9829632,-0.43991467,-0.92315173,0.48494115,-3.7694802,-0.62347984
0.06600766,4.6556134,-0.04158371,0.84609807,-7.678228,0.43762642,-4.3009524,1.620861,-0.3064568,1.6103704,-0.82962734,-0.078565106,-3.528121,0.1002298
0.11280878,3.5891173,-0.51911795,0.3446034,-5.865588,-0.2438367,-2.3633475,-0.94981974,0.2054798,3.9541066,-0.33184126,-0.31150663,-2.3680465,0.52679294
-0.01906307,2.1363168,-1.1528764,-0.12938553,-4.2728167,-0.55621624,-0.4544716,-3.2791877,-0.26894104,7.068182,-1.0252424,-0.45689777,-1.5043933,1.7703362
-0.024047269,0.9963735,-1.3120644,-1.2004426,-2.699209,-0.7553215,-0.5920836,-5.3005667,-0.11423211,10.149352,-0.99399036,-0.11397928,-2.1126366,2.162321
-0.0013541132,-1.2494305,-0.70500404,-2.918278,0.756635,-0.8221569,3.2197604,-8.092122,-0.1390956,12.71037,-2.0994153,0.22931765,-4.398231,0.12723956
-1.4563432,-1.6145934,1.4886456,-4.063891,3.0820239,-0.8860196,4.3732085,-9.551131,-0.4936064,15.734153,-0.9107347,0.16254912,-6.574121,-1.7836343
-0.019472659,-2.3776517,1.9263114,-2.222362,4.418439,0.78752685,7.2618814,-10.844899,-0.88402987,10.256512,1.2366134,0.35263494,-4.9685454,-1.4280103
-0.10574418,-0.5933831,1.8314221,-0.9360917,4.490442,-0.2861219,5.1165094,-10.207865,-0.9813004,1.7595723,1.5901078,0.07454789,-2.024947,0.8994032
0.06034714,-1.3066728,-0.7032832,-1.1027074,5.945867,-1.3377657,7.287285,-11.883772,-0.056722637,2.1538742,0.70905906,-0.724725,-1.2006036,2.3782132
0.025338002,-1.6407708,-0.92210406,-1.8417594,6.560921,-0.013866812,8.00558,-13.530731,-0.037566356,3.2957826,0.53743154,-0.31064808,-3.160679,2.5414295
-0.35009086,-2.189818,-0.84421873,-1.9844449,7.452504,1.520912,9.103234,-15.800448,0.12604448,1.4453208,0.45173725,-0.011270519,-3.85735,1.8339202
-1.374582,-1.2877895,-1.0010344,-2.4722662,6.4292026,1.6556886,7.0626717,-15.217434,0.1949102,0.63700396,0.660559,0.7535251,-4.1997614,-0.28803194
-2.4531076,0.29616737,-1.6993707,-1.4797857,4.6941648,0.6383681,5.972258,-1.2159193,0.15913382,-0.37085617,0.6423929,-0.76385236,-9.170902,-4.437436
-2.9978652,-2.838634,-1.1614107,-2.2030592,4.842243,2.2701538,9.271059,-0.7071302,0.49016747,-0.38020888,-1.8741219,0.7314873,-3.3353987,-1.1763003
-1.5667866,-3.726109,-1.0887017,-1.2116688,3.3030941,0.8912631,8.683345,0.5729936,0.45781115,-1.4635516,-0.83055127,-0.11444147,-3.4828916,-3.0244358
-2.7272666,-4.6432343,-2.281449,-1.7510409,4.245557,0.3549367,9.371145,-1.4388051,0.96925247,-2.297087,-1.2691666,-0.21104147,-1.8621653,-1.0413246
-2.0271764,-5.076724,-1.5390861,-1.161245,4.586116,0.02970585,8.886591,-1.784266,0.33348534,-0.03071097,-1.1603775,-0.044185966,-1.3251885,-0.85641605
-2.8121612,-6.1235967,-1.5134141,-1.2826589,5.1086664,0.18526053,8.812647,-2.9359016,0.16864075,-0.5225089,-0.5912787,-0.2645573,-1.2025372,-0.18056975
-1.8747514,-7.3666124,-0.64865965,-1.1405303,5.19194,-0.19018787,7.9978266,-3.8776934,-0.31073385,0.58881706,-0.21892254,0.1748518,-0.4319953,0.6067527
-1.8322462,-8.438186,-0.1974227,-1.108187,5.008765,0.27245697,7.112446,-4.294911,-0.52661294,0.69633055,0.9519221,-0.036698863,-0.3494254,0.70724654
-1.3392196,-9.006515,0.4597641,-1.100675,5.129336,-0.3415151,5.788514,-4.673686,-0.31215847,0.7776427,0.83606166,0.82564765,-0.365646,1.4314263
-1.2502978,-8.986684,0.3099472,-0.5309427,5.2002463,0.049410403,4.193733,-4.9822927,-0.49427873,0.383542,1.189068,2.2541976,-0.45688003,2.947462
-0.78250265,-7.8606553,-0.11759312,0.29730225,4.5078998,0.00042806193,1.9852469,-3.8567924,-0.36086318,-1.0497148,0.98322594,0.15463704,1.4354979,1.3951241
-0.4948286,-5.953347,0.26824582,1.2429118,3.686454,0.8221898,-0.5151036,-2.6063502,-0.61824083,-3.423378,0.49142656,-0.09138861,3.9296591,-0.27334657
