pelvis_x,pelvis_y,pelvis_z,right_thigh_x,right_thigh_y,right_thigh_z,left_thigh_x,left_thigh_y,left_thigh_z,right_shin_x,right_shin_y,right_shin_z,left_shin_x,left_shin_y,left_shin_z,right_foot_x,right_foot_y,right_foot_z,left_foot_x,left_foot_y,left_foot_z
19.998396,-0.33247918,0.8411826,19.986822,-0.41518515,0.8563986,20.009974,-0.24977319,0.8259666,20.068167,-0.41251916,0.4427842,20.03621,-0.2840978,0.40664026,19.952257,-0.4010519,0.04981216,19.627686,-0.26086816,0.38291663
20.035158,-0.3357305,0.8392045,20.022568,-0.41790447,0.8563707,20.04775,-0.25355652,0.8220383,20.080286,-0.41366515,0.43881664,20.115023,-0.28133157,0.4068224,19.952444,-0.3996572,0.049646646,19.705645,-0.26574567,0.39414683
20.071205,-0.33976933,0.8366647,20.058868,-0.4212976,0.856832,20.083542,-0.2582411,0.8164973,20.088116,-0.4147482,0.43635297,20.19696,-0.2771039,0.41093433,19.952385,-0.3994958,0.049910545,19.787233,-0.27120823,0.40180585
20.108282,-0.34189123,0.83456856,20.096037,-0.42325187,0.8554568,20.120525,-0.26053053,0.81368035,20.093843,-0.41607285,0.43397784,20.2814,-0.2685265,0.42412183,19.952126,-0.40052894,0.049702168,19.872032,-0.27551186,0.40508997
20.146698,-0.3444565,0.8316526,20.135157,-0.42597288,0.85233235,20.15824,-0.26294008,0.8109728,20.097795,-0.41584304,0.43256745,20.367178,-0.25481266,0.44493976,19.951817,-0.3995634,0.049920544,19.959852,-0.27644604,0.40480566
20.186357,-0.34740722,0.8260821,20.176104,-0.4291047,0.84672654,20.196611,-0.26570976,0.80543774,20.099815,-0.41597772,0.43234926,20.45142,-0.23904793,0.47067964,19.951828,-0.4001245,0.050456643,20.049105,-0.2750879,0.40112835
20.227074,-0.3499287,0.8192113,20.218468,-0.43182287,0.8398285,20.23568,-0.26803452,0.79859424,20.104605,-0.41627112,0.43424946,20.52956,-0.22474565,0.4994924,19.952526,-0.4002485,0.053974777,20.136457,-0.27117172,0.39314607
20.269638,-0.35160387,0.8148963,20.2627,-0.43365243,0.83552784,20.276579,-0.26955527,0.7942647,20.117537,-0.41732582,0.44010156,20.597742,-0.21422529,0.52688193,19.956697,-0.4012076,0.06345307,20.218266,-0.26339492,0.38000274
20.313787,-0.35260522,0.81493354,20.308725,-0.43482167,0.83544254,20.318851,-0.27038878,0.7944245,20.139435,-0.41844702,0.44973123,20.655886,-0.20698145,0.5492948,19.963171,-0.40242058,0.080044985,20.294226,-0.25281468,0.36195797
20.359152,-0.3526589,0.8194115,20.356438,-0.4350929,0.83948797,20.361866,-0.27022484,0.799335,20.168306,-0.41856197,0.46261328,20.705818,-0.20409244,0.56476206,19.978493,-0.40242395,0.099703565,20.365265,-0.24075474,0.33965474
20.40483,-0.35063642,0.82997423,20.404865,-0.43327475,0.8493831,20.404799,-0.26799807,0.81056535,20.211763,-0.4176821,0.47499117,20.745312,-0.20805803,0.5694045,20.003817,-0.40266094,0.12210813,20.428146,-0.2316008,0.31086168
20.451632,-0.34532297,0.843193,20.453346,-0.42847022,0.8602046,20.449919,-0.26217574,0.8261814,20.264456,-0.4159789,0.48355454,20.777622,-0.2179446,0.5647331,20.036678,-0.40685976,0.14292628,20.485657,-0.22347304,0.27712286
20.497332,-0.3451856,0.85444355,20.500883,-0.4281522,0.8720428,20.493778,-0.262219,0.8368442,20.32531,-0.41133738,0.48916906,20.80399,-0.22122955,0.5543726,20.073042,-0.40534717,0.16618401,20.54329,-0.22456549,0.238116
20.54484,-0.34317425,0.8618838,20.548252,-0.4263779,0.8783555,20.541428,-0.25997064,0.84541214,20.381824,-0.40600654,0.4915892,20.83055,-0.22582074,0.54054594,20.106628,-0.40630597,0.18784636,20.604475,-0.22397156,0.19866903
20.591984,-0.3410802,0.8663111,20.594885,-0.42438623,0.8823576,20.589085,-0.2577741,0.85026455,20.440828,-0.40254572,0.49057925,20.853016,-0.23311283,0.52249515,20.142372,-0.40570122,0.20967585,20.666573,-0.22028159,0.15770993
20.639444,-0.33998263,0.8672739,20.642523,-0.423406,0.8826646,20.636368,-0.25655925,0.8518833,20.503931,-0.3973929,0.48540294,20.868355,-0.23732893,0.50043833,20.1814,-0.401919,0.23252457,20.729408,-0.22275758,0.115114495
20.687233,-0.3387131,0.8641139,20.690521,-0.42241368,0.8778687,20.683943,-0.25501257,0.8503592,20.570112,-0.39014056,0.47517672,20.875332,-0.23968758,0.47507802,20.22342,-0.39582774,0.25662306,20.794277,-0.23138161,0.073388495
20.73729,-0.335486,0.8548446,20.740911,-0.4195802,0.86583817,20.733667,-0.25139183,0.8438511,20.631031,-0.38330248,0.4604856,20.880653,-0.24261777,0.44885755,20.264048,-0.39104903,0.27812088,20.861513,-0.24102937,0.039437864
20.784477,-0.3319703,0.85074335,20.790213,-0.41645437,0.8566869,20.77874,-0.24748617,0.8447998,20.684298,-0.3768053,0.4505949,20.919222,-0.2397696,0.44742513,20.304556,-0.3909067,0.29700318,20.871176,-0.24250098,0.04039012
20.825352,-0.32883802,0.85170454,20.83249,-0.41342124,0.8524322,20.818214,-0.2442548,0.85097694,20.748302,-0.37041923,0.4416232,20.954205,-0.23480834,0.45208073,20.358385,-0.39193526,0.31714243,20.87425,-0.24183677,0.050146457
20.866138,-0.32739335,0.8491496,20.874285,-0.4118745,0.84761333,20.857992,-0.24291222,0.85068583,20.818531,-0.36718667,0.43216738,20.975218,-0.23114893,0.4459384,20.420351,-0.391821,0.33814466,20.872456,-0.2413527,0.04929086
20.90523,-0.32491362,0.84653556,20.915125,-0.40908533,0.8417409,20.895334,-0.24074192,0.8513303,20.893555,-0.36641896,0.42291486,20.99147,-0.22829951,0.44108176,20.489466,-0.38961148,0.35835826,20.872345,-0.24032645,0.049089458
20.942997,-0.32393423,0.8446672,20.954401,-0.40774775,0.83752626,20.93159,-0.24012075,0.8518081,20.973238,-0.36505407,0.41857114,21.005499,-0.22688007,0.43700323,20.566193,-0.38649493,0.37558594,20.872646,-0.24106294,0.049520772
20.979658,-0.32235077,0.8424578,20.9917,-0.4057977,0.83258677,20.967619,-0.23890388,0.8523289,21.057783,-0.3676044,0.41800854,21.01527,-0.22673376,0.4336617,20.649052,-0.380731,0.39045373,20.87263,-0.24085331,0.049672786
21.015568,-0.3219535,0.84008217,21.027174,-0.40519294,0.8281529,21.003962,-0.23871407,0.85201144,21.146284,-0.37074375,0.4252545,21.021944,-0.22887735,0.43096417,20.7371,-0.3737908,0.40172708,20.872438,-0.24115632,0.049531683
21.051336,-0.32126725,0.8364825,21.061682,-0.4043318,0.82237446,21.04099,-0.23820268,0.8505905,21.236801,-0.3775903,0.43985787,21.026897,-0.23100187,0.42934185,20.828194,-0.3677402,0.40925786,20.872263,-0.24116307,0.049897354
21.088272,-0.32024068,0.8307296,21.096819,-0.40319064,0.8148538,21.079725,-0.23729068,0.84660554,21.327024,-0.38753086,0.46206394,21.03059,-0.23377764,0.42794782,20.920721,-0.3657607,0.41269803,20.871923,-0.24118622,0.05010795
21.127195,-0.31924304,0.82313097,21.1348,-0.40204245,0.8060366,21.119589,-0.23644365,0.8402254,21.414469,-0.40020958,0.49062678,21.033745,-0.2358105,0.42751354,21.013426,-0.36890468,0.41202986,20.872425,-0.2417368,0.050771832
21.16869,-0.31996885,0.815326,21.176346,-0.40272802,0.7980596,21.161036,-0.23720974,0.8325923,21.494686,-0.4115921,0.52186906,21.040186,-0.23729451,0.4287408,21.102818,-0.37525126,0.40735886,20.873842,-0.24186668,0.05417087
21.21313,-0.3217578,0.81062853,21.221188,-0.4046044,0.793975,21.205076,-0.23891118,0.8272821,21.565445,-0.42030874,0.5511971,21.052927,-0.2390867,0.43415165,21.186543,-0.3862578,0.39866507,20.876816,-0.24256358,0.06406232
21.26028,-0.32372418,0.81043434,21.269007,-0.40670425,0.7948142,21.251556,-0.24074416,0.82605433,21.627771,-0.42837358,0.5745457,21.072012,-0.24035302,0.44465643,21.26505,-0.40101826,0.38565508,20.88363,-0.24198633,0.080646686
21.308706,-0.3263356,0.81478536,21.31703,-0.40954712,0.8002125,21.300385,-0.24312404,0.8293582,21.68181,-0.4316908,0.5901,21.100027,-0.24185702,0.45847315,21.338062,-0.41967675,0.36719587,20.898746,-0.24158822,0.10143085
21.358877,-0.3333103,0.8248458,21.366446,-0.4171323,0.81378275,21.351309,-0.24948834,0.8359089,21.726366,-0.42910314,0.59465975,21.139694,-0.24379796,0.47137117,21.40349,-0.4360952,0.3422791,20.923561,-0.23936516,0.12314658
21.40803,-0.33927816,0.8368905,21.414251,-0.42351934,0.8284936,21.401808,-0.25503698,0.8452874,21.76267,-0.42884558,0.59126663,21.190722,-0.24714512,0.48048383,21.46324,-0.44383195,0.31178388,20.955976,-0.24144347,0.14454417
21.455244,-0.34277463,0.8472429,21.459883,-0.42720446,0.83976686,21.450605,-0.25834477,0.8547189,21.794163,-0.43005276,0.5829607,21.249514,-0.252031,0.48428285,21.523024,-0.44675663,0.2760457,20.988993,-0.24734962,0.16789728
21.502691,-0.3458909,0.8545617,21.505358,-0.4304549,0.84766114,21.500027,-0.2613269,0.8614622,21.82218,-0.42788643,0.5696002,21.310696,-0.25825256,0.48483807,21.582458,-0.45226067,0.23803931,21.023895,-0.25404528,0.19205526
21.550043,-0.34890997,0.85913,21.551493,-0.43356937,0.8530904,21.548592,-0.26425055,0.86516964,21.846136,-0.4264838,0.5517013,21.37448,-0.26622283,0.4812657,21.64235,-0.4551419,0.19724001,21.060827,-0.26080546,0.21747379
21.597633,-0.35097268,0.8598115,21.59793,-0.43567592,0.85423744,21.597338,-0.26626942,0.86538565,21.867067,-0.42615747,0.52993083,21.438023,-0.27573028,0.47521877,21.702885,-0.45590705,0.15556203,21.100653,-0.26784572,0.24260105
21.645138,-0.35305482,0.8576379,21.645283,-0.4378147,0.8529971,21.64499,-0.2682949,0.8622786,21.880678,-0.42698455,0.5034647,21.505445,-0.28611428,0.46489912,21.763542,-0.45283204,0.11154046,21.14586,-0.27673963,0.2684218
21.693565,-0.35557914,0.8513168,21.693693,-0.44043076,0.8488714,21.69344,-0.2707275,0.85376215,21.885748,-0.42963028,0.4737723,21.574993,-0.2980116,0.4501201,21.825727,-0.4447039,0.06860104,21.196083,-0.2874985,0.2942035
21.743587,-0.35995698,0.83810306,21.74276,-0.44483826,0.83863544,21.744415,-0.27507573,0.83757067,21.905321,-0.43213972,0.44990236,21.631027,-0.30823803,0.4329175,21.87713,-0.4397635,0.041074194,21.238998,-0.29476672,0.3140645
21.78705,-0.36721286,0.83849764,21.784166,-0.4517119,0.84607434,21.789932,-0.2827139,0.83092093,21.94104,-0.43322998,0.45524174,21.695324,-0.3130787,0.4212528,21.87742,-0.43938386,0.05038616,21.295334,-0.30071056,0.3326543
21.826975,-0.36771154,0.84050745,21.822386,-0.4519466,0.8499508,21.831566,-0.28347638,0.8310642,21.957373,-0.43591046,0.4509239,21.770704,-0.3202979,0.4155631,21.877232,-0.43910363,0.048978142,21.365866,-0.3068121,0.35297632
21.865154,-0.36906356,0.841735,21.858917,-0.45291108,0.8534166,21.871395,-0.285216,0.8300534,21.97512,-0.44114378,0.44837442,21.846115,-0.3243946,0.41109407,21.878258,-0.43880168,0.050121747,21.438272,-0.31160796,0.37244105
21.902504,-0.37095556,0.8396151,21.894653,-0.45440128,0.8530672,21.910357,-0.2875098,0.8261631,21.995602,-0.4447495,0.4439007,21.918333,-0.3274396,0.40658844,21.878923,-0.4397241,0.05102146,21.509106,-0.31292638,0.38880095
21.939613,-0.3741618,0.83741593,21.929762,-0.45698598,0.853192,21.949467,-0.29133767,0.8216399,22.008106,-0.44692716,0.4391123,21.994736,-0.32533532,0.40391284,21.878416,-0.44018197,0.050360225,21.58497,-0.31637082,0.40153772
21.9748,-0.37769562,0.8354853,21.964916,-0.45993912,0.8540352,21.984686,-0.29545215,0.8169354,22.017347,-0.44762197,0.43594414,22.074213,-0.3233782,0.40595376,21.878546,-0.43905288,0.05038792,21.664387,-0.318822,0.40990508
22.010704,-0.3801229,0.8337491,22.00042,-0.46200323,0.8536401,22.020987,-0.29824254,0.81385815,22.022661,-0.45067134,0.4328338,22.156635,-0.31537098,0.4151006,21.877586,-0.4393871,0.04966385,21.7468,-0.32059672,0.41411933
22.047287,-0.3816872,0.83266485,22.037205,-0.46363556,0.85237765,22.05737,-0.2997388,0.81295216,22.028017,-0.4514509,0.43110806,22.240788,-0.30441543,0.43343055,21.878017,-0.43878603,0.049882367,21.831656,-0.3197914,0.41427177
22.085415,-0.38414174,0.82925963,22.075872,-0.4661269,0.8490877,22.09496,-0.30215657,0.8094315,22.030428,-0.45281994,0.43020982,22.32535,-0.28900048,0.4566588,21.877697,-0.43918815,0.05010341,21.919004,-0.3174991,0.4112086
22.124535,-0.3866222,0.8230454,22.115932,-0.46871632,0.8428529,22.133135,-0.30452806,0.80323786,22.032194,-0.45381063,0.42997658,22.407064,-0.27181688,0.48450008,21.877052,-0.43975,0.050863564,22.007292,-0.31406435,0.40455317
22.16526,-0.38864663,0.81623805,22.15824,-0.47086996,0.8361332,22.172281,-0.3064233,0.7963429,22.03798,-0.4549449,0.43241915,22.481268,-0.25657415,0.513956,21.877958,-0.44043866,0.055355906,22.092983,-0.30846485,0.39339063
22.207857,-0.3897541,0.81289583,22.202417,-0.47211656,0.83271086,22.213295,-0.3073916,0.7930806,22.053226,-0.45594487,0.43877995,22.544868,-0.24549615,0.5402383,21.881653,-0.44091666,0.06685347,22.172703,-0.29917288,0.3771287
22.251774,-0.3901915,0.8143873,22.248371,-0.4727037,0.8340331,22.255177,-0.30767927,0.79474163,22.07823,-0.4568321,0.4486748,22.598557,-0.2382802,0.560273,21.889168,-0.4420498,0.08531481,22.246645,-0.2869115,0.355856
22.29653,-0.38941124,0.82043535,22.295736,-0.47211167,0.8395612,22.29732,-0.30671072,0.8013094,22.110748,-0.45653772,0.46109462,22.64421,-0.2356129,0.57259,21.9068,-0.4421213,0.10586181,22.315786,-0.27414584,0.3304199
22.340958,-0.38576275,0.8333099,22.343044,-0.46871704,0.8511994,22.338873,-0.3028084,0.8154204,22.162024,-0.45395383,0.47078612,22.677956,-0.24166885,0.5725506,21.935509,-0.442541,0.12938589,22.375298,-0.2647529,0.29712552
22.38629,-0.38132325,0.84643495,22.39044,-0.46461016,0.86230546,22.38214,-0.2980364,0.8305645,22.220327,-0.44867557,0.47693747,22.705515,-0.24895674,0.5646311,21.971008,-0.44413644,0.15164913,22.432339,-0.26033488,0.25928187
22.430113,-0.38027266,0.8565973,22.435722,-0.46352696,0.87218755,22.424505,-0.29701832,0.8410071,22.284924,-0.4406663,0.4792014,22.727688,-0.25280422,0.55148053,22.007486,-0.4417654,0.17750621,22.490738,-0.26032218,0.21712798
22.475725,-0.37781364,0.8628806,22.481216,-0.4612925,0.87726504,22.470234,-0.29433477,0.8484961,22.346289,-0.43238702,0.47894365,22.748867,-0.25880688,0.53416806,22.04411,-0.441328,0.20217647,22.551514,-0.25822067,0.17494023
22.52165,-0.375453,0.8652806,22.526983,-0.45907217,0.87888986,22.51632,-0.29183382,0.85167164,22.408236,-0.4261477,0.47575703,22.765884,-0.26480937,0.51301545,22.082777,-0.43879583,0.22694075,22.613651,-0.25573564,0.13257405
22.56781,-0.3735582,0.8638195,22.572973,-0.45737985,0.8761924,22.562649,-0.28973654,0.8514467,22.47351,-0.41925776,0.4683259,22.77499,-0.26826078,0.48792052,22.12509,-0.43250534,0.25287098,22.677328,-0.25876462,0.08996913
22.615686,-0.3702325,0.8571462,22.620323,-0.4544226,0.86696076,22.611048,-0.28604236,0.84733164,22.537064,-0.41217762,0.4558839,22.778765,-0.2708346,0.46088538,22.168344,-0.42590237,0.277417,22.743393,-0.26526156,0.05258271
22.664534,-0.3659293,0.84796554,22.66983,-0.45043895,0.8539549,22.659237,-0.2814197,0.8419763,22.592175,-0.4058489,0.44202963,22.802385,-0.27026767,0.44563743,22.208378,-0.4231269,0.29922035,22.76237,-0.26815996,0.037731
22.704945,-0.36198378,0.8493209,22.712254,-0.44655487,0.84898376,22.697636,-0.27741265,0.849658,22.651848,-0.3994965,0.43445083,22.841787,-0.26350227,0.45376927,22.259012,-0.42224446,0.31974712,22.763905,-0.268,0.051391914
22.745857,-0.36135632,0.8460658,22.754179,-0.44581878,0.8444401,22.737537,-0.27689382,0.8476916,22.717577,-0.39472663,0.42760584,22.864756,-0.26053822,0.44613367,22.317768,-0.42067322,0.3411648,22.763906,-0.26709142,0.04891816
22.785069,-0.35736707,0.84266174,22.795471,-0.4414114,0.83681935,22.774666,-0.2733228,0.8485042,22.78844,-0.39575425,0.4178123,22.882553,-0.2570479,0.4413231,22.383036,-0.41589838,0.36093938,22.763268,-0.26564378,0.049289204
22.822968,-0.35665068,0.8405955,22.834091,-0.44044077,0.8327694,22.811842,-0.27286056,0.8484216,22.863659,-0.3916749,0.41509905,22.898336,-0.25682318,0.43615666,22.456018,-0.41256514,0.37786484,22.7634,-0.26514775,0.049225256
22.859247,-0.35352394,0.83832496,22.870806,-0.43685004,0.82696915,22.847689,-0.27019784,0.8496809,22.944328,-0.39652014,0.4138482,22.909071,-0.2556465,0.432882,22.53515,-0.40552625,0.3917988,22.763372,-0.2653835,0.04990594
22.89516,-0.35296634,0.83555514,22.90579,-0.43616176,0.8224657,22.884531,-0.26977092,0.8486446,23.026686,-0.39806175,0.42042884,22.918947,-0.25759602,0.42868263,22.617235,-0.40098825,0.40210944,22.763374,-0.2653567,0.049564477
22.930601,-0.35173988,0.8320869,22.94009,-0.43470758,0.8168516,22.92111,-0.2687721,0.8473221,23.111828,-0.40449336,0.4330631,22.926352,-0.25859746,0.4259317,22.702751,-0.39731178,0.4085947,22.763268,-0.2655255,0.04996767
22.967146,-0.3509719,0.82724905,22.975044,-0.43382823,0.81056845,22.959248,-0.2681156,0.8439297,23.197468,-0.4128461,0.45309228,22.931908,-0.26120162,0.42332816,22.790104,-0.39567456,0.411228,22.7628,-0.26571897,0.04999704
23.005283,-0.35032198,0.8212218,23.012133,-0.43302494,0.803358,22.998436,-0.267619,0.83908576,23.282097,-0.42473346,0.47970375,22.935583,-0.26313496,0.4222761,22.87919,-0.39600304,0.41016716,22.76319,-0.26588604,0.050434414
23.045675,-0.3504638,0.8141681,23.051918,-0.43311432,0.7958452,23.039433,-0.26781335,0.832491,23.36197,-0.4370882,0.51027024,22.939888,-0.26521626,0.42287523,22.967571,-0.39966542,0.40518847,22.763783,-0.2665882,0.052769393
23.088709,-0.35205668,0.8087258,23.09511,-0.43481946,0.79097295,23.08231,-0.26929384,0.82647866,23.433851,-0.4477612,0.54039836,22.948906,-0.26643097,0.42660838,23.05219,-0.40767425,0.3964469,22.765345,-0.26723877,0.06014142
23.13434,-0.35391092,0.80698234,23.141315,-0.43686694,0.79038566,23.127365,-0.27095485,0.82357895,23.4978,-0.4575859,0.5663559,22.96312,-0.26763505,0.43536013,23.132416,-0.4210789,0.38427228,22.770155,-0.267726,0.07375498
23.181643,-0.3555598,0.8099782,23.18865,-0.4386885,0.794284,23.174635,-0.27243116,0.8256724,23.55338,-0.46383467,0.5844238,22.98693,-0.2696452,0.4482333,23.207174,-0.43816376,0.36653295,22.782167,-0.2696068,0.09317653
23.230501,-0.36071393,0.8174707,23.2365,-0.44436678,0.80435497,23.224504,-0.27706102,0.83058655,23.60108,-0.46356112,0.59360814,23.019487,-0.27165243,0.46229404,23.276525,-0.4567217,0.34338427,22.802626,-0.26798925,0.114514306
23.279364,-0.36810097,0.83057857,23.284594,-0.45232272,0.821352,23.274134,-0.28387916,0.83980536,23.63776,-0.4617603,0.5913832,23.067957,-0.2754003,0.47221938,23.33701,-0.46705243,0.31296873,22.83313,-0.2688493,0.13635114
23.325872,-0.37138584,0.84292954,23.329266,-0.4557754,0.8344036,23.322481,-0.2869963,0.8514556,23.667929,-0.46213645,0.5834714,23.126196,-0.28062314,0.4784514,23.395878,-0.47185388,0.27706182,22.868784,-0.27480105,0.15955026
23.372278,-0.37451106,0.8522877,23.374022,-0.4590155,0.84442955,23.370535,-0.29000658,0.86014605,23.69493,-0.46056265,0.5710864,23.18675,-0.28723237,0.4807825,23.455973,-0.47720525,0.2384959,22.904408,-0.28154004,0.18372443
23.419016,-0.3775998,0.85871863,23.419373,-0.46218222,0.8515434,23.41866,-0.2930174,0.86589384,23.717617,-0.4577497,0.5536648,23.249784,-0.29524451,0.4796592,23.515892,-0.48220086,0.19771183,22.94238,-0.2882283,0.20864598
23.465897,-0.37993252,0.861506,23.465515,-0.46455532,0.8548252,23.466278,-0.29530972,0.8681868,23.736904,-0.45680544,0.5323534,23.313147,-0.30448642,0.47554505,23.576704,-0.48441038,0.15609916,22.982695,-0.29535535,0.23324169
23.513165,-0.38163498,0.8607315,23.512753,-0.46629366,0.8545234,23.513575,-0.29697633,0.86693954,23.751034,-0.45804352,0.50688064,23.377998,-0.31473827,0.4681859,23.638214,-0.48269966,0.11361581,23.026665,-0.303485,0.25739968
23.561567,-0.38399526,0.85592157,23.561337,-0.46876374,0.8514449,23.5618,-0.29922673,0.8603983,23.756924,-0.46100846,0.4781009,23.445122,-0.32579717,0.45619357,23.70126,-0.47625068,0.07231453,23.074724,-0.31339684,0.28113633
23.612322,-0.38777104,0.8434675,23.611135,-0.4726184,0.8411607,23.613506,-0.3029237,0.8457742,23.772394,-0.46497637,0.45175362,23.498877,-0.33528653,0.44140604,23.766182,-0.47099504,0.04197503,23.11517,-0.31967542,0.29816097
23.657705,-0.3948708,0.8418392,23.654112,-0.47956583,0.8462706,23.661299,-0.31017575,0.8374077,23.80792,-0.467072,0.45398515,23.557804,-0.34285858,0.430073,23.77312,-0.46926802,0.045601137,23.165562,-0.32410216,0.3126508
23.698505,-0.39781103,0.8452542,23.693266,-0.4821146,0.85369503,23.703745,-0.31350738,0.8368133,23.828976,-0.47093105,0.45474818,23.631397,-0.34999686,0.42312825,23.774752,-0.46810353,0.048490766,23.232096,-0.32994965,0.33284745
23.737963,-0.39956573,0.8468071,23.730999,-0.4834804,0.8575599,23.744926,-0.31565106,0.83605444,23.849258,-0.47566596,0.45301765,23.7057,-0.35585028,0.41826707,23.775974,-0.4683081,0.049819708,23.301754,-0.33416846,0.35231036
23.777304,-0.4018731,0.8452784,23.768534,-0.4853576,0.8578967,23.786074,-0.31838864,0.8326602,23.869682,-0.4802184,0.4486978,23.778645,-0.35952199,0.41319183,23.776724,-0.4685788,0.04967826,23.37175,-0.33709127,0.36928588
23.81559,-0.4050889,0.84266275,23.804806,-0.48801526,0.85724753,23.826374,-0.3221625,0.82807803,23.887424,-0.48310882,0.44390637,23.853283,-0.35937592,0.40904093,23.776085,-0.4697732,0.049674433,23.44465,-0.34022316,0.38362908
23.852325,-0.40870303,0.84051204,23.840544,-0.49110994,0.8571286,23.864107,-0.32629612,0.82389545,23.90124,-0.4843255,0.44003037,23.931505,-0.35653597,0.40887266,23.77605,-0.46885112,0.050053477,23.52212,-0.34363148,0.393696
23.888697,-0.41323537,0.837685,23.876963,-0.494976,0.85734725,23.900429,-0.33149472,0.8180228,23.909943,-0.48589376,0.4371915,24.012707,-0.35159415,0.41220143,23.776035,-0.46851695,0.050202847,23.603035,-0.34727734,0.400213
23.926077,-0.41574934,0.8352648,23.914288,-0.49733022,0.8555467,23.937868,-0.33416846,0.8149829,23.916145,-0.4871734,0.43412736,24.096415,-0.34278947,0.4244833,23.775333,-0.46890417,0.049638666,23.687197,-0.34954703,0.4023697
23.964724,-0.41832054,0.83258796,23.95348,-0.5000191,0.8527057,23.975967,-0.33662197,0.8124703,23.921053,-0.48737526,0.43259895,24.181519,-0.3298437,0.44449756,23.775515,-0.4684756,0.04990468,23.774414,-0.3491488,0.4010571
24.004683,-0.4212691,0.8273702,23.99453,-0.5031097,0.8474904,24.014837,-0.33942848,0.8072501,23.923515,-0.48757276,0.43225992,24.2656,-0.3143414,0.469331,23.775583,-0.46905035,0.050466314,23.863663,-0.3478128,0.3963941
24.045609,-0.42386195,0.8206225,24.03697,-0.5058847,0.84070826,24.054249,-0.34183922,0.80053675,23.928234,-0.48780003,0.43382967,24.344059,-0.29971418,0.497326,23.776138,-0.46912327,0.05368261,23.951668,-0.34418726,0.38757536
24.088251,-0.42556113,0.8161754,24.081316,-0.50774735,0.8362529,24.095186,-0.34337482,0.7960979,23.941057,-0.48879206,0.4391771,24.41266,-0.28885943,0.52417976,23.780016,-0.4700678,0.06273456,24.034494,-0.33682185,0.37357056
24.132421,-0.42653129,0.8161185,24.127375,-0.5088893,0.8360554,24.137468,-0.34417328,0.7961817,23.963152,-0.48987597,0.44827887,24.471054,-0.28148085,0.5462006,23.786325,-0.47124413,0.078984596,24.111574,-0.3265476,0.35453272
24.177773,-0.42651787,0.82060426,24.175058,-0.5090843,0.84012926,24.180485,-0.34395146,0.8010793,23.992455,-0.48998305,0.4606672,24.52107,-0.27870715,0.5614006,23.801292,-0.47130418,0.09858669,24.183859,-0.31455636,0.33118993
24.223534,-0.42449924,0.8309018,24.223501,-0.50726104,0.84977746,24.223568,-0.34173748,0.8120262,24.035355,-0.4890934,0.47298586,24.560871,-0.28239918,0.5662513,23.826084,-0.47171107,0.12099528,24.248755,-0.30543077,0.30158973
24.270252,-0.41955924,0.8437572,24.27217,-0.5027522,0.8605222,24.268335,-0.33636636,0.8269923,24.088041,-0.48714784,0.48163614,24.593046,-0.2918526,0.5618832,23.858406,-0.47569022,0.14232793,24.30858,-0.29773542,0.26685983
24.31601,-0.41893777,0.85477066,24.31956,-0.5020284,0.871775,24.31246,-0.33584717,0.8377663,24.148434,-0.4823466,0.48702946,24.61933,-0.29576817,0.5515403,23.894087,-0.4748299,0.16571169,24.368681,-0.29797632,0.22725078
24.363338,-0.416896,0.8620744,24.366686,-0.50021136,0.8779847,24.35999,-0.3335806,0.846164,24.20556,-0.47677487,0.48915285,24.645025,-0.30070993,0.53733647,23.92755,-0.47575378,0.18798584,24.431993,-0.29712573,0.18719688
24.410517,-0.4147747,0.8662116,24.413403,-0.49820176,0.88161945,24.407633,-0.33134758,0.85080373,24.264994,-0.47284615,0.48787695,24.666313,-0.3079232,0.5187858,23.963173,-0.47499606,0.21058218,24.496544,-0.2939916,0.14598875
24.45808,-0.41371015,0.86667633,24.461063,-0.4972581,0.88139534,24.455097,-0.33016223,0.8519573,24.328114,-0.46751317,0.48247084,24.680387,-0.3117586,0.49613875,24.002052,-0.47102055,0.23414889,24.562115,-0.29692766,0.10398422
24.506346,-0.41237286,0.86266214,24.509516,-0.49618757,0.87573266,24.503176,-0.32855818,0.8495916,24.393404,-0.46030638,0.47208485,24.686356,-0.31384432,0.47021067,24.04361,-0.4651315,0.2585079,24.62988,-0.30562145,0.06433326
24.55676,-0.40897495,0.85353893,24.560307,-0.49317583,0.86371005,24.553219,-0.3247741,0.84336793,24.451525,-0.45404333,0.4583259,24.70027,-0.315888,0.44840217,24.082458,-0.46114004,0.28019243,24.679646,-0.31363943,0.039057627
24.600193,-0.40611407,0.85355586,24.606508,-0.49064603,0.8580584,24.59388,-0.32158208,0.8490534,24.509207,-0.44684848,0.45024073,24.739376,-0.31022927,0.45357504,24.12821,-0.46186563,0.29988232,24.688631,-0.31399912,0.04687573
24.640087,-0.40536106,0.8537314,24.648727,-0.48979682,0.8550568,24.631449,-0.32092524,0.852406,24.578003,-0.43756488,0.44278142,24.764086,-0.30729458,0.45250264,24.186628,-0.4632564,0.3237932,24.690323,-0.31314868,0.049366947
24.680096,-0.4023066,0.8517925,24.69016,-0.48655042,0.849054,24.670033,-0.31806278,0.8545311,24.649359,-0.43755513,0.43235794,24.78404,-0.30335996,0.44896168,24.249182,-0.4592408,0.3464389,24.689026,-0.312685,0.050365694
