right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z
0.26118833,-0.16299935,0.091582246,0.19509232,-0.31503275,0.100272775,0.44076344,1.8599299,-0.006060653,-0.3194683,-0.0894574,-0.008979836,0.70669264,-0.05644233
0.26368406,-0.09153699,0.09196483,0.22882135,-0.42636833,0.111034036,0.3968329,1.9504832,-0.0066489014,-0.34445378,-0.07614978,-0.0015320083,0.690918,-0.08470287
0.26070413,-0.0096584335,0.09195761,0.2605782,-0.5424625,0.11761985,0.34144714,2.0237424,-0.011826243,-0.36316755,-0.07272673,0.0059700515,0.65265995,-0.10145356
0.2597427,0.08326438,0.09679048,0.29590005,-0.66420335,0.12355684,0.26950267,2.0829115,-0.011594303,-0.37430152,-0.07592892,0.0080287345,0.60094315,-0.11525368
0.26065108,0.17758282,0.10679103,0.32656908,-0.7956451,0.12306078,0.18676943,2.1249328,0.0003255285,-0.38193122,-0.08850861,0.0038437292,0.5413578,-0.11651944
0.2620441,0.26048976,0.11190634,0.3488386,-0.91940093,0.11105928,0.11381094,2.1366122,0.0014530985,-0.35647517,-0.100783445,-0.0023136162,0.4875719,-0.11224343
0.26146638,0.3187387,0.10465286,0.36500153,-1.0138397,0.08888867,0.07963384,2.1078799,0.0022223934,-0.2905183,-0.10342788,-0.0066544865,0.45385885,-0.08828274
0.25999817,0.35131913,0.0826838,0.37185988,-1.076513,0.05855236,0.06963221,2.0402548,0.017322332,-0.18162136,-0.116023965,-0.0035529481,0.42842352,-0.043311983
0.25950307,0.3628724,0.06775832,0.35881108,-1.1077446,0.020594014,0.07376095,1.9402435,0.029451473,-0.018212313,-0.14422885,0.00038967092,0.36769277,-0.01604472
0.2507199,0.3170047,0.06789315,0.3137383,-1.0828795,-0.022297096,0.16217278,1.7891707,0.062611036,0.20817927,-0.1615097,-0.00088296423,0.2703428,-0.035071746
0.2626358,0.26593468,0.09728324,0.27890015,-1.0222479,-0.045246743,0.27925518,1.6169862,0.068957925,0.46336967,-0.14712158,-0.006346962,0.17730203,-0.06840022
0.2677041,0.22721027,0.12506588,0.2519746,-0.9467734,-0.04193927,0.40204737,1.4359102,0.049388386,0.53973126,-0.12434879,-0.004432411,0.11409496,-0.08734823
0.26449707,0.20217894,0.13340311,0.22893961,-0.85822386,-0.05649437,0.5179964,1.2450023,0.051051114,0.58457947,-0.112321906,-0.010074051,0.09304194,-0.05224413
0.26223272,0.17700854,0.12175447,0.20981486,-0.75648886,-0.06919722,0.6449418,1.0343888,0.054161385,0.63169515,-0.10379497,-0.023362508,0.048115905,-0.0033476434
0.2619502,0.14592756,0.102304585,0.1848299,-0.64240336,-0.053151414,0.78748024,0.791122,0.059337135,0.6716062,-0.097102724,-0.035434954,-0.011998881,0.03675203
0.24656422,0.11996077,0.0818345,0.14135864,-0.5177823,-0.017121086,0.9283421,0.5183747,0.06769939,0.6965673,-0.09017798,-0.034217037,-0.08295297,0.057234205
0.21366687,0.12495174,0.058748454,0.08696235,-0.4299928,-0.006967153,1.0308931,0.37701792,0.076917686,0.70582193,-0.08076119,-0.008248704,-0.060906637,0.021295642
0.13834429,0.09888707,0.025596691,-0.0034330126,-0.4240093,-0.0018464482,1.1385502,0.46728456,0.08418302,0.71855134,-0.10740671,-0.014950257,-0.10640975,-0.018745242
0.14242192,0.045897357,0.011217363,-0.0079596145,-0.37965333,0.007920527,1.264476,0.48838535,0.075551614,0.7015605,-0.11208602,-0.008271497,-0.16771133,-0.062435508
0.060898665,-0.02673528,-0.05339465,-0.06844788,-0.32792464,-0.009518201,1.411679,0.48122486,0.08615636,0.668108,-0.14901935,0.0012184958,-0.21171978,-0.07495762
0.050681725,-0.09757872,-0.063279085,-0.076715484,-0.26673746,-0.009329857,1.5402582,0.47908396,0.076148205,0.69835436,-0.1527354,-0.012597738,-0.25504655,-0.08714149
-0.024157912,-0.18876782,-0.10214849,-0.11952517,-0.2070243,-0.010292866,1.6784827,0.46138254,0.0785688,0.69059926,-0.16549644,-0.0016249021,-0.29251304,-0.093835555
-0.04766956,-0.29375955,-0.10414122,-0.12983333,-0.14616634,-0.01571437,1.7999293,0.43557528,0.071355626,0.7063945,-0.17110345,-0.015579787,-0.3254752,-0.08659474
-0.0939623,-0.41951597,-0.10665649,-0.1545944,-0.08678195,-0.014774086,1.91437,0.3998886,0.071290135,0.71315724,-0.15382433,-0.015922377,-0.34998018,-0.08516468
-0.12613796,-0.5503017,-0.09510463,-0.17276298,-0.02338628,-0.025635248,2.0099106,0.35857406,0.071739666,0.7276222,-0.14332493,-0.015580672,-0.37669834,-0.06404356
-0.15788044,-0.689562,-0.08784634,-0.18661697,0.03963377,-0.0372264,2.0849888,0.31008804,0.071263835,0.7373493,-0.12395317,-0.015142096,-0.39887094,-0.05099525
-0.18154359,-0.8295995,-0.08396011,-0.19568855,0.113576055,-0.056373462,2.1384466,0.24397026,0.069085054,0.735205,-0.10295952,-0.007255594,-0.41421118,-0.02609026
-0.19457655,-0.9604563,-0.08025888,-0.19378053,0.19029278,-0.06939502,2.1646233,0.17424344,0.06431589,0.72493637,-0.085941926,0.0027198205,-0.41142684,-0.007374928
-0.20680009,-1.0630568,-0.07213989,-0.17922695,0.2677027,-0.064776324,2.1592093,0.11005783,0.05706369,0.67543155,-0.07687783,0.02101637,-0.37796608,-0.012044741
-0.22190796,-1.1301771,-0.066581346,-0.15210028,0.34497148,-0.053025715,2.122273,0.051222235,0.050270487,0.58880484,-0.100436926,0.02293544,-0.2897725,-0.032436166
-0.23613665,-1.1560987,-0.040759943,-0.13398896,0.40742585,-0.04496242,2.0509207,0.013594601,0.042556886,0.511664,-0.14308688,0.01316078,-0.14058556,-0.032328356
-0.20712845,-1.1340369,-0.0041364054,-0.10166404,0.44701898,-0.06021415,1.9381993,0.0029261715,0.034507528,0.44405866,-0.16162254,-0.006017159,0.05074959,-0.00465927
-0.15789852,-1.08435,0.013375137,-0.071333274,0.4494266,-0.07007961,1.7909708,0.03526114,0.028836807,0.36897522,-0.11616491,-0.028729014,0.30018237,0.03970508
-0.13757476,-1.0338749,0.036813248,-0.080841385,0.4168972,-0.0755347,1.6269692,0.11734709,0.029418143,0.32701555,-0.09363144,-0.042622805,0.45160112,0.076477185
-0.119966015,-0.96681714,0.07064659,-0.09352253,0.37777945,-0.07729488,1.4471238,0.22569612,0.02547455,0.27905333,-0.07244958,-0.05121288,0.5397394,0.10768871
-0.10557125,-0.8863303,0.100979485,-0.107851274,0.3370672,-0.084492266,1.2519217,0.34717727,0.021352625,0.22738661,-0.07051147,-0.055538498,0.58539784,0.1151168
-0.09761176,-0.79454917,0.118293,-0.123067595,0.29861566,-0.09253161,1.0422591,0.47078595,0.023683207,0.1417008,-0.10360869,-0.052508593,0.633863,0.10039982
-0.085783124,-0.68508834,0.11392177,-0.13337386,0.25504655,-0.101535454,0.80002517,0.60878694,0.03375294,0.03565884,-0.17232673,-0.041435443,0.7009923,0.05494213
-0.056798317,-0.58202505,0.095961764,-0.12880835,0.22209601,-0.09989006,0.5469141,0.72396946,0.049293064,-0.07856618,-0.23781417,-0.03024234,0.7859828,-0.00019699626
-0.010774709,-0.5596539,0.11018185,-0.0957242,0.20141,-0.07384918,0.49992082,0.7904067,0.020943029,-0.076156184,-0.22369045,-0.022627397,0.92163634,-0.01878898
0.08169799,-0.5039576,0.114988536,-0.007841344,0.17715773,-0.019168118,0.549585,0.92601967,0.027180977,-0.17945409,-0.23081873,-0.0049808216,0.960315,-0.068509944
0.100602284,-0.44405016,0.11925574,-0.018809278,0.10722392,-0.020637413,0.5506936,1.0863299,0.011067115,-0.22728917,-0.19459324,-0.01762931,0.9604163,-0.06390087
0.1390901,-0.3583277,0.09960181,0.023914138,0.048884995,0.028841179,0.5287761,1.2449104,0.008895699,-0.26774386,-0.14515063,-0.020465475,0.9001036,-0.027470265
0.16950735,-0.2830345,0.09504153,0.055300847,-0.020309357,0.049282216,0.5082335,1.3966881,0.004133416,-0.3057171,-0.11961661,-0.024768366,0.83110386,-0.02403895
0.20200586,-0.1986669,0.10328208,0.10399419,-0.098183595,0.079340816,0.46682194,1.5410228,0.0045949114,-0.32920575,-0.107870184,-0.016166732,0.7878729,-0.03138329
0.23762622,-0.11349352,0.10152277,0.16080715,-0.19881958,0.088725284,0.4074272,1.681824,-0.00022575853,-0.3433031,-0.10140672,-0.01205368,0.75148696,-0.053510405
0.2632822,-0.018470174,0.09614345,0.21437834,-0.31072444,0.09706417,0.32913378,1.8090148,0.0058078915,-0.35440138,-0.08773732,-0.0012479406,0.7189613,-0.08123304
0.2614035,0.07852997,0.096482694,0.24598362,-0.43399966,0.107204966,0.23891656,1.9104282,0.007861757,-0.35103187,-0.08500336,-0.0011971068,0.67467827,-0.095358364
0.25911796,0.1840335,0.10495598,0.2853219,-0.5697853,0.11164027,0.12791021,1.9986594,0.0074535664,-0.34355366,-0.09361345,0.003710879,0.59763676,-0.110473506
0.26185074,0.2678397,0.12358129,0.32472664,-0.71347165,0.10030402,0.030885275,2.0639725,0.0071395678,-0.31620288,-0.10731369,0.0034427708,0.51241887,-0.11566105
0.26371968,0.323932,0.135373,0.35707885,-0.83791554,0.09051691,-0.011298778,2.0898526,0.008278223,-0.28737465,-0.113110445,-0.0019772686,0.44881597,-0.11024805
0.26007274,0.3660317,0.11643053,0.37021422,-0.92936146,0.07336904,-0.0063067945,2.0736625,0.011322498,-0.21674053,-0.11763987,-0.0062006656,0.41597962,-0.078587286
0.25813332,0.39020345,0.08192594,0.37765837,-1.0037097,0.045033928,-0.0053948406,2.0224137,0.03556259,-0.09661513,-0.12337941,-0.0036238136,0.3896494,-0.031798586
0.25654918,0.39651817,0.05063722,0.36402884,-1.0483036,0.008196839,0.0035649706,1.9382796,0.04660316,0.07399783,-0.14279625,-0.000581567,0.3264665,-0.010049616
0.2104689,0.34949142,0.054895006,0.29507622,-1.0294994,-0.022534484,0.0789143,1.7984185,0.07472268,0.2793451,-0.15798067,-0.0014450445,0.22106066,-0.033040583
0.22520447,0.29885527,0.08957027,0.2651399,-0.974787,-0.04731311,0.18791857,1.642018,0.07743299,0.5371949,-0.14995286,-0.010652276,0.12132091,-0.06472955
0.2550457,0.27195612,0.12328384,0.25391808,-0.9138808,-0.041944087,0.2907161,1.4874947,0.04049883,0.5650987,-0.1262359,-0.009669297,0.054369517,-0.08790617
0.2628644,0.25616577,0.122794956,0.23320054,-0.83743167,-0.062310595,0.38915724,1.320441,0.039557382,0.60588986,-0.122027025,-0.0086429035,0.031716444,-0.071853556
0.26330164,0.2369152,0.1233154,0.22188075,-0.7513682,-0.06401416,0.49466047,1.1419578,0.04834208,0.65409875,-0.11006335,-0.021137651,-0.011300916,-0.02725022
0.2610274,0.20496318,0.10099249,0.20257777,-0.65464556,-0.067763604,0.62588245,0.93368524,0.05254664,0.6810601,-0.10559071,-0.030804586,-0.05232902,0.009803897
0.24777834,0.16761775,0.08070755,0.16679142,-0.5408126,-0.03949737,0.77427894,0.68880624,0.058499087,0.7035911,-0.10149676,-0.035142053,-0.117019676,0.03821288
0.21640024,0.14047813,0.060465515,0.11090413,-0.43048042,-0.014126008,0.90482306,0.4347039,0.066319846,0.7147776,-0.09665115,-0.020757023,-0.18028244,0.030456278
0.17044424,0.1429149,0.04052788,0.047573768,-0.39423138,-0.021340868,0.9992933,0.49105504,0.07531756,0.70314693,-0.08267157,0.008094559,-0.19749513,-0.014051231
0.11360165,0.078919105,0.029660081,-0.016296998,-0.37047467,-0.02090841,1.1439596,0.53871584,0.07164283,0.69505,-0.12251706,-0.009800445,-0.22199085,-0.022744697
0.07215382,0.007073854,-0.0018922611,-0.046681277,-0.30972153,0.0021101972,1.295286,0.5365776,0.07583462,0.68789744,-0.13584365,0.0106011955,-0.28418097,-0.05321177
0.034396287,-0.07846311,-0.03951772,-0.06987912,-0.254514,0.0044270824,1.4438035,0.5288722,0.07775067,0.65081996,-0.15998428,0.004989324,-0.32622036,-0.07873308
-0.0068647303,-0.1784436,-0.07755938,-0.093889475,-0.19057238,-0.0008003004,1.5888108,0.50235695,0.07818978,0.63889956,-0.18152538,0.004346676,-0.35909042,-0.09171621
-0.04694954,-0.29559025,-0.10572896,-0.11471003,-0.11742727,-0.007890975,1.7266586,0.45545623,0.072337076,0.63531643,-0.18579769,-0.00039744857,-0.38212347,-0.095002085
-0.08708895,-0.4368528,-0.12036061,-0.13607875,-0.042595036,-0.012147834,1.853425,0.39038765,0.06755864,0.639741,-0.17181103,-0.004337003,-0.39381555,-0.090833075
-0.1257019,-0.5911446,-0.11832405,-0.15810578,0.03804309,-0.020631453,1.9613444,0.31067717,0.0663906,0.6544382,-0.15105009,-0.008872867,-0.39890885,-0.074169725
-0.16587564,-0.75011784,-0.111714154,-0.1740322,0.1250026,-0.030828742,2.0468497,0.21987627,0.06574911,0.6608739,-0.126754,-0.0025238835,-0.4050192,-0.041738916
-0.19681807,-0.89473677,-0.104684755,-0.17292897,0.21098672,-0.032009553,2.0989404,0.13517733,0.06300721,0.64827734,-0.10089047,0.010118242,-0.39720502,-0.011813405
-0.21473256,-1.0066447,-0.093719006,-0.15358941,0.2867748,-0.021200925,2.1093223,0.07700671,0.053522088,0.59304225,-0.08654938,0.022743542,-0.3633456,-0.016369114
-0.23579329,-1.0749142,-0.08227171,-0.12791595,0.35421023,-0.011337582,2.0803227,0.042109065,0.045884207,0.51691496,-0.10800378,0.01902896,-0.272509,-0.042036075
-0.24595587,-1.1078457,-0.048746284,-0.10816645,0.39990982,-0.008287764,2.0130792,0.028819649,0.038052063,0.44970402,-0.1482321,0.0063952496,-0.12575509,-0.03979592
-0.20501862,-1.0923047,-0.012659084,-0.06938482,0.42610744,-0.03193936,1.9023757,0.03693828,0.02854258,0.39557564,-0.15628833,-0.014305909,0.06773915,-0.006156255
-0.15831736,-1.0579857,0.005227073,-0.04492725,0.41324756,-0.04749279,1.7627822,0.089812234,0.025827158,0.3266302,-0.10101529,-0.03425454,0.33122614,0.047655467
-0.13678889,-1.0177581,0.023037111,-0.055605847,0.37331593,-0.064213805,1.6072167,0.19206613,0.027222466,0.30612308,-0.08432968,-0.04528325,0.44969538,0.08014945
-0.11858482,-0.95775384,0.06360987,-0.070593804,0.33491537,-0.06867347,1.4397706,0.31150472,0.021959042,0.25779602,-0.061750103,-0.0531714,0.53821653,0.11399687
-0.10240867,-0.8835568,0.09424898,-0.08507905,0.2935396,-0.08061054,1.2566426,0.44630206,0.02205967,0.21774091,-0.061356604,-0.057418793,0.57177377,0.12081017
-0.09276488,-0.80180913,0.11606776,-0.10516001,0.25535682,-0.09278849,1.0633253,0.5786084,0.024338597,0.14129642,-0.09658578,-0.054211274,0.6108014,0.106412195
-0.07994108,-0.7000946,0.11679375,-0.11636738,0.20751524,-0.09794537,0.83475035,0.73098516,0.031704735,0.051913917,-0.1660162,-0.043446995,0.6675858,0.06231103
-0.051367156,-0.58932287,0.10172052,-0.116916806,0.1636845,-0.097858,0.5778984,0.8794577,0.046322677,-0.039654233,-0.23537877,-0.03439375,0.73684984,0.008381836
-0.011644244,-0.5403771,0.10962869,-0.09841385,0.14158179,-0.082979284,0.43804905,0.97398615,0.018516162,-0.051999617,-0.23350756,-0.03019378,0.8444044,-0.006019959
0.09891991,-0.5093634,0.12566121,-0.006448132,0.111360066,-0.038801476,0.5023544,1.1022128,0.036462393,-0.1127164,-0.2536786,-0.012362071,0.9472586,-0.03621276
0.122364,-0.43041295,0.11367876,-0.0019879574,0.047790628,-0.013625385,0.48749262,1.2551979,0.0059309923,-0.155289,-0.16563313,-0.028111333,0.96086836,-0.019334475
0.15466955,-0.36144155,0.08489634,0.024303373,-0.011440996,0.017969819,0.4930616,1.399297,-0.00022959817,-0.20651817,-0.116645105,-0.040443055,0.8879103,0.011045216
0.17974985,-0.30578697,0.09212177,0.053125173,-0.07308994,0.048178773,0.50678796,1.5306586,0.0038218664,-0.25096112,-0.09621412,-0.038871877,0.8111342,0.01024823
0.20521845,-0.24754958,0.11177065,0.091989286,-0.15184683,0.084084675,0.49866256,1.6553955,0.011649756,-0.29450828,-0.089902334,-0.030761883,0.76837087,-0.009623809
0.23865636,-0.18708144,0.118144564,0.14690508,-0.2524571,0.09582941,0.4690111,1.7762027,0.004010711,-0.32764748,-0.08880467,-0.02171836,0.7407283,-0.036267202
0.26359853,-0.11438317,0.113708764,0.20155364,-0.36080608,0.10364104,0.42026865,1.8824732,-0.0074183135,-0.34984317,-0.07331852,-0.0075297696,0.7235395,-0.07274272
0.26181662,-0.034555733,0.11541773,0.23196764,-0.47481635,0.110721424,0.36338395,1.9632466,-0.008361775,-0.36787102,-0.06464792,-0.00033343738,0.6985966,-0.093812555
0.25908542,0.06050555,0.1153874,0.26719105,-0.59450436,0.11406241,0.28684098,2.0292828,-0.011065892,-0.37598947,-0.061789047,0.0038009188,0.6437743,-0.11049645
0.2586827,0.15807672,0.12539849,0.3043493,-0.7239045,0.11598958,0.19770326,2.0801828,-0.004808145,-0.37883338,-0.07413678,0.0025677134,0.5748724,-0.11976068
0.2608533,0.24165717,0.13546985,0.33335024,-0.8546784,0.10831644,0.12129398,2.105324,-0.002086478,-0.36304343,-0.086622275,-0.0018080613,0.5066526,-0.11623841
0.26085576,0.30741015,0.12970674,0.35273305,-0.95655555,0.0915072,0.080542356,2.089835,0.0006916187,-0.31453317,-0.09364272,-0.008048026,0.4590773,-0.102541715
0.26033837,0.34357226,0.112256564,0.36417764,-1.0297801,0.06396438,0.07754913,2.0334046,0.0044193086,-0.21755657,-0.097509824,-0.009174498,0.43481743,-0.062284037
0.2591987,0.35773566,0.08787554,0.358755,-1.0747507,0.02985834,0.082265176,1.9422139,0.023665365,-0.07040941,-0.11331428,-0.0046812673,0.39054927,-0.021725666
0.25908288,0.3198846,0.07261374,0.3242311,-1.0708408,-0.012195842,0.15374339,1.8021511,0.03832385,0.1262776,-0.14519551,-0.0038000718,0.30320248,-0.025140304
0.24093077,0.27213594,0.09964767,0.26255757,-1.0151323,-0.04025968,0.2555643,1.6300802,0.06678227,0.41716164,-0.14537264,-0.0077034435,0.19147143,-0.056412686
0.2664345,0.1972855,0.10723474,0.24765554,-0.9506322,-0.05302146,0.41775775,1.4401066,0.05638598,0.53234816,-0.12657687,-0.0079412,0.13196068,-0.08543933
0.26717818,0.16318111,0.13057868,0.21603483,-0.85171807,-0.052222855,0.558697,1.2396532,0.04934868,0.57740164,-0.107902564,-0.009511172,0.09765271,-0.050896574
0.26233432,0.13263185,0.11435811,0.19642213,-0.75141954,-0.067017555,0.69446236,1.0287118,0.052400913,0.60161155,-0.10096252,-0.022852061,0.05797953,-0.008247679
0.24928522,0.09646689,0.08934061,0.16968791,-0.6354657,-0.057764787,0.84547096,0.78425175,0.057266064,0.63844544,-0.09840623,-0.031930458,-0.004649696,0.029283099
0.221512,0.061224345,0.068672866,0.12562339,-0.5110345,-0.028805077,0.99618626,0.5093183,0.065980785,0.6707154,-0.092357494,-0.03203965,-0.07296801,0.050719395
0.1841659,0.053855967,0.04895216,0.072804056,-0.43028933,-0.02511347,1.1136595,0.4019668,0.07275474,0.68389547,-0.07565884,-0.007055537,-0.01936591,0.025568184
0.1126007,0.009432522,0.011259349,-0.009120413,-0.44009072,-0.026058326,1.2324868,0.5118681,0.077214025,0.666049,-0.10138756,-0.017644338,-0.14913045,-0.005724826
0.10148785,-0.0453102,-0.007948706,-0.021018751,-0.39479104,-0.011348433,1.3604658,0.5340463,0.07404748,0.67343366,-0.11619695,-0.0009201952,-0.20848323,-0.068195105
0.045078147,-0.108407274,-0.04933801,-0.06689881,-0.34811962,-0.024592642,1.4942241,0.54459697,0.08448054,0.6496557,-0.14995204,0.005555083,-0.26401863,-0.093688086
0.013601733,-0.18446998,-0.07299179,-0.09191056,-0.29241753,-0.03316125,1.6219019,0.53829205,0.075510316,0.6494837,-0.16333245,-0.006249244,-0.30644417,-0.098049745
-0.041148316,-0.27168673,-0.09928336,-0.1257792,-0.22720532,-0.036054064,1.7468002,0.5172297,0.07350077,0.6610171,-0.17565091,-0.0023693223,-0.3408769,-0.10519304
-0.075618386,-0.37711555,-0.10066564,-0.1470669,-0.16317964,-0.041704543,1.8607064,0.48563585,0.06808643,0.68227553,-0.17638092,-0.003524613,-0.37162977,-0.096517205
-0.113674454,-0.4973187,-0.09894201,-0.16758211,-0.09952774,-0.040082045,1.9612354,0.44629124,0.06889186,0.70372605,-0.16135696,-0.004572945,-0.39652494,-0.09248021
-0.14101331,-0.6263712,-0.08983393,-0.18129721,-0.03268542,-0.049220946,2.043746,0.39708006,0.0711768,0.7184422,-0.14660397,-0.0061271675,-0.4193851,-0.07740311
-0.16581114,-0.7623475,-0.08787837,-0.1914261,0.04078688,-0.060394164,2.10653,0.33252925,0.07121133,0.72687614,-0.12691267,-0.005434404,-0.43350178,-0.059916776
-0.18350603,-0.8996681,-0.08848415,-0.19754605,0.121384524,-0.07742584,2.1482692,0.25513893,0.06864727,0.7269015,-0.10574194,0.0062933043,-0.439519,-0.030833824
-0.19561234,-1.0199257,-0.08901157,-0.18790326,0.20318522,-0.07830868,2.1621513,0.1821407,0.061863303,0.7038115,-0.08823221,0.016774742,-0.42493734,-0.018573334
-0.20782644,-1.1100025,-0.08244947,-0.16561864,0.2798098,-0.066000514,2.1438012,0.12116918,0.05542707,0.6341897,-0.088526316,0.032336876,-0.37263584,-0.0324396
-0.22508085,-1.154668,-0.06937872,-0.14048807,0.35235384,-0.05344167,2.0917552,0.07810128,0.047646504,0.5552995,-0.12483664,0.026333148,-0.25763524,-0.049687985
-0.2248514,-1.1637754,-0.03483889,-0.118198074,0.4013903,-0.05593679,2.0042741,0.05478639,0.039674584,0.4827601,-0.16282871,0.0089828735,-0.0887818,-0.044126686
-0.17794722,-1.1176186,-0.0073245815,-0.08000945,0.41923186,-0.077982284,1.8703579,0.07753111,0.032930758,0.41393128,-0.1562752,-0.0120888455,0.12033232,-0.007983564
-0.13785905,-1.0596485,0.020121837,-0.06679007,0.39672324,-0.0725726,1.7111242,0.15132724,0.030483294,0.34270626,-0.108984046,-0.034453455,0.38298342,0.05169895
-0.11423851,-0.9961434,0.037347604,-0.07341108,0.3439186,-0.07714565,1.5322272,0.28034574,0.030354107,0.3273152,-0.09016369,-0.04291596,0.45780623,0.075230934
-0.09921157,-0.9174346,0.08594283,-0.089663565,0.2990639,-0.07503313,1.3456775,0.41181943,0.020193027,0.26168916,-0.07159236,-0.049246028,0.52559656,0.09973954
-0.08722439,-0.8320273,0.11393657,-0.10055611,0.2465735,-0.08464754,1.1422306,0.553629,0.020736279,0.19996527,-0.07596757,-0.052815694,0.55717206,0.10070936
-0.081480145,-0.73435146,0.12701844,-0.117546454,0.19952124,-0.098031685,0.9224043,0.69329184,0.02611218,0.10748135,-0.12100244,-0.049074903,0.59838444,0.07767239
-0.058719203,-0.60820544,0.11768783,-0.1149377,0.15182933,-0.099340744,0.65565896,0.8490601,0.03823394,0.0032703052,-0.19597791,-0.03683706,0.65982187,0.02504024
-0.026887517,-0.51969767,0.10443339,-0.10553447,0.12626626,-0.094093464,0.42413086,0.9553178,0.05075286,-0.10665784,-0.23913816,-0.031035392,0.73965603,-0.013961104
0.05469399,-0.5046388,0.11381173,-0.047803655,0.1129958,-0.05255966,0.47895658,1.0407623,0.03153952,-0.10187296,-0.23875454,-0.027547859,0.88698894,-0.022565836
0.12583403,-0.44195488,0.097934686,0.02006693,0.066449165,-0.0069415728,0.4894806,1.1808234,0.011525086,-0.15419322,-0.21710701,-0.01999675,0.91414255,-0.033769213
0.14532596,-0.383951,0.08397657,0.02678316,0.005012147,0.0064576142,0.50076884,1.3185903,-0.0049091936,-0.20423529,-0.15450613,-0.019498097,0.8814829,-0.020623362
0.17382352,-0.30405942,0.06788916,0.058943715,-0.044130135,0.04749119,0.49152097,1.4483953,-0.00410624,-0.24575193,-0.106773846,-0.036212403,0.83465886,0.009722487
0.20283884,-0.23448682,0.07696348,0.10377633,-0.11107238,0.0754605,0.48141867,1.579866,0.00050784956,-0.28898376,-0.09454826,-0.028101591,0.7525131,-0.0012309967
0.22654462,-0.16976026,0.08413236,0.15075433,-0.20201989,0.10129926,0.45527366,1.7026094,-0.0018607974,-0.31860936,-0.08914126,-0.018103635,0.71985036,-0.025176737
0.26140088,-0.09962736,0.08708562,0.21346971,-0.312118,0.10835398,0.40764853,1.8215928,-0.0048629907,-0.33903378,-0.08605021,-0.0057442426,0.6904508,-0.058831315
0.26421013,-0.01856362,0.08755327,0.2497268,-0.42638177,0.12063411,0.34859896,1.9155161,0.0058271326,-0.35856172,-0.07620791,-0.0007437416,0.6694502,-0.08549366
0.26036087,0.07213947,0.090478346,0.28195554,-0.5478484,0.12725234,0.27598926,1.9916745,-0.002358993,-0.36840373,-0.07946333,0.0030152255,0.6211374,-0.103892356
0.2601697,0.16753176,0.10143353,0.31597677,-0.6784691,0.12527652,0.18766065,2.0534425,0.0036752375,-0.37114194,-0.09383694,0.00492092,0.5532505,-0.11772078
0.26193687,0.25017616,0.11184713,0.34189034,-0.8135674,0.11444591,0.106684126,2.0899644,0.006945735,-0.35495475,-0.108981565,0.001657394,0.4904125,-0.11521983
0.2623679,0.31570885,0.11102063,0.36043996,-0.9252685,0.093373336,0.051719267,2.0872726,0.009437313,-0.3046914,-0.11331515,-0.003566585,0.44905406,-0.104387835
0.26133364,0.35762906,0.1007294,0.37066284,-1.009054,0.06736771,0.031294186,2.0448687,0.0122116795,-0.21212506,-0.117083274,-0.005122338,0.4232231,-0.07160845
0.25958028,0.3801829,0.08022646,0.36631203,-1.0643437,0.034261238,0.01889485,1.9674736,0.03393953,-0.07142464,-0.13310657,-0.0012860701,0.38637802,-0.03326743
0.25955015,0.36179358,0.06531034,0.33896866,-1.0746487,-0.005691559,0.056271393,1.8466548,0.051346637,0.114444375,-0.1655229,-0.00049448066,0.30922297,-0.030840464
0.2388686,0.32966805,0.091487065,0.28271812,-1.0279205,-0.044275336,0.124736264,1.6910478,0.06854139,0.38095582,-0.17337695,-0.005850044,0.1921252,-0.06089793
0.2680867,0.28361407,0.11468441,0.27239776,-0.9687557,-0.057071086,0.23439556,1.5225936,0.061470974,0.56302714,-0.15134196,-0.008315261,0.10715889,-0.09510175
0.2678066,0.26798373,0.14562547,0.24791497,-0.8821295,-0.054423634,0.3332839,1.3435488,0.04370939,0.595126,-0.12607394,-0.0066655674,0.0703361,-0.07534063
0.26136684,0.24680282,0.13137676,0.23624799,-0.7891569,-0.07305933,0.44486225,1.1493917,0.04694811,0.63327456,-0.11495693,-0.018388428,0.05078412,-0.031048965
0.2611905,0.22058374,0.11155796,0.2189966,-0.6825348,-0.074932285,0.57451004,0.9287492,0.054237776,0.6913651,-0.10405192,-0.029076789,-0.0043325117,0.010775116
0.25430763,0.1840924,0.09256895,0.1862134,-0.56536794,-0.046786893,0.72284687,0.67062527,0.060187466,0.7166092,-0.09715283,-0.035617527,-0.071082145,0.0433194
0.23009235,0.16237213,0.07378201,0.13584316,-0.44882977,-0.01732366,0.8505018,0.40327454,0.06679294,0.72732735,-0.0871399,-0.02273448,-0.14473361,0.042781346
0.18406716,0.17064138,0.04751074,0.068118535,-0.41369465,-0.021764362,0.93906105,0.45796496,0.07469318,0.72004384,-0.07585224,0.005209966,-0.13641322,0.0053710314
0.12915666,0.12290321,0.027184356,0.005190318,-0.39709496,-0.008879019,1.069447,0.52637523,0.075799555,0.71457684,-0.10738523,-0.009313009,-0.1879289,-0.026732845
0.10068106,0.058909044,0.0030985158,-0.017562428,-0.34634823,0.0053600655,1.2151513,0.53795147,0.075484075,0.68935156,-0.123382226,0.00632944,-0.25564697,-0.06721462
