pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,right_thigh_ang_vel_x,right_thigh_ang_vel_y,right_thigh_ang_vel_z,left_thigh_ang_vel_x,left_thigh_ang_vel_y,left_thigh_ang_vel_z,right_shin_ang_vel_x,right_shin_ang_vel_y,right_shin_ang_vel_z,left_shin_ang_vel_x,left_shin_ang_vel_y,left_shin_ang_vel_z,right_foot_ang_vel_x,right_foot_ang_vel_y,right_foot_ang_vel_z,left_foot_ang_vel_x,left_foot_ang_vel_y,left_foot_ang_vel_z
-2.6537514,-0.57120305,0.023105344,0.09106688,4.3312874,-0.78617185,0.5586865,-5.3712945,2.2113905,0.22516589,1.4174485,-0.821611,1.3017622,4.553604,1.3972628,1.4719774,-0.24552621,3.2283833,0.89043534,5.88839,0.7994985
-0.9350467,-1.1171929,-0.44975376,-0.3106197,2.649617,-0.18699497,-0.8414399,-4.508381,-0.21392022,-0.31912357,3.3755476,-0.17688367,-0.18092334,3.4794643,-0.967266,-1.7645293,0.33831888,6.5482335,0.73140866,1.4774413,-1.3709513
-1.6853821,-1.2272545,-2.156771,0.30668026,3.083719,-3.1558456,-0.43404725,-4.6070313,0.6432311,0.27624542,2.2115579,-3.1705196,0.14234644,3.265447,-0.058205202,-0.38894653,0.018419243,-0.39457285,1.8175378,0.59381026,0.6045991
-1.6184714,-0.83911663,-0.5645975,0.011482013,3.198875,-0.41543528,0.63439435,-5.12969,1.5174547,-0.026862327,2.3697238,-0.4283208,1.1124005,2.6563175,0.910025,0.008704554,-0.007889373,0.23469554,0.15672483,-1.965056,1.17378
-1.0801902,-0.13990076,-0.4385605,0.24440072,3.54052,0.005970165,0.72017324,-6.098008,1.6996745,0.14243428,1.6988807,-0.026822522,1.0114669,1.194724,1.2590349,-0.08606803,-0.1611733,0.03664622,-0.449037,-0.6005355,1.2813085
-1.1257412,0.21847206,-0.23956494,0.038453035,4.0149956,-0.5298944,0.508792,-6.69208,1.5442921,-0.11709501,1.2754945,-0.5833854,0.6122048,0.053679965,1.2594655,0.5011537,0.028866341,0.07417717,-1.301688,-1.4730747,1.3085474
0.07631041,-0.07031355,0.2772578,0.14628208,4.5611415,-0.286965,1.2080351,-7.3501105,2.2225485,-0.09306167,0.8449589,-0.3490165,1.1235497,-2.004995,2.0779462,0.08467056,0.46628878,0.023948267,-0.30225816,-3.182644,2.3057668
0.3041055,-0.10240917,0.59410214,0.4045651,5.0829325,0.25652575,1.6342638,-7.762576,2.230053,0.11716806,0.5174762,0.17193039,1.4006076,-3.2995703,2.1957753,-0.25982133,0.24921213,-0.23532085,0.61956364,-6.019513,2.3489337
0.3090421,0.124876425,0.8418726,0.50610036,5.582547,0.89114094,1.6918749,-7.8989267,2.1944273,0.25547415,0.3984521,0.77305686,1.3756564,-4.436631,2.229486,1.1672951,-0.16649327,-0.15504257,0.99096835,-8.264309,2.4132435
0.32316583,0.5296046,0.8573615,0.5233646,5.1808944,0.93628836,1.5620148,-7.0723267,1.5911335,0.38672048,0.8839737,0.8098865,1.3622359,-5.4642377,1.6275809,0.28539416,2.5358438,0.012047233,1.8968407,-8.933618,2.0036912
0.24847779,0.6570587,0.90547794,0.26567012,4.261896,0.4945972,1.4826124,-5.092014,0.8137548,0.20635122,1.9005072,0.41887513,1.6171042,-6.0316873,0.7808498,0.9152144,5.7985578,0.11884394,2.469303,-8.283957,1.2089037
0.36075732,1.1624705,0.87367195,-0.06906238,3.3420422,-0.105131954,1.3726734,-2.979256,0.23712543,-0.07983204,2.8879313,-0.11968348,1.8657238,-6.2172303,0.07746885,0.3970908,9.961848,-1.0223811,3.7981849,-7.4564557,0.6570893
0.577258,1.6531723,1.1141129,-0.0045476165,2.700404,-0.01710675,0.92024934,-0.9303136,-0.46868742,-0.019559883,2.1087987,-0.03556255,1.7014465,-6.1626225,-0.79835325,1.1009096,12.212153,-0.85845745,4.07098,-7.984632,-0.3320402
0.6192833,1.2608098,1.6735433,0.2795176,0.038320787,1.0040743,-0.4926401,2.0697665,-1.1325214,0.31975332,3.2558358,1.1173245,0.53804564,-5.938588,-1.6676757,1.2140309,15.985335,-0.65482336,1.2333748,-10.276104,-2.0077875
1.6272883,0.68676907,1.0525868,1.0551736,-1.0522873,2.947918,-0.47264105,3.8410547,-2.474433,0.88831466,3.3117616,3.1763287,0.31618422,-5.6573486,-3.0926223,1.9397196,19.038982,2.7455094,-0.75679135,-12.275691,-4.3063297
0.96233976,0.049211416,1.145718,1.9329019,-2.3924785,2.714296,-1.4672836,4.3412366,0.27558312,1.3651392,4.82412,3.2915869,-0.593456,-6.451369,-0.33089408,2.8296268,15.019818,4.4788923,-1.2858146,-11.449408,-1.5099889
0.3335313,-0.4058968,-0.095522836,1.0263144,-1.0960827,1.5661291,-0.4450444,4.0793147,-0.7271018,0.45573318,3.9626708,2.0781012,0.22874026,-6.09398,-1.2276863,1.7491784,5.7160735,3.4345896,0.8526355,-8.113597,-0.5592621
0.06829768,-0.8973294,-0.20142153,-0.0033251334,-2.1476488,-0.9996781,-0.13394971,5.1253347,-1.6316422,-0.7257885,5.0711627,-0.31315964,0.2271221,-6.737691,-2.2334652,-0.04967582,7.2299266,-0.14653021,0.8004218,-7.979073,0.16504908
0.81947625,-0.77339613,0.66897184,0.68651456,-2.340178,-0.36570862,-0.8188982,5.799912,-0.069461495,-0.027671387,5.5963287,0.4031379,-0.5950832,-7.7160153,-0.6612859,0.48726487,8.895055,0.47845,0.076854154,-10.903626,1.774467
1.3542212,-0.5370102,0.55411327,0.95781106,-2.6807055,-0.3829028,-1.3144412,6.828386,1.2023029,0.21363774,6.3426404,0.5627763,-0.8672868,-8.960234,0.7856035,0.632758,7.794222,0.40104967,-0.35159484,-12.7860775,2.6130364
1.8139368,0.17837255,0.26896387,0.326708,-1.1503044,-0.48781583,-1.3590854,6.4706593,0.9949903,-0.20387049,5.85015,0.2825305,-0.6936729,-8.731954,0.9049028,0.37968573,6.499311,-0.061204337,0.44208103,-12.852613,0.7671574
1.7371993,-0.9906673,-0.98272973,-1.0801715,-0.8112554,-1.9944338,-0.12803964,3.607363,-0.8756444,-1.5862885,5.0971437,-1.285559,-0.06076829,2.3933063,-0.87543815,-1.0300664,4.7493668,-1.6666033,-0.18739861,-6.7783036,-5.374912
2.6440134,-1.0686646,-0.2790077,-0.2460714,-4.101887,-1.1960014,-0.53506875,3.548515,1.1455816,-1.1144552,5.0581417,-0.059200197,-0.48129985,2.8434343,1.147215,-3.0184376,4.6251574,0.2315431,0.4079876,-0.46786225,0.012262695
1.6075078,-0.36807877,0.82131,0.24888669,-4.099806,-0.5024506,-0.12615748,2.7782586,1.3388879,-0.5250494,4.4877143,0.5251403,-0.18308803,3.3484168,1.33897,-1.4281323,2.9960237,0.49888018,-0.18167177,-0.14250283,-1.6783668
2.1027167,-0.5220099,0.96392316,-0.38824162,-5.110307,-1.671462,-0.14986177,3.495584,0.9226168,-1.0785992,4.183603,-0.68912286,0.012192035,2.0659444,0.9172328,-2.606743,1.8435096,-0.8139354,-0.14626391,0.19243945,-0.11302147
1.618239,-0.8634416,0.8128855,-0.015813377,-5.867038,-1.3190739,-0.11811874,3.5351515,0.6740977,-0.57304645,2.9588578,-0.44472224,0.11452334,1.7661811,0.6590834,-1.7376096,2.926406,-0.12633482,0.11488846,0.43729186,-0.19272515
1.7675756,-0.73389125,0.008499093,-0.5393544,-6.7600822,-2.4532433,-0.20282689,4.1532974,0.11283282,-0.8720491,2.0138333,-1.6979718,0.19183628,1.244314,0.073191725,-1.4548181,1.5077306,-1.4628,-0.034913845,0.033247273,-0.10171887
1.4293526,-0.42822212,-0.48825288,-0.096333064,-7.695166,-2.2393246,-0.3509383,4.5819135,-0.6376503,-0.19322611,0.2753791,-1.5864606,0.14059001,0.7361168,-0.7065053,-0.19530918,0.90256256,-1.2736913,0.32718718,0.3128661,-0.09709426
1.2778035,0.007455427,-0.84294367,-0.45997593,-8.301472,-2.4369528,-0.3964319,4.8466425,-0.43156546,-0.33062267,-1.2118832,-1.8821052,0.103753,0.5819006,-0.5211994,0.78166676,-0.5743165,-2.039184,0.077472426,0.23646232,0.18846554
0.9527788,0.18588436,-1.0175719,-0.81924856,-8.701142,-2.0189877,-0.6480388,5.1921396,-1.1315533,-0.5617537,-2.9339263,-1.5949668,-0.21746624,0.53919315,-1.2211316,0.37121555,-2.2453802,-1.832963,0.61733925,0.20732366,0.21320923
0.54163337,0.25854364,-0.45852083,-1.1824098,-8.578221,-1.624304,-0.3728851,5.3994355,-0.2099421,-0.9087302,-4.4019513,-1.3573687,0.016503014,0.43317273,-0.29855537,0.4073285,-4.175795,-1.5061681,2.2910924,0.042840395,2.6427984
0.02758665,0.38252398,0.04829958,-0.9908765,-7.3736978,-1.0561485,-0.060504097,4.899284,0.074159086,-0.8399035,-5.3972917,-0.9455657,0.25774592,1.0568047,-0.02026936,0.053801563,-6.5804973,-0.9324486,0.3472053,2.4578664,1.4149868
-0.65430146,0.57633936,0.5255058,-1.5943594,-5.309128,0.0389843,0.42571363,4.3751493,0.98743975,-1.6322343,-5.8224277,0.018481165,0.68671733,1.783824,0.887583,-1.4788363,-9.274682,0.6522348,0.27691013,5.7023983,0.8416072
-0.8535093,0.42174995,0.5272105,-1.9807322,-3.0897694,0.20601237,0.6113537,3.9230602,1.1140573,-2.1614783,-5.7274284,0.17110375,0.8200587,2.1526234,1.0139928,-4.125694,-9.973931,0.34758085,-0.6848832,9.133887,0.40401006
-0.79273254,0.814257,0.14060287,-2.171472,-0.80535054,1.4139088,0.25809962,2.673812,0.12589982,-2.4017227,-5.5440645,1.5135795,0.28774098,2.411955,0.10899249,-5.137239,-9.156625,1.366813,-0.70973253,12.489816,0.9012075
-2.0495594,0.6195597,-0.6140309,-0.6620959,2.1754708,1.9941758,-0.53578,0.9271243,-2.2549837,-0.73050934,-5.248321,2.2873704,-0.67077744,2.809896,-2.1472275,-1.5090793,-8.249726,2.8773935,-0.8021686,15.692416,0.48306254
-1.6428277,0.9256073,-1.3233035,0.2668942,3.0676806,0.6408519,-1.0176402,-0.5143365,-1.974912,0.37141973,-5.4503274,0.9856171,-1.1804093,3.6813526,-1.7899635,2.5312226,-9.5018015,3.1564093,-0.6918448,19.699259,2.0174687
-0.5433546,1.0476763,-1.1095922,0.23775984,3.5115206,0.22571471,-1.3867774,-1.869362,-1.8232572,0.42275998,-5.8171635,0.56999266,-1.4426155,5.1006346,-1.6741475,1.092243,-7.0094466,1.0978887,-1.4024765,11.073477,0.3098783
-0.3844189,0.594089,-0.94537634,-0.44632295,4.008732,1.4902538,-0.98892826,-2.1225772,-1.0308585,-0.011887509,-5.7687755,1.894933,-0.89216316,5.311375,-1.0188198,0.8010339,-8.819524,3.4995608,-0.0046776733,10.302868,0.68006784
-0.49075764,0.39576954,-1.1059597,-0.18201238,4.5570655,0.8128659,-1.6160219,-2.591941,-1.4234954,0.5461266,-6.275373,1.2700429,-1.3163722,5.9921594,-1.603496,0.7984129,-8.489638,1.565338,-1.3429925,7.6163125,-0.95225626
-0.26884717,0.23391308,-0.79424375,-0.35291222,4.790246,0.83630866,-1.6158742,-2.302061,-1.1335609,0.606704,-6.395839,1.3043706,-1.1665164,5.7510347,-1.5123184,0.13898075,-10.701307,0.120034695,-1.9622624,7.4486294,-1.6929346
-0.5038446,0.41563147,-0.50703657,-0.1479722,6.0682197,0.13735951,-1.6653839,-3.4100466,-0.4044159,1.2090186,-7.5433903,0.6294812,-1.0433826,6.5292654,-1.0685406,0.5203942,-12.863988,-2.542882,-3.2664204,9.299589,-1.7733337
-1.4258044,0.31093937,-0.51159376,0.16860771,7.13257,-0.7434902,-1.7181629,-3.209647,-0.15524319,1.7487518,-8.673089,-0.38954407,-1.0895352,6.738541,-1.0121574,1.8539307,-13.843859,-4.2301626,-3.972719,10.112654,-1.8799155
-2.4240115,-0.30577296,-0.5723278,0.2773674,2.243743,0.5382668,-0.8432916,0.14264688,-0.66605794,0.42087892,0.8813526,0.5537764,-0.52628493,5.041831,-1.1563866,0.0079895025,10.09253,-0.08650565,-1.2384769,10.495496,-1.8635715
-2.9950888,-0.9209096,0.02032106,0.27703077,3.376339,0.7823183,1.2566903,-4.3223567,2.5609722,0.30534387,3.1232774,0.78171575,1.7124083,4.8118515,1.7786953,0.59629714,-2.12241,-0.08127664,0.3403033,9.09615,0.9222586
-1.2194284,-0.87911034,-1.1755036,0.008564374,3.4795468,-0.95357347,-1.0541177,-5.419066,0.14318776,0.16468929,1.735518,-0.9708475,-0.61882454,3.6304865,-0.722538,-0.4380806,0.22212292,4.7979665,0.5197178,5.9869018,-1.1383917
-1.4974886,-1.1016529,-1.0742733,0.19485065,3.012343,-2.6475382,-0.06515468,-4.8583446,0.93877167,0.22240637,2.3819156,-2.6579478,0.27548423,3.563734,0.13063407,0.46344364,-0.7603061,1.9084048,1.558285,-0.33762065,0.65923935
-1.1783593,-0.7350313,-1.0048741,0.035075843,2.007882,-1.3216649,-0.019841425,-4.579074,0.37766013,0.00888842,3.3265247,-1.2970206,0.27522045,2.8778422,-0.32638553,0.1193552,0.9850852,0.11144324,0.22458877,-1.0205474,0.10921211
-1.421298,-0.20474376,-1.0936716,0.121168934,3.6842356,-0.1309464,0.6578021,-5.796788,1.7622288,0.15069872,1.4600074,-0.17939013,0.8289846,1.8675404,1.1570014,-0.40316728,-0.38387638,0.07916824,-0.7736305,-0.57263345,1.3022338
-1.7096375,0.1546257,-0.21066102,0.11774304,3.6515925,0.10337119,0.71899533,-6.308745,0.93668133,0.15137307,1.3952998,0.041117344,0.7919201,0.6468364,0.47993743,0.23664615,0.34712866,-0.04180299,-0.73127943,-0.5288848,0.7180326
-0.16633894,0.08378282,-0.11656025,-0.082128145,4.3619146,-1.0296817,1.3263463,-7.0732107,2.0094457,-0.10259923,0.85798055,-1.1251208,1.2544193,-1.3817195,1.7405026,0.28022748,-0.34408554,0.20067991,-0.97802746,-2.33511,1.8976384
0.39232653,-0.16212861,0.27289647,0.0967183,4.5471764,-0.04204132,1.356651,-7.4285645,1.5183074,0.052506562,0.7240155,-0.15165675,1.1941388,-2.9375234,1.3844264,-0.22514331,0.5585534,-0.19081198,0.53545606,-4.9900413,1.4543126
0.15467642,-0.18445261,0.47967982,0.14153492,5.2231116,-0.033272304,1.7875093,-7.827955,2.230123,0.07422621,0.40188733,-0.179131,1.5254831,-4.04403,2.2001135,0.4982463,-0.12852761,-0.12159647,0.9867333,-7.415067,2.405347
0.33713478,0.17096555,0.48141465,0.16624622,5.438806,0.3837735,1.8372186,-7.7785993,2.0607498,0.14264216,0.4979994,0.21018693,1.5516554,-5.1269736,2.0874608,0.5809659,0.4039384,-1.7872208,1.7271081,-9.067332,2.4864912
0.39561367,0.36000738,0.84502417,0.302056,5.04881,0.74922085,1.573482,-6.58209,1.6096019,0.3328856,1.0477505,0.58221,1.4969927,-6.038313,1.621899,0.27448517,3.0983214,-0.14345638,2.0939143,-9.558983,2.1246998
0.3651821,0.4927988,0.9201484,0.13022666,3.9320195,0.3067525,1.4648623,-4.3513103,0.80871457,0.14459352,2.094333,0.22587056,1.7885102,-6.3776684,0.73709124,0.33430466,6.8849435,0.24872702,3.0403957,-8.797774,1.3199445
0.40805942,1.0024399,0.966136,-0.20952131,2.8302417,-0.32388398,1.3531994,-2.1306434,0.15546283,-0.21301317,3.3758545,-0.29987034,2.0725892,-6.423696,-0.061668046,0.21422215,10.985594,-1.2183417,4.4641795,-7.498136,0.704049
0.6125632,1.588797,1.3568952,-0.0048333094,2.0356028,0.16125086,0.6359839,-0.12262853,-0.4666039,-0.0068945326,2.345793,0.17502272,1.6549492,-6.3514094,-0.8573998,0.5702732,13.377998,-0.43340856,4.065372,-8.671798,-0.42328253
0.9990355,0.8850404,1.9129586,0.6768084,-1.6620103,1.4827574,-0.89632624,3.411621,-1.4751078,0.50544244,4.31574,1.7962896,0.39353865,-6.17932,-2.088666,1.024889,18.63949,-0.0049213134,0.7321026,-11.374641,-2.766852
1.5009829,0.494613,1.5398763,1.7294583,-1.8181566,3.2845783,-0.9725143,4.0087585,-1.2795397,1.2396016,3.9937494,3.7411327,0.106868155,-6.2617254,-1.8624899,2.3260212,20.132118,3.4204094,-0.68489665,-12.520488,-3.1062374
0.96071255,0.021964386,0.8767208,1.7431593,-3.2856374,1.7283885,-1.2120478,4.8299456,-0.24836716,0.7000836,5.7568216,2.6546571,-0.04180565,-6.8984256,-0.8139831,2.120067,11.209177,3.7648509,-0.4537129,-10.426557,-1.9387387
0.5446821,-0.48399168,-0.042477574,1.0587515,-2.141248,0.9469354,-0.47337252,4.7770014,-1.0975604,0.08391596,4.8589435,1.7851427,0.41523808,-6.676614,-1.6044383,0.9661225,7.4129505,2.4323235,1.2327776,-8.518082,0.22462738
0.47701436,-0.844517,0.16935137,0.57118404,-2.466364,-0.65994453,-0.46883538,5.565959,-1.0372572,-0.4677815,5.480222,0.29510346,0.16744086,-7.365489,-1.6002856,-0.004498492,7.3437805,0.5079768,0.7246803,-9.888923,0.9010771
1.0767843,-0.651976,0.28376827,0.6766389,-2.7694988,-1.0400434,-0.9941699,6.529926,0.2211936,-0.3245284,6.103377,0.03342227,-0.35486388,-8.530168,-0.29507262,-0.15772337,8.131456,0.024255155,0.2199518,-12.202375,1.7598666
1.8009758,-0.1871093,-0.15885398,0.36220342,-2.0114512,-1.0521641,-1.2560796,6.9587946,0.72538495,-0.42333263,6.135971,-0.055779215,-0.46404165,-9.084009,0.4377966,-0.060836922,7.7671056,-0.3808965,0.34018338,-13.310712,1.3731928
2.4497998,-0.48127776,0.16593237,0.062889844,-0.79874,-0.6079988,-0.46209776,3.095212,0.10320555,-0.49791902,5.314828,0.15950376,-0.41894042,2.2323027,0.094513,0.23348273,5.8350887,-0.13608071,-0.5536541,-4.3622184,-2.2273312
2.8941035,-0.90984774,-0.56796324,-0.89401937,-3.0896168,-2.1571107,-0.6038199,3.0137365,1.3691735,-1.6575415,4.938949,-1.1344372,-0.64296734,3.4851058,1.3714818,-3.3460143,4.4630685,-1.4132245,0.87553114,-0.7662584,-0.6152773
1.237352,-0.56140286,1.156154,0.8971629,-3.619753,0.077548675,-0.17781734,2.4538977,1.7294996,0.18209161,4.0554214,1.0810997,-0.28082785,3.481154,1.738705,-0.56661576,2.964344,1.6164075,-0.08231263,-0.16883507,0.70526755
2.478791,-0.31174695,0.8442272,-1.098442,-4.244662,-2.7185419,-0.08747233,3.3300614,0.04079314,-1.6495838,4.2176933,-1.7871919,-0.00032501575,2.528604,0.031849723,-3.5197887,3.2167692,-2.2204301,0.61415356,-0.41567096,-3.180757
1.6209937,-0.9777263,0.55153346,0.59858805,-5.478433,-0.5634769,-0.14619617,3.4142768,-0.15841971,0.10457799,2.5524616,0.3392129,0.016604308,1.9091712,-0.18281302,-0.46979326,2.5260742,1.0710659,0.6330757,0.6856424,-0.15838039
2.0675752,-0.47994843,-0.24656959,-1.1442643,-6.141383,-3.1940513,-0.2487686,4.0343494,0.34839344,-1.3657238,2.05721,-2.4330966,0.044892516,1.4659775,0.30197418,-1.9720299,2.5522468,-2.4195523,0.10084032,-0.3424437,0.021021703
1.3388195,-0.36459112,-0.5277372,0.07561662,-6.8901496,-1.299841,-0.33480367,3.9873343,-0.90817726,-0.004091557,0.20366518,-0.65154684,-0.07129251,1.3644943,-0.962619,-0.25469327,1.2398098,-0.18062787,0.6414039,0.5922992,-0.102408014
1.2221832,-0.040974982,-0.8865099,-0.6344458,-7.5756063,-2.1966376,-0.26866388,4.482126,-0.14459865,-0.5536556,-1.1184952,-1.6521411,0.066104464,0.97335196,-0.22515543,0.5070498,-0.4101462,-1.9922092,0.20150797,0.02874534,0.073183045
0.8748093,0.060174532,-0.97816366,-0.5509159,-7.9674945,-1.7727121,-0.52016425,4.834058,-1.155021,-0.37455162,-2.7726536,-1.3580655,-0.2240709,0.8088621,-1.2404355,0.27378207,-2.0714066,-1.5994376,0.6319675,0.234315,0.0727108
0.56183225,0.15399723,-0.76690334,-0.817887,-8.146446,-2.0958197,-0.48490793,5.3672357,-0.7734084,-0.5896513,-4.242953,-1.805445,-0.2004922,0.4669946,-0.8690146,0.57811373,-4.0581594,-1.963935,0.81346554,0.21722397,-0.028902702
0.1607635,0.27469957,-0.28119126,-0.9105067,-7.508891,-1.4720287,-0.4194544,5.2281713,-0.8382363,-0.745485,-5.350952,-1.3228914,-0.22593662,0.74412024,-0.91369474,0.40294525,-5.6716385,-1.2689469,0.3308043,1.7268822,0.6067016
-0.58302736,0.40196255,0.22920462,-1.1857458,-5.891762,-0.6377153,0.30606118,4.7203765,0.8642745,-1.1906432,-5.951149,-0.6412686,0.49611843,1.3251628,0.77656007,-0.66655385,-8.116627,-0.2560342,0.052883748,4.637266,1.7833542
-1.0543596,0.47722888,0.5619447,-1.9468372,-3.8786082,-0.07267858,0.66047066,4.4673004,1.3999166,-2.1183655,-5.985068,-0.15081067,0.89320457,1.5442612,1.2764577,-3.5535204,-10.58304,-0.019304227,-0.11903652,7.657585,0.50992477
-0.66332847,0.5349368,0.34377626,-2.1649761,-1.4431952,0.7309561,0.45556942,2.9573855,1.0817722,-2.4728456,-5.7532477,0.71233636,0.5117145,2.3444827,1.0493267,-5.4388595,-9.482194,0.52339095,0.031064332,11.367998,1.2507474
-1.6287222,0.5565782,-0.510293,-1.4659832,0.84578073,1.9123973,-0.3201973,2.1787152,-1.6237712,-1.7181587,-5.6006937,2.0632787,-0.3180896,2.144763,-1.6254431,-3.5443566,-8.795814,2.1231287,-0.8680411,14.066639,0.24872456
-2.2261243,0.91731226,-0.9953093,0.32225794,3.6341546,1.0741975,-0.91750646,-0.840005,-2.017755,0.24443108,-5.607176,1.3339286,-1.0351868,3.7281663,-1.8463771,1.5600145,-9.632699,3.0722294,-0.24327032,18.024855,1.2403744
-0.4489351,1.1056514,-1.1982988,0.008138043,3.623496,0.56821907,-1.3466663,-1.7226799,-1.7271861,0.03538264,-5.955039,0.84780186,-1.321088,4.415954,-1.6357615,1.0702883,-8.666193,2.0549598,-0.68123376,14.56275,1.4238487
-0.40964615,0.8541757,-0.94487727,-0.2771697,4.1427875,1.0815415,-1.1607219,-2.1689808,-1.1648802,-0.03570613,-6.1540465,1.4233036,-0.97783965,5.023316,-1.2008818,1.0206784,-7.746081,2.6701396,-0.19276923,9.25829,0.5466553
-0.37947583,0.4874812,-0.8593493,-0.46948057,4.7906675,1.5166348,-1.3336258,-2.6043181,-1.096201,0.12850773,-6.4285007,1.9484123,-0.966132,5.4878087,-1.3035427,0.2802659,-9.263155,2.765794,-0.66719675,8.267967,-0.44507128
-0.2885468,0.41476864,-0.70414734,-0.4074677,5.0697713,0.9466804,-1.5409919,-2.4008298,-1.0426081,0.4977059,-6.7082925,1.4254094,-1.0498221,5.4329166,-1.4172537,0.15622696,-10.871411,0.49808386,-1.555286,7.3725176,-1.480706
-0.24001968,0.4089959,-0.35310155,-0.24044298,5.8895555,0.15374747,-1.659374,-2.830841,-0.6423504,0.94554424,-7.4525766,0.6500114,-1.0281504,5.7210555,-1.2379,0.19080047,-12.931609,-2.6013029,-2.840613,8.776514,-2.0155783
-1.1018864,0.341624,-0.4131779,0.14363919,7.0930085,-0.829741,-1.644928,-2.9425957,-0.19494832,1.5394473,-8.724457,-0.4270695,-0.9661681,6.1386676,-0.9878352,1.3814828,-14.313124,-4.6934285,-3.8710763,9.980965,-2.0967107
-1.6810577,0.30010465,-0.5375675,0.2428484,4.4984455,-0.38993785,-0.75937986,0.7397449,-0.6886508,1.098606,-6.2078066,-0.2456625,-0.46257403,4.500856,-1.0738022,0.90347517,-11.880387,-1.6267458,-1.7387857,9.745344,-1.8907533
-2.5913455,-0.7741109,0.29842636,0.56864476,3.595293,0.84171784,0.79571635,-3.1169195,2.0022817,0.5646145,3.6469672,0.8417834,1.3828263,4.434145,1.2472441,-0.5168137,-3.7962546,0.87324876,0.9888431,13.245574,-0.11598323
-2.119749,-0.94558173,-0.44416964,0.10920307,3.9568517,-0.99209315,-0.37410572,-5.3541193,0.94510806,0.2083985,1.72728,-1.0208507,0.32469106,4.2135887,-0.0210312,1.2511156,0.42319217,6.300552,0.99321675,4.433852,-0.44959468
-1.4284043,-1.2132303,-0.6998054,0.07126525,2.823176,-1.3288854,-0.22284974,-4.528725,0.6075678,0.071183376,2.8595188,-1.3282074,0.3517173,3.6250896,-0.23093241,-0.9110046,-0.31018615,4.8843036,1.7366629,0.31900847,-0.09184555
-1.2125937,-0.9673359,-1.2264651,0.20501754,2.5696921,-2.2149343,-0.16930729,-4.526065,0.5977401,0.21894966,2.9723969,-2.2064328,0.335569,3.1428838,-0.16322431,-0.18504736,-0.0051571596,-0.093773514,1.0095165,-0.8609808,0.34829962
-1.2185887,-0.5560332,-1.0598071,0.06703706,2.827234,-0.44377968,0.6007043,-5.0441394,1.4325187,0.05500199,2.5628674,-0.44932333,0.9903452,2.4224353,0.79445493,0.41564235,-0.010378577,0.040494036,-0.34598678,-1.7281141,0.929237
-1.1469632,0.012766907,-0.4558931,0.16821086,3.3546636,0.17349514,0.8362836,-5.9756713,1.5627471,0.09432461,1.8824898,0.13879727,1.0778658,1.1259314,1.0845348,0.547708,-0.20194805,0.093034014,-0.29432094,-0.83860874,1.2314103
-1.4070835,0.24136943,-0.32455164,0.14105706,3.9618063,-0.5703617,0.80322796,-6.5381036,1.4557301,-0.0040853876,1.3157972,-0.6389516,0.8817107,0.062420763,1.1505344,0.37748438,-0.041571114,0.14658521,-1.2047771,-1.4540775,1.2031643
0.08638896,-0.09621877,0.19060531,0.1832597,4.499478,-0.24040031,1.4063448,-7.1724377,1.9782711,-0.04208686,0.93229,-0.32736838,1.3296001,-2.0532036,1.8340957,-0.05956679,0.13462642,-0.020794304,-0.36311957,-3.135962,1.9487476
0.29389483,-0.17503811,0.5125421,0.3530978,4.9563265,0.1599758,1.5716335,-7.5631375,1.9656941,0.07728742,0.62219983,0.05082132,1.3750792,-3.3459625,1.933581,-0.24095052,0.4074055,-0.21117872,0.5155339,-6.1771183,2.0111072
0.2678253,0.038803726,0.788987,0.47249636,5.567993,0.8201177,1.6615236,-7.7840686,2.2531931,0.20823707,0.41363782,0.6724496,1.3806546,-4.490007,2.2893164,1.0989844,-0.14910823,-0.16064376,1.0848224,-8.233047,2.5709655
0.3119899,0.40520796,0.81099564,0.5290151,5.193195,0.9341411,1.5673919,-7.0349903,1.7096677,0.3765835,0.86907494,0.7826828,1.3827518,-5.4975057,1.7467908,0.2620348,2.337963,-0.0022323783,1.8558916,-9.107578,2.166417
0.2601919,0.55673814,0.94965786,0.30004296,4.2612786,0.6045793,1.4165809,-5.1093106,0.92136496,0.2370754,1.9169819,0.51491106,1.5605599,-6.1298876,0.88485545,0.8902485,5.600901,0.108662985,2.311396,-8.592849,1.3307164
0.3614398,1.0536392,0.9082829,-0.060166806,3.2821162,-0.09863945,1.2872031,-2.9742515,0.29817384,-0.06843848,2.960032,-0.11092875,1.8018552,-6.374053,0.13231859,0.40458873,9.837059,-1.0223137,3.608599,-7.709235,0.7392361
0.54757184,1.5690058,1.1172144,0.001845196,2.6041617,0.015839774,0.8692998,-0.91237056,-0.48950225,-0.00757802,2.2518697,0.0026408676,1.6780051,-6.3658586,-0.82485163,1.1170157,12.102298,-0.8233467,4.0910053,-8.175336,-0.28797245
0.5983157,1.2452912,1.6358262,0.3122243,0.17159662,1.0928302,-0.48460054,1.9329189,-1.0673786,0.34929532,3.1975646,1.2202214,0.5677162,-6.2423472,-1.596948,1.1895055,15.935791,-0.48523623,1.3416438,-10.465166,-1.8515252
