pelvis_lin_vel_x,pelvis_lin_vel_y,pelvis_lin_vel_z,right_thigh_lin_vel_x,right_thigh_lin_vel_y,right_thigh_lin_vel_z,left_thigh_lin_vel_x,left_thigh_lin_vel_y,left_thigh_lin_vel_z,right_shin_lin_vel_x,right_shin_lin_vel_y,right_shin_lin_vel_z,left_shin_lin_vel_x,left_shin_lin_vel_y,left_shin_lin_vel_z,right_foot_lin_vel_x,right_foot_lin_vel_y,right_foot_lin_vel_z,left_foot_lin_vel_x,left_foot_lin_vel_y,left_foot_lin_vel_z
2.8539686,0.019612618,-0.32479936,1.411395,-0.15276046,-0.98609936,3.5293508,-0.42614537,-0.5883527,1.7701981,0.068590544,-2.025838,3.6582649,-0.66128063,0.39499685,4.012588,0.22221355,-1.7294152,2.6677234,-0.62907946,1.926198
3.1072543,-0.0699949,-0.7967334,2.0249596,-0.27427143,-1.0768044,3.0792005,-0.4077013,-0.92065835,2.360276,-0.05430228,-1.5439148,2.685684,-0.37150604,0.02396933,4.0086627,0.07651347,-0.9923775,2.003321,-0.17024678,1.3531533
2.7385278,-0.09230412,-0.35394195,2.265765,-0.13892671,-0.36250645,3.1419911,-0.28756383,-0.6289583,0.8537177,0.18477727,-0.47287285,3.2382848,-0.31577215,0.12072332,-0.005895015,0.3352852,-0.21723789,2.6579862,-0.36523935,1.5496423
2.3208344,0.10763244,0.1870245,1.5279424,-0.20374192,0.12981305,3.5279455,-0.17711902,-0.21466449,0.38811702,-0.17060001,-0.12745054,4.460599,-0.35641193,0.48299143,0.12477785,0.078860104,-0.08181988,4.1160593,-0.6009301,1.70045
2.2594297,0.02709587,0.014753103,1.7980801,-0.13381845,-0.07810285,3.363024,-0.2566014,-0.13159174,0.60211116,-0.26348135,-0.10590864,4.205199,-0.24413677,0.47457352,-0.05619691,-0.06975761,0.033894446,4.073655,0.027331304,1.2604901
2.2386117,0.056358725,-0.066994645,1.5231937,-0.17063114,-0.07874791,3.5119648,-0.2510715,-0.19141436,0.4825022,-0.062397376,-0.12804142,4.425725,-0.33090612,0.4452143,0.04603085,0.12920165,-0.012170566,4.342174,-0.31031066,1.1562278
2.1993883,-0.012281086,-0.14263876,1.5637064,-0.17197776,-0.12202998,3.4387164,-0.06747955,-0.18450972,0.4482773,-0.16747874,-0.118718415,4.503241,-0.08253272,0.41422892,-0.02440441,-0.13680333,0.022066936,4.4992948,-0.31040716,0.8924571
2.171027,-0.054540332,-0.10466331,1.4018776,-0.09642881,-0.09585396,3.5001082,0.010355493,0.025819892,0.33754194,-0.01632208,-0.09093343,4.7774725,-0.027450986,0.46799615,0.003061676,0.0135093015,0.029021213,4.772994,-0.35289064,0.6992592
2.187521,-0.010236699,-0.18527576,1.3028119,-0.10645701,-0.118257076,3.5389135,0.031941697,0.12450036,0.22117108,-0.08956261,-0.09345519,4.9116764,-0.02568793,0.51306885,-0.026844379,-0.05758951,-0.010157878,4.942006,-0.37427837,0.46219477
2.2199428,-0.13290918,-0.083640486,1.2996492,-0.10011434,-0.08769347,3.649385,0.29139435,0.5051855,0.18015383,-0.062172703,-0.0244199,5.1209054,0.30234367,0.68939555,0.0063886475,-0.052194424,0.014817186,5.2316046,-0.23175031,0.1249672
2.2930133,-0.19393262,-0.20107123,1.3025062,-0.0967351,-0.13915598,3.6805248,0.37984768,0.63073283,0.132484,-0.0066919713,-0.0040059313,5.185116,0.50486785,0.7807191,0.02260275,-0.012908144,0.026158858,5.456874,-0.005215433,-0.1776739
2.3973718,-0.1939138,-0.36680457,1.3197145,-0.10784876,-0.18320057,3.6233473,0.41226804,0.6743969,0.072731405,-0.044939812,0.06461091,5.1107287,0.5861062,0.8119228,-0.008651854,-0.03415471,0.09717148,5.600988,0.11891438,-0.4418374
2.5247228,-0.15693645,-0.3612466,1.516965,-0.08674995,-0.09160222,3.4282148,0.3543845,0.7233646,0.28481302,-0.022067806,0.2771384,4.7756267,0.58199275,0.7213225,0.045858193,-0.0025224397,0.23600298,5.4712524,0.33873606,-0.7058015
2.654561,-0.10250871,-0.124205135,1.8512969,-0.07506329,0.16720405,3.1749954,0.25887033,0.74404883,0.6489343,-0.05332399,0.63063085,4.2866874,0.56027365,0.4502189,0.12332537,-0.018352129,0.53954893,5.1229353,0.605222,-0.98956686
2.7851286,-0.076398596,0.14636178,2.135476,-0.059461508,0.40269986,2.9417665,0.17602374,0.71253437,0.96942055,-0.068005025,0.9338233,3.8707795,0.5418683,0.12119776,0.09604863,-0.09849055,0.811492,4.815118,0.86853456,-1.2358756
2.8959363,-0.027483637,0.40245104,2.3622622,0.010856191,0.61361647,2.7432046,0.066561185,0.6364933,1.478524,0.011441268,1.063693,3.5309126,0.4135504,-0.22690424,0.61033416,0.026555775,0.87481564,4.6133504,0.9507457,-1.441753
2.865525,0.11934543,0.7854139,2.9183505,0.10926627,0.74029404,2.3929167,-0.07364793,0.47106433,2.334473,0.0061684926,1.0789045,2.906539,-0.000819562,-0.8227033,1.0133274,-0.014510924,1.0742825,4.19008,0.41240078,-1.8399445
2.8672407,0.15836419,0.84209365,3.0940168,0.21703435,0.58584446,2.2707555,-0.11731116,0.3137918,2.709845,-0.06834831,0.86475295,2.6073413,-0.10128082,-1.1352087,1.1736397,-0.16917486,1.1265515,4.0489264,0.3434977,-1.9075334
2.7553391,0.045756318,0.7032429,3.3068242,0.25319725,0.4078817,2.06487,-0.016220437,0.060140878,2.9736881,0.1954004,0.8112116,2.4388545,-0.2308014,-1.4655753,1.4153979,0.110009216,1.530247,4.0306773,-0.36757758,-2.1487844
2.8094063,0.07503846,0.38583088,3.032658,0.17511961,0.26624644,2.2594597,-0.053455994,-0.19568007,2.642368,0.03200615,0.71725637,2.6655362,-0.05344783,-1.4672318,1.743892,-0.14279513,1.340972,4.100633,0.15497038,-1.9936692
2.7375276,0.07455074,0.24758254,3.2310982,0.1589485,0.06717695,2.0465822,-0.1501669,-0.43732423,2.9687152,0.18170454,0.6407601,2.437028,-0.1446902,-1.7293745,1.896349,0.12529707,1.5393316,4.044679,0.14910693,-2.1486712
2.7658374,-0.0028158133,0.021618547,3.3771768,0.23117279,-0.22255401,1.8067293,-0.060229994,-0.61604077,3.1588218,0.32660967,0.5044703,2.2399733,-0.27979633,-1.8265507,2.040447,0.26668358,1.6404307,4.158665,-0.28551203,-1.9996716
2.8236394,-0.06069095,-0.24891081,3.476612,0.28260508,-0.53658915,1.5689374,-0.03000387,-0.82910347,3.3496912,0.42687857,0.38934287,2.0268059,-0.36314276,-1.8529491,2.3221674,0.3650571,1.7430706,4.2162514,-0.47507668,-1.6967449
3.0275447,-0.006191443,-0.6388895,3.2773333,0.26759544,-0.87465566,1.709478,0.018278934,-0.990954,3.0006914,0.292218,0.116235845,2.1662462,-0.3247614,-1.556316,2.2126536,0.23634335,1.4355036,4.2243886,-0.43516517,-1.03879
2.861311,0.01906021,-0.53729737,3.0791597,0.093115285,-0.76494825,2.3427315,0.15170087,-0.67158794,2.8933108,0.0983207,0.12584953,1.1502392,0.07289046,-0.87020755,2.3195543,0.24798414,1.2992026,0.8123354,-0.16590814,-0.50456214
2.4319673,-0.10083556,0.010721061,3.3929029,0.19575062,-0.3949372,1.8660396,0.1750617,-0.028527066,3.9564872,0.13911957,0.40053684,0.5965269,0.006977387,-0.16064484,3.4840467,-0.026591606,1.6025589,0.026147842,-0.12915312,-0.020773064
2.3995113,-0.07781066,-0.1544761,3.3696148,0.17238496,-0.3961333,1.8019962,0.14134943,-0.18517517,4.036049,0.11221133,0.3729896,0.58837175,0.091911554,-0.1805454,3.7365754,-0.08343488,1.416972,-0.07913835,-0.09533681,0.0027537253
2.2912984,-0.10593269,-0.12052275,3.5302424,0.08068132,-0.34772992,1.5410814,0.11804187,-0.109255165,4.500534,0.11907734,0.42576447,0.42587838,0.08071483,-0.15881482,4.2986093,0.18388131,1.3863645,0.012663161,0.018843096,-0.04169789
2.190858,-0.11740797,-0.10052817,3.6079443,0.06443807,-0.16353177,1.4718342,0.03887164,-0.09762373,4.8030105,0.124956265,0.48527813,0.40208647,0.018213375,-0.11582337,4.654448,0.16400927,1.2384282,0.046905804,-0.009994851,-0.016030991
2.1541266,-0.10983671,-0.1414262,3.6872435,-0.0859443,-0.050760522,1.3615861,0.03148605,-0.08554249,5.1027417,0.047410395,0.5703271,0.25563952,0.022420185,-0.10081111,5.019886,0.416847,1.0676395,0.010899477,0.04943066,-0.012857931
2.1521254,-0.13326594,-0.1444707,3.7548625,-0.11080057,0.2152682,1.2850608,-0.06068349,-0.054430153,5.343925,0.050410487,0.72884446,0.17882836,-0.06288083,-0.04464986,5.31301,0.431606,0.8269278,0.023722742,0.021625612,-0.0028637722
2.2055223,-0.08803144,-0.27887616,3.7641437,-0.23040706,0.3560976,1.2744946,-0.028934184,-0.11694719,5.4175377,-0.16253932,0.8362416,0.14116484,-0.05114906,-0.040713213,5.4593744,0.3347334,0.5555334,0.01984746,0.020498695,-0.0057220217
2.3045619,-0.04263719,-0.39408115,3.7623188,-0.2978772,0.53770703,1.3111782,-0.042672865,-0.16655652,5.4062686,-0.3734755,0.94881815,0.11849698,-0.09647205,0.0028601931,5.559584,0.032574512,0.23627724,0.0046361005,-0.015870832,0.03889497
2.4346735,-0.021328993,-0.4944589,3.7231338,-0.3637142,0.6669664,1.3485008,-0.030856747,-0.20266412,5.271975,-0.54806095,0.99449825,0.14978008,-0.072506316,0.063876845,5.5963902,-0.23231335,-0.09407593,0.058613863,0.1256966,0.102652594
2.586979,-0.059045766,-0.41886744,3.550869,-0.35943013,0.7538965,1.5605491,-0.07393453,-0.11447069,4.8865266,-0.53161496,0.88934064,0.37442967,-0.041939422,0.2678616,5.4433165,-0.35436052,-0.4559186,0.10872787,0.08012109,0.24956605
2.7711666,-0.04565388,-0.13883056,3.372536,-0.31626207,0.8256812,1.8054866,-0.108264,0.13515846,4.4527297,-0.628678,0.6518286,0.6217851,-0.051932335,0.6213072,5.265949,-0.83799106,-0.80539376,0.13156249,0.041333452,0.53902894
2.8947573,-0.013217671,0.1413186,3.2159553,-0.30270535,0.76959765,2.0547724,-0.08820211,0.4127172,4.085352,-0.714071,0.3048565,0.92214143,-0.01911651,0.9635317,5.073764,-1.1441668,-1.0346826,0.2305633,0.029909367,0.81280303
2.9756498,-0.08206934,0.4184104,2.982289,-0.15246612,0.6422986,2.3886282,-0.1262268,0.62066185,3.6770632,-0.63771254,-0.1301593,1.4706612,-0.05142138,1.1265996,4.736504,-1.4431353,-1.256694,0.5456333,-0.008347377,0.9704184
3.0210612,-0.18755761,0.7731076,2.676333,-0.1521337,0.53258187,2.8565881,-0.24235135,0.68069583,3.1032338,-0.3150918,-0.6807547,2.2206101,0.011582581,1.0725151,4.212158,-0.89118254,-1.6210561,1.0162975,0.10421068,1.0310483
2.9946804,-0.15018065,0.7369416,2.424464,-0.1978724,0.33048922,3.1250317,-0.27385604,0.5403012,2.8114772,-0.14740291,-1.0056626,2.6285274,-0.23941895,0.9001884,4.0913267,-0.12567121,-1.8786368,1.0125389,-0.24907543,1.2129292
2.9148543,-0.15397333,0.5983337,2.2572427,-0.14131647,0.063168466,3.2598937,-0.26416805,0.37460864,2.6808586,-0.08491081,-1.299334,2.8295507,-0.34786418,0.82668686,3.955195,-0.038872924,-2.089033,1.4511038,-0.4295231,1.5336872
2.8791862,-0.1768658,0.41619065,2.1796274,-0.03866428,-0.1813001,3.3047347,-0.29001582,0.18841098,2.5741856,-0.0875888,-1.4938892,2.9507735,-0.36386156,0.7266916,4.0208607,-0.2427587,-2.103172,1.6518254,-0.35626507,1.6265966
2.84393,-0.12517978,0.23271006,2.0250592,-0.077386044,-0.3941591,3.3984802,-0.34582776,-0.029796088,2.4360921,-0.016556434,-1.7002815,3.1293526,-0.45681405,0.65895,3.9948082,0.016168054,-2.2090514,1.9681675,-0.42326835,1.7507828
2.8614872,-0.11362701,-0.0156241115,1.9946343,-0.07942134,-0.63559115,3.3517678,-0.35517544,-0.21215592,2.398344,-0.017572457,-1.8054668,3.1501565,-0.4643791,0.5537386,4.10061,-0.0018132508,-2.068076,2.1419637,-0.38942868,1.7158319
2.8394043,-0.04164552,-0.19243237,1.693596,-0.10332177,-0.8595863,3.5122447,-0.39040673,-0.45475546,2.0790014,0.08218615,-2.0236356,3.5675619,-0.60673696,0.4622148,4.0539236,0.21672799,-2.0436373,2.5399067,-0.59359753,1.9394406
2.9176064,0.033801038,-0.48339182,1.511343,-0.16271897,-1.0443747,3.5717762,-0.45231873,-0.7707939,1.884624,0.15451117,-1.997772,3.7123177,-0.6868764,0.30226737,4.0314617,0.40086272,-1.7039247,2.8260674,-0.64678854,1.9784876
3.0123699,-0.058141723,-0.78066146,2.5596857,-0.2220891,-0.7584801,3.0553267,-0.45529282,-0.9675412,1.9447857,-0.047724884,-0.9291978,2.730473,-0.39795157,0.0156210065,1.5185119,0.02878944,-1.3603863,2.1449053,-0.15239722,1.4706057
2.414312,0.05044227,0.09490632,1.8478614,-0.14771472,0.10097211,3.4438155,-0.1722909,-0.36130267,0.56372833,0.0042613447,-0.06621483,4.1526895,-0.30865595,0.363832,-0.033134863,0.05214216,0.12537068,3.7405198,-0.63090485,1.7790782
2.2095294,0.08673701,0.18322666,1.502579,-0.08264372,0.053054478,3.5255845,-0.27657542,-0.055358678,0.47158504,-0.07525777,-0.11497238,4.552053,-0.37691027,0.5117257,0.12571481,0.20360672,-0.052342284,4.34921,-0.18448472,1.5468472
2.1940303,0.05204333,0.001292564,1.6059734,-0.1957665,-0.040593345,3.436482,-0.15563308,-0.16464317,0.5494642,-0.14170124,-0.10227034,4.4083652,-0.2020424,0.48594683,0.09011007,0.13158777,0.048793398,4.3427896,-0.23104814,1.2145545
2.172934,0.003974965,-0.14233279,1.7409776,-0.15504536,-0.13615595,3.295997,-0.14585802,-0.20187655,0.7005486,-0.13924855,-0.048288077,4.2450523,-0.08096037,0.39346743,0.012508377,-0.052259833,0.10606371,4.2381983,-0.011548238,0.9498357
2.1553543,-0.010199202,-0.11179236,1.3027195,-0.10746593,-0.11178832,3.485818,-0.017117525,-0.080421746,0.2614335,-0.047496095,-0.16313574,4.7238364,-0.06956881,0.41708547,-0.019640122,-0.01117003,-0.047256097,4.7282143,-0.38601828,0.7869885
2.1336067,0.0013974693,-0.14474797,1.3358403,-0.12473737,-0.055082135,3.4306047,-0.03057228,0.026668878,0.30637488,-0.0716197,-0.055299044,4.7450557,0.062295824,0.43114662,0.02278175,-0.041196033,0.028262304,4.756269,-0.08639612,0.5457997
2.147863,-0.10217959,-0.04686162,1.2191758,-0.14378417,-0.07629183,3.565735,0.27508926,0.4101891,0.1496822,-0.11215514,-0.06527181,5.003527,0.32982248,0.60076255,-0.0038802885,-0.033426445,0.012519235,5.0600915,-0.14122002,0.20288463
2.1906826,-0.12833682,-0.06468157,1.2806815,-0.076869905,-0.088171005,3.6043909,0.3188384,0.6336103,0.18588619,-0.035361357,-0.013295931,5.060623,0.45175052,0.7187808,0.032380015,-0.02709205,0.01828723,5.2185063,0.11997281,-0.13296835
2.2700524,-0.15575403,-0.23877805,1.2488128,-0.1185218,-0.13899632,3.6282291,0.4365725,0.6808507,0.077751294,-0.060894173,0.01151048,5.119596,0.6084554,0.7746342,0.003282926,-0.026721746,0.04766107,5.4661803,0.11327314,-0.40423158
2.3788009,-0.16077162,-0.40230533,1.2939329,-0.118537135,-0.20839234,3.531166,0.4578524,0.7073301,0.07060015,-0.08974296,0.060081784,4.984592,0.68833154,0.7746682,-0.042972747,-0.1457268,0.08052952,5.5646214,0.29187402,-0.6532768
2.5153165,-0.120587096,-0.32389364,1.5531615,-0.07900637,-0.057694815,3.3071883,0.4018502,0.7496808,0.3274005,-0.047239013,0.33358535,4.595986,0.65518904,0.6276985,0.045675084,-0.030378927,0.2845408,5.4052234,0.44330844,-0.9185454
2.6343653,-0.076435834,-0.043566506,1.9156222,-0.05076423,0.21547452,3.0417683,0.28905186,0.74089587,0.7540738,-0.040654816,0.6873172,4.0956736,0.61797833,0.30538923,0.16208775,-0.013249606,0.58403236,5.0427594,0.7287295,-1.1882765
2.7485063,-0.045891628,0.2427045,2.2219288,-0.031894304,0.4471678,2.8073673,0.18813829,0.6807051,1.0807873,-0.054862596,0.9970537,3.691936,0.5914754,-0.057268098,0.07855742,-0.103309155,0.91483146,4.7165523,1.0161499,-1.4155725
2.8454545,0.026657594,0.49336025,2.462758,0.05242552,0.63121766,2.593093,0.08560697,0.58618325,1.6670318,0.017924914,1.053554,3.358236,0.41034615,-0.41875675,0.69567084,0.008641268,0.89982337,4.5549755,0.9640421,-1.6127014
2.746304,0.16511212,0.93213034,3.1735418,0.23192324,0.68946856,2.1525962,-0.09247797,0.40021816,2.7508802,0.1120894,1.0233363,2.5889976,-0.09137678,-1.1248364,1.1109086,0.040128883,1.190101,4.0123916,0.327744,-2.0987122
2.7435427,0.13276845,0.7714095,3.1814122,0.31464165,0.4778827,2.0864458,-0.039127953,0.20279536,2.864557,0.11032656,0.8251174,2.505619,-0.112368,-1.3069824,1.1763831,-0.0414417,1.3250537,4.094779,0.100910895,-2.0626311
2.6371717,0.05336106,0.61546665,3.3505356,0.34900504,0.28796878,1.889151,-0.054624733,-0.08103587,3.1326125,0.30566254,0.8383022,2.3153949,-0.18122303,-1.6402496,1.6849192,0.10905451,1.7555488,3.982696,-0.14607589,-2.2879825
2.6906464,0.087130494,0.31785122,3.1441624,0.2863531,0.12967902,2.0253313,-0.070421405,-0.32747015,2.9100246,0.18198074,0.71614826,2.462168,-0.07126635,-1.6467113,1.8706125,-0.072836414,1.5812119,4.063156,0.22675732,-2.1083972
2.6679766,0.06309695,0.10675481,3.2737782,0.26239544,-0.0833574,1.8372527,-0.08822849,-0.5743552,3.1200964,0.3136164,0.652312,2.2798054,-0.14785399,-1.8241982,2.0871298,0.19404346,1.7217239,4.106001,0.06630511,-2.0830038
2.7151928,-0.004356456,-0.14237998,3.3908925,0.28997028,-0.3785522,1.5920676,-0.03197191,-0.78176934,3.3362014,0.44057664,0.53592247,2.0562234,-0.24461484,-1.8964612,2.3168535,0.391446,1.844749,4.178127,-0.22682938,-1.8501554
2.8790083,-0.006939398,-0.48318368,3.3166492,0.29563656,-0.7359827,1.5678484,0.03344007,-0.94959223,3.2191794,0.38748783,0.29447633,2.0214462,-0.24911055,-1.7029265,2.3578656,0.36922336,1.7055315,4.208797,-0.28475952,-1.2687697
2.8141413,-0.025147505,-0.5187637,3.058271,0.27174014,-0.7778039,2.2468765,0.17902347,-0.5626324,2.8679702,0.24386542,0.19202253,1.1862539,0.009295814,-0.74441224,2.275797,0.18921275,1.4510998,0.82525957,-0.19257559,-0.5051125
2.464102,-0.070872314,-0.07019506,3.2075558,0.1375956,-0.43030944,2.0105617,0.24289313,-0.06076705,3.6121902,0.14168708,0.4200565,0.7209949,0.043613724,-0.14913742,3.1624713,0.21680121,1.6035298,0.025033277,-0.15122123,0.02781108
2.3659658,-0.08016974,-0.14508677,3.2759607,0.2472872,-0.2906007,1.8241782,0.11317669,-0.20472386,3.8737886,0.23030017,0.45478705,0.6463095,0.04776735,-0.19064285,3.6195412,-0.064755335,1.4013524,-0.053387366,-0.06929582,-0.002502231
2.3337882,-0.060251605,-0.21000153,3.3837566,0.015933733,-0.44042474,1.6145518,0.17361477,-0.17008874,4.203963,0.10231917,0.3699959,0.45018324,0.15603349,-0.20391637,3.9669936,0.417167,1.4025108,-0.04599777,0.02470345,-0.030396398
2.1667569,-0.13214195,-0.063654125,3.4789882,0.1813761,-0.08498554,1.5177293,-0.00936664,-0.078617096,4.5981464,0.2329067,0.5175996,0.45142278,-0.03131714,-0.102353625,4.4893947,0.10590403,1.1585522,0.05703625,-0.008304679,-0.001184677
2.1624618,-0.052723337,-0.17827837,3.532758,-0.15111235,-0.11697473,1.3946637,0.1191092,-0.11062051,4.8377943,-0.03508541,0.50321096,0.2757575,0.06472831,-0.13270068,4.7356486,0.5176435,1.0572821,-0.0025295466,0.054215636,-0.008091252
2.1350906,-0.11503752,-0.15107937,3.550131,-0.012916079,0.17754015,1.3950727,-0.059221316,-0.09424241,4.96236,0.05361893,0.6377029,0.30421767,-0.08558059,-0.061302,4.9304986,0.19236663,0.73626477,0.022221163,-0.012911036,0.021272551
2.1744785,-0.060611296,-0.24396619,3.6048899,-0.21692449,0.317185,1.3291309,0.015117185,-0.13243473,5.1163874,-0.20525578,0.7352588,0.2027161,-0.012032166,-0.06836147,5.14545,0.23457813,0.4804895,0.013857931,0.027311306,0.011487875
2.2538207,-0.06178873,-0.30909422,3.623576,-0.24461108,0.5143441,1.3413769,-0.057071105,-0.15275435,5.1395783,-0.27900922,0.8435897,0.17496496,-0.08947822,-0.020995839,5.263754,0.073184796,0.17134109,0.012179327,-0.007456629,0.039351605
2.3756785,-0.028832823,-0.38992438,3.6323743,-0.36903304,0.66910714,1.3298602,-0.04134133,-0.16108921,5.133524,-0.45086372,0.9269202,0.12304087,-0.08164949,0.046668425,5.4277377,-0.00079489406,-0.12650189,0.02803344,-0.026104253,0.07898462
2.507851,-0.04197648,-0.40411612,3.5212886,-0.37733194,0.7488671,1.4467471,-0.066839576,-0.124015324,4.892991,-0.52049196,0.87562156,0.23814487,-0.07347573,0.20070592,5.387883,-0.23100783,-0.44068435,0.055617996,0.000841544,0.1913546
2.6646445,-0.03868345,-0.22067231,3.3581908,-0.3698381,0.8175111,1.6616383,-0.09291201,0.038411558,4.5254865,-0.5915554,0.69516236,0.47650552,-0.07019583,0.4733645,5.271996,-0.5692219,-0.77682155,0.10621436,0.028671911,0.3965217
2.8235657,0.0091780005,0.045721482,3.2296076,-0.3571624,0.82132065,1.8538162,-0.086631365,0.31076393,4.199363,-0.7503659,0.43059695,0.70873266,-0.035928696,0.82544166,5.204668,-1.0683506,-1.0285919,0.19546397,0.020548575,0.66635823
2.8800268,-0.028588675,0.3466443,2.994022,-0.20729384,0.6796927,2.2360504,-0.11325931,0.56473505,3.7580094,-0.6847645,-0.031729914,1.2681651,-0.14505684,1.0782089,4.827008,-1.3473352,-1.2660758,0.42980164,-0.11701999,0.9250428
2.9525294,-0.14846398,0.6015423,2.7785296,-0.15568063,0.5734228,2.5536582,-0.19316478,0.66885453,3.384455,-0.4973785,-0.45990762,1.794326,0.032739703,1.1185306,4.5312533,-1.2592074,-1.4917057,0.81556827,0.12623487,0.9791104
2.9557335,-0.14976604,0.90881896,2.3608973,-0.18832925,0.43470797,3.1191099,-0.3235141,0.6200648,2.7117891,-0.123309225,-1.0344118,2.6775408,-0.24208267,0.9531325,4.011264,-0.23101366,-1.9535508,1.1670569,-0.19312452,1.153891
2.8819706,-0.16126089,0.7041984,2.2093978,-0.107709706,0.13581917,3.207246,-0.2701541,0.5061736,2.6493096,-0.117369965,-1.2707314,2.852708,-0.35221142,0.88310105,4.030912,-0.17092302,-2.082423,1.4015515,-0.385043,1.4441501
2.8500025,-0.15859757,0.5292828,2.1141095,-0.061503183,-0.092373386,3.2620356,-0.29963908,0.3032619,2.556975,-0.097102836,-1.476598,2.9517765,-0.3894703,0.7909575,4.008568,-0.20201935,-2.1604197,1.7289817,-0.3779364,1.5773314
2.8180397,-0.15243094,0.34990373,1.9811327,-0.030573564,-0.3279235,3.3476298,-0.34456298,0.1034252,2.401442,-0.043229822,-1.6802958,3.1299233,-0.44238734,0.70406926,4.0430923,-0.16062625,-2.1886554,1.9737846,-0.39749375,1.6759018
2.841976,-0.114066616,0.10196927,1.9213521,-0.07574226,-0.55726576,3.3289926,-0.3568407,-0.09552612,2.3480654,-0.03279932,-1.7804161,3.1612105,-0.47595415,0.5984421,4.132613,-0.034378223,-2.0610375,2.1537216,-0.40962029,1.6547916
2.8511407,-0.062345628,-0.11812065,1.7552052,-0.10905533,-0.7940241,3.3973281,-0.3692181,-0.31141448,2.1650333,0.013045263,-1.9209263,3.376434,-0.55109775,0.48593158,4.1385345,0.08400632,-1.922208,2.3882132,-0.5091327,1.7379979
2.91721,0.013147689,-0.38475558,1.5287826,-0.16381127,-0.9837289,3.5078392,-0.41989943,-0.62940335,1.927421,0.098080784,-1.927787,3.5837328,-0.64613795,0.32388422,4.103239,0.27261546,-1.6003041,2.656623,-0.623912,1.8155801
3.163731,-0.10357559,-0.85178375,2.2143724,-0.27122682,-1.0701253,3.0180275,-0.39417717,-0.9411636,2.5773563,-0.034908947,-1.4552777,2.5503101,-0.33994135,-0.04709065,4.0811696,0.13693802,-0.9320546,1.9173076,-0.14403637,1.2171453
2.6252782,-0.026251474,-0.121886835,2.0277004,-0.13514929,-0.17438382,3.356941,-0.27335796,-0.50948554,0.5887992,0.1399837,-0.38700235,3.761444,-0.37418383,0.17692173,-0.081159204,0.27023903,-0.15017599,3.1909475,-0.51450557,1.6795504
2.296178,0.088046804,0.20967281,1.5712023,-0.16931573,0.12735704,3.5634987,-0.2755471,-0.13940859,0.44358647,-0.14669526,-0.09551793,4.5069094,-0.3691245,0.49721146,0.12132372,0.23286745,-0.07499981,4.2328515,-0.31087247,1.5704885
2.2742379,0.0108015295,0.008985888,1.7650409,-0.18581197,-0.038435645,3.4270792,-0.22060427,-0.17925277,0.63928545,-0.1887095,-0.10319457,4.2746,-0.22244827,0.4543552,0.0922241,0.0730939,0.024046762,4.149105,-0.1276023,1.223855
2.2542722,-0.00977956,-0.11872122,1.709964,-0.17893262,-0.14347391,3.4153543,-0.19882503,-0.21329698,0.62178075,-0.10654724,-0.13731053,4.314897,-0.19709633,0.40100798,0.027149728,0.03485963,0.006879812,4.261944,-0.1530899,1.0198616
2.221272,-0.0495873,-0.14909774,1.5863796,-0.15292516,-0.15154456,3.4389713,-0.062267695,-0.16898064,0.5109304,-0.12242694,-0.1290012,4.4889774,-0.0627335,0.38019878,-0.002863681,-0.074540034,0.015367849,4.484234,-0.26589975,0.8169881
2.1930237,-0.065963335,-0.12132247,1.4468905,-0.125283,-0.10295411,3.4782507,0.011033045,-0.0033856537,0.38484958,-0.07531912,-0.08885167,4.7313657,0.029395336,0.41774237,0.0129816355,-0.04889784,0.038117565,4.734022,-0.2521922,0.6226761
2.2069504,-0.03509021,-0.20727672,1.3236982,-0.13593249,-0.11633833,3.5302818,0.024773275,0.070065275,0.24790697,-0.07465153,-0.09531998,4.873693,0.045539662,0.4446872,-0.0052873828,-0.016614236,-0.005638942,4.904869,-0.27080262,0.3967013
2.23386,-0.15707983,-0.08940064,1.3196608,-0.11462362,-0.1037457,3.6396325,0.28495425,0.47631022,0.19733292,-0.06149417,-0.04332632,5.081947,0.36606166,0.6265249,0.013722031,-0.04843404,0.017848184,5.1927176,-0.09819903,0.053943664
2.301039,-0.18180779,-0.1823707,1.3338273,-0.09279447,-0.13479275,3.675178,0.34862554,0.61463964,0.17124313,-0.010132975,-0.0069974856,5.154248,0.486654,0.7225174,0.038354374,-0.013600365,0.023467597,5.4300165,0.044674736,-0.24874467
2.403641,-0.1886824,-0.34681293,1.3274742,-0.107716545,-0.17458972,3.6370885,0.4115331,0.66098565,0.077701785,-0.048232466,0.05926449,5.125929,0.57697415,0.75829023,-0.00716037,-0.040843822,0.092496425,5.624057,0.0978874,-0.5028311
2.5208535,-0.1626929,-0.36331275,1.5113224,-0.08911622,-0.105520986,3.4497988,0.3643871,0.70113975,0.27412722,-0.020306148,0.25059453,4.8164306,0.59112465,0.6748025,0.042192172,-0.0018614302,0.21741614,5.533522,0.32197982,-0.7595198
2.6469414,-0.10358943,-0.13453197,1.8513714,-0.07521322,0.14490125,3.1886375,0.26890802,0.7259028,0.63965976,-0.054893363,0.60049766,4.331837,0.5604071,0.41099456,0.11641854,-0.02331265,0.51901823,5.2053227,0.5756892,-1.0447001
